x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,33.92667101123744,-112.07384411294446,296.8263520962629,0.003715142989871024,-0.28998433581178684,-0.08265239859456637,0.0,0.0,93287.44864518399,0.0
0,1,33.93537632182497,-112.07384411294446,296.4795272673419,0.0036600280401962366,-0.4681120057897764,-0.32189288772956626,0.0,0.0,92691.2969201194,0.0
0,2,33.944081632412505,-112.07384411294446,296.14899014625405,0.003616406584874718,-0.7159002171633618,-0.5000216836236716,0.0,0.0,92162.64381940279,0.0
0,3,33.952786943000035,-112.07384411294446,295.90973324824404,0.003575679083379339,-0.9475637934625097,-0.5720049665103778,0.0,0.0,91733.31819410234,0.0
0,4,33.961492253587565,-112.07384411294446,295.7725471007463,0.003522254863649861,-1.1762451801034646,-0.97416953791328,0.0,0.0,91576.28947270087,0.0
0,5,33.9701975641751,-112.07384411294446,295.89604108396793,0.003489738520090906,-1.312971141102793,-1.428536339743769,0.0,0.0,91783.64092463788,0.0
0,6,33.97890287476263,-112.07384411294446,296.15069875546453,0.003434324436112967,-1.7129324643055481,-1.7439376339753847,0.0,0.0,91866.31775547827,0.0
1,0,33.92667101123744,-112.0633978820679,296.60419248673446,0.0037099588981892562,-0.6285609460721282,0.8940132610055916,0.0,0.0,92871.81351011946,0.0
1,1,33.93537632182497,-112.0633978820679,296.4391537482828,0.003677062563906342,-0.6728106096939641,0.669263803804363,0.0,0.0,92577.32881177975,0.0
1,2,33.944081632412505,-112.0633978820679,296.1488939174682,0.0036123444767932173,-0.8818086713516209,0.0690659590860315,0.0,0.0,92064.69023048127,0.0
1,3,33.952786943000035,-112.0633978820679,295.7720736755772,0.0035292387827943294,-1.3318987008874377,-0.05495483702012573,0.0,0.0,91331.628819316,0.0
1,4,33.961492253587565,-112.0633978820679,295.7638397042752,0.0035153053291575097,-1.3984274149021634,-0.1530331145881652,0.0,0.0,91279.98075040219,0.0
1,5,33.9701975641751,-112.0633978820679,295.95431810669123,0.0034787331050494356,-1.4971905381057393,-1.0756781247788,0.0,0.0,91619.62177289957,0.0
1,6,33.97890287476263,-112.0633978820679,296.22860075048396,0.0033980829699784528,-2.030521237456237,-1.70634219252633,0.0,0.0,91663.92710679008,0.0
2,0,33.92667101123744,-112.05295165119135,296.47433302410644,0.0037018572206664884,-0.6864822072437006,1.1360051590974036,0.0,0.0,92628.6378949115,0.0
2,1,33.93537632182497,-112.05295165119135,296.41394296578494,0.003691917616632789,-0.685601375705287,1.0762787566280936,0.0,0.0,92525.75363552166,0.0
2,2,33.944081632412505,-112.05295165119135,295.8747801070834,0.0036076147767779595,-1.0609738007629361,0.6522942591767956,0.0,0.0,91652.7515125575,0.0
2,3,33.952786943000035,-112.05295165119135,295.70835666525613,0.0035383455042278466,-1.3398015079839143,0.1574874839657222,0.0,0.0,91284.31027848778,0.0
2,4,33.961492253587565,-112.05295165119135,295.77616584124814,0.0035107426624218815,-1.485869493904209,-0.1136854061086105,0.0,0.0,91341.2415937491,0.0
2,5,33.9701975641751,-112.05295165119135,295.5991989455613,0.0034352107275192464,-1.8871848400040387,-0.7932192440251052,0.0,0.0,90972.17804995914,0.0
2,6,33.97890287476263,-112.05295165119135,295.6808954301607,0.0033888701759340993,-2.1038300606014726,-1.3642915623539513,0.0,0.0,90915.66103611808,0.0
3,0,33.92667101123744,-112.0425054203148,296.11282864328933,0.0037026020021445165,-0.8337040948459866,1.2923468935512192,0.0,0.0,91984.52355329022,0.0
3,1,33.93537632182497,-112.0425054203148,295.72612640235457,0.003653620004515276,-0.8174511401791834,1.0484462551244396,0.0,0.0,91471.8136004627,0.0
3,2,33.944081632412505,-112.0425054203148,295.52004293044575,0.0036029172031747992,-1.081040134084345,0.7436676704480922,0.0,0.0,91175.16535674597,0.0
3,3,33.952786943000035,-112.0425054203148,295.45195689035955,0.003537765352857469,-1.4749036116259358,0.3056955367057139,0.0,0.0,91132.4950898045,0.0
3,4,33.961492253587565,-112.0425054203148,295.35758621281485,0.0034437242524887474,-2.0026150048785905,-0.4355114230411376,0.0,0.0,90962.27447765059,0.0
3,5,33.9701975641751,-112.0425054203148,295.2587238746881,0.0034122506481811202,-2.0931028103432165,-0.7665180286273514,0.0,0.0,90649.58590969583,0.0
3,6,33.97890287476263,-112.0425054203148,294.9177678670779,0.0033496652128199304,-2.2595768465898765,-1.3434742998596692,0.0,0.0,89834.64520593925,0.0
4,0,33.92667101123744,-112.03205918943824,295.3887659928772,0.003692810047535782,-0.7821970037675429,1.4190237107500283,0.0,0.0,90811.70295337902,0.0
4,1,33.93537632182497,-112.03205918943824,294.800455071076,0.0036686796686342866,-0.629902521969404,1.4206387599390373,0.0,0.0,89995.40375567194,0.0
4,2,33.944081632412505,-112.03205918943824,295.00535682861357,0.003613459982568111,-0.9628573472913428,0.9803633053786738,0.0,0.0,90409.4616755456,0.0
4,3,33.952786943000035,-112.03205918943824,295.21843139567636,0.0035051790345566485,-1.755129623429458,0.196496304951702,0.0,0.0,90965.52907698619,0.0
4,4,33.961492253587565,-112.03205918943824,295.18203212180714,0.003441824510166726,-2.217738515536109,-0.20931733635971728,0.0,0.0,91072.96946198902,0.0
4,5,33.9701975641751,-112.03205918943824,294.97711068081543,0.0034150269336699376,-2.0826783839823784,-0.36380204253438686,0.0,0.0,90490.29290912817,0.0
4,6,33.97890287476263,-112.03205918943824,294.5539672973986,0.0033135448000695183,-2.303900741251597,-1.349141962897513,0.0,0.0,89304.1297880391,0.0
5,0,33.92667101123744,-112.02161295856168,294.8138820784936,0.003670850430176985,-0.6153153239610896,1.391666209326,0.0,0.0,89946.03079361122,0.0
5,1,33.93537632182497,-112.02161295856168,294.44792403966926,0.0036785389749553624,-0.4421791038067575,1.586310857120801,0.0,0.0,89446.92898354896,0.0
5,2,33.944081632412505,-112.02161295856168,294.38635453022863,0.003608116817799727,-0.6328064618646306,1.197385631137223,0.0,0.0,89449.34335049322,0.0
5,3,33.952786943000035,-112.02161295856168,294.68521296754705,0.003492271916545046,-1.3897799275454572,0.4222987288412162,0.0,0.0,90111.11808202515,0.0
5,4,33.961492253587565,-112.02161295856168,295.0416742060906,0.0034414619673463842,-2.0365969338057752,-0.08365823712531074,0.0,0.0,90763.44049695406,0.0
5,5,33.9701975641751,-112.02161295856168,294.81234171169007,0.003395750981005158,-1.8456366911954558,-0.15111114215486368,0.0,0.0,90178.91580942766,0.0
5,6,33.97890287476263,-112.02161295856168,294.4867098224374,0.0033339513622439487,-1.8035251957433356,-0.5581711545919297,0.0,0.0,89326.63181173083,0.0
6,0,33.92667101123744,-112.01116672768512,294.4937491116671,0.0036312848179507026,-0.614306417568017,0.8659529676991963,0.0,0.0,89606.73495575,0.0
6,1,33.93537632182497,-112.01116672768512,294.303227608106,0.0036227650987900374,-0.49822147496364494,1.1454826839454426,0.0,0.0,89313.42043277346,0.0
6,2,33.944081632412505,-112.01116672768512,294.0189130085392,0.003556654501894859,-0.4329097408844971,0.9802315167875366,0.0,0.0,88939.11376617133,0.0
6,3,33.952786943000035,-112.01116672768512,294.1821273090293,0.003492498994076571,-0.708114725270911,0.787661661763114,0.0,0.0,89167.70075501414,0.0
6,4,33.961492253587565,-112.01116672768512,294.2924374424334,0.0034507154338846106,-0.8056791159293445,0.8046175585815938,0.0,0.0,89241.50687374256,0.0
6,5,33.9701975641751,-112.01116672768512,294.40369441623915,0.003380850193262146,-1.0275219623006926,0.5177660963514416,0.0,0.0,89240.03556801067,0.0
6,6,33.97890287476263,-112.01116672768512,294.4882013902355,0.0033424376411932753,-1.18991361315949,0.1905560397641231,0.0,0.0,89337.756751641,0.0
7,0,33.92667101123744,-112.00072049680857,293.89568513801356,0.0035785127217066626,-0.3851075969528762,0.31859048307542703,0.0,0.0,88954.49054115471,0.0
7,1,33.93537632182497,-112.00072049680857,293.2934473615753,0.0035419051396026746,0.04841726085828807,0.48689034333348946,0.0,0.0,88053.78546369023,0.0
7,2,33.944081632412505,-112.00072049680857,293.2625521239156,0.0035076139349901744,0.05778655408548827,0.6510460536109969,0.0,0.0,87928.00935722668,0.0
7,3,33.952786943000035,-112.00072049680857,293.7433426000467,0.0034710709651585496,-0.21087537365637338,0.949479486903138,0.0,0.0,88393.67815289946,0.0
7,4,33.961492253587565,-112.00072049680857,293.9194437983135,0.0034039680420816475,-0.11917796351870424,1.3585435766184735,0.0,0.0,88294.44772386322,0.0
7,5,33.9701975641751,-112.00072049680857,293.9766791557627,0.0033950724464152987,-0.09631591065590586,1.3695446779984872,0.0,0.0,88329.91697080452,0.0
7,6,33.97890287476263,-112.00072049680857,294.3999887239311,0.0033477034902992466,-0.7745153820804219,0.6505889660886611,0.0,0.0,89150.17480001824,0.0
8,0,33.92667101123744,-111.99027426593202,293.5134385836781,0.0035506180994720605,-0.24946724704445267,-0.03490237505829452,0.0,0.0,88564.24476798216,0.0
8,1,33.93537632182497,-111.99027426593202,292.8478458731638,0.003502212643610776,0.294821911541391,0.353479449530009,0.0,0.0,87484.35797140613,0.0
8,2,33.944081632412505,-111.99027426593202,292.8912494752737,0.0034959254709873706,0.29181765448378355,0.4395914479000577,0.0,0.0,87504.55368023911,0.0
8,3,33.952786943000035,-111.99027426593202,293.4091245243155,0.003435040310171478,0.18263381289099487,0.6707070885360964,0.0,0.0,87975.50177654813,0.0
8,4,33.961492253587565,-111.99027426593202,293.78126904237865,0.003404136336385649,0.09106137103401213,1.2554527974051706,0.0,0.0,88112.16894167734,0.0
8,5,33.9701975641751,-111.99027426593202,293.86679715301705,0.003394555799618616,0.08339111468761101,1.3249524056966189,0.0,0.0,88146.958634354,0.0
8,6,33.97890287476263,-111.99027426593202,294.05282106161496,0.003346911793366644,-0.31009115233362206,0.9402887550313493,0.0,0.0,88812.43442689723,0.0
9,0,33.92667101123744,-111.97982803505546,293.630958350703,0.003492401786326558,-0.4450112208589138,-0.6094310549388602,0.0,0.0,89209.52258813746,0.0
9,1,33.93537632182497,-111.97982803505546,293.33761973459247,0.003476586119633943,-0.16692533237236348,-0.176828384581788,0.0,0.0,88583.67853357561,0.0
9,2,33.944081632412505,-111.97982803505546,293.2830461641701,0.0034465707204674634,0.048711937827070326,0.16223091628942224,0.0,0.0,88209.86175286578,0.0
9,3,33.952786943000035,-111.97982803505546,293.5327307126711,0.0034172866767748934,0.11372637309652806,0.30095176579053207,0.0,0.0,88343.77926487233,0.0
9,4,33.961492253587565,-111.97982803505546,293.6454462153147,0.0033983530321444883,0.40304176140059966,0.5958966767918232,0.0,0.0,88096.38319198196,0.0
9,5,33.9701975641751,-111.97982803505546,293.75761317517856,0.0033646826751806687,0.4103798251260017,0.7984654568990129,0.0,0.0,88120.5051415883,0.0
9,6,33.97890287476263,-111.97982803505546,293.8194239056561,0.0033435907055544088,-0.07101989683055107,0.7457148682393343,0.0,0.0,88597.71274110912,0.0
