lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,x,y,sqdist
43.64263934429948,-121.38651556871764,276.3986,0.00549,5.2896395,1.5265732,0.0,0.0,85090.0,5.006111450522992,-4.5240651547256565,65.64826250552227
43.647868707603216,-121.50370379987396,274.7111,0.00483,2.1021395,2.6515732,0.0,0.0,86820.0,-4.777624926633553,-3.9223550299276466,93.85519880648907
43.65479135362854,-121.4678256218262,275.0236,0.00495,2.2896395,2.9640732,0.0,0.0,86620.0,-1.782250457299662,-3.1258094541295964,51.83095999004705
43.661703800385666,-121.43193998893162,275.6486,0.00515,2.6646395,2.7765732,0.0,0.0,86290.0,1.2137463975348348,-2.330437444324718,29.031758075248483
43.66860604495782,-121.39604690978047,276.0861,0.00539,3.8521395,2.0890732,0.0,0.0,85530.0,4.210364920693928,-1.536239336128403,25.463180397272932
43.68075143430222,-121.47739041718509,274.9611,0.00492,2.2896395,2.9015732,0.0,0.0,86730.0,-2.5807899980841027,-0.13874535575721503,30.83535941483484
43.68766628261825,-121.44149178022616,275.2736,0.00503,2.4146395,2.9015732,0.0,0.0,86400.0,0.4162925317899779,0.6569029864083504,7.998232959966306
43.6945709253254,-121.40558568849917,275.9611,0.00531,3.1646395,2.6515732,0.0,0.0,85980.0,3.4139974405894864,1.4513770329978497,4.397621855920161
43.701465359509314,-121.36967215061435,276.2736,0.00555,5.3521395,1.7765732,0.0,0.0,84680.0,6.412324009470298,2.244676448674685,20.039116831734734
43.70670968765307,-121.48696267591177,274.9611,0.0049,2.3521395,2.9640732,0.0,0.0,86910.0,-3.379952635762513,2.848108484006116,28.966961395678933
43.713626937812876,-121.45105102629091,275.5236,0.0051,2.4771395,2.8390732,0.0,0.0,86560.0,-0.381783713060644,3.6440331913114865,6.087672407311805
43.72053397893974,-121.41513191337782,276.1486,0.00531,3.2271395,2.9015732,0.0,0.0,86250.0,2.6170083002281492,4.438783209055302,2.4507963652099023
43.72743080811777,-121.37920534579021,276.5236,0.00553,5.1021395,2.6515732,0.0,0.0,85160.0,5.61642268463331,5.232358201723549,18.061936174732793
43.73266610721719,-121.4965424065378,275.2111,0.00499,2.2271395,2.9015732,0.0,0.0,86950.0,-4.179739082613331,5.834751321402351,46.22499018337103
43.73958575950566,-121.46061773564998,275.7736,0.00515,2.7271395,2.8390732,0.0,0.0,86870.0,-1.1804830486714086,6.630952426626644,23.299287947312095
43.74649519933693,-121.42468559293312,276.4611,0.00538,4.0396395,2.7765732,0.0,0.0,86400.0,1.8193967885724815,7.425978448281818,19.621902744633058
