x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-116.55062894846682,47.92972409468454,1673493,1.6572996004945353,1673492,4.519775080401008,1671694,6.654218618668129,1671693,9.495804457654025
0,1,-116.55062894846682,47.938408448228216,1673493,0.815838858412602,1673492,4.937570479194547,1675292,8.585617997764857,1671694,11.80745667774326
0,2,-116.55062894846682,47.9470928017719,1673493,1.9743781163306684,1675292,3.7500572782610533,1673492,7.355365877988087,1675291,9.15686601994313
0,3,-116.55062894846682,47.95577715531558,1675292,0.9144965587572508,1673493,5.132917374248735,1675291,7.58099064389849,1673492,11.773161276781625
1,0,-116.53770385397787,47.92972409468454,1673493,0.8577939079919534,1671694,4.593583374258507,1673492,9.731679415014751,1673494,10.844437063601596
1,1,-116.53770385397787,47.938408448228216,1673493,0.016333165910020132,1673494,8.746272057130794,1675292,9.04830702631193,1671694,9.746821433333638
1,2,-116.53770385397787,47.9470928017719,1673493,1.1748724238280868,1675292,4.2127463068081274,1673494,8.64810705065999,1675293,11.66454400619602
1,3,-116.53770385397787,47.95577715531558,1675292,1.3771855873043255,1673493,4.333411681746154,1675293,7.571850668011292,1673494,10.549942044189187
2,0,-116.52477875948891,47.92972409468454,1673493,2.058288215489372,1671694,4.532948129848884,1673494,6.032456175205098,1671695,8.526058058313337
2,1,-116.52477875948891,47.938408448228216,1673493,1.2168274734074382,1673494,3.9342911687342945,1671694,9.686186188924015,1675292,11.510996054859005
2,2,-116.52477875948891,47.9470928017719,1673493,2.3753667313255047,1673494,3.8361261622634912,1675292,6.6754353353552025,1675293,8.112330194434433
2,3,-116.52477875948891,47.95577715531558,1675292,3.8398746158514,1675293,4.019636856249704,1673493,5.533905989243571,1673494,5.7379611557926875
3,0,-116.51185366499996,47.92972409468454,1673494,3.220475286808599,1671695,4.455373401844197,1673493,5.258782522986791,1671694,6.472312885439261
3,1,-116.51185366499996,47.938408448228216,1673494,1.122310280337796,1673493,4.4173217809048575,1671695,8.35233549132721,1671694,11.625550944514393
3,2,-116.51185366499996,47.9470928017719,1673494,1.0241452738669927,1673493,5.575861038822924,1675293,6.560116382672845,1675292,11.138124363902278
3,3,-116.51185366499996,47.95577715531558,1675293,2.467423044488116,1673494,2.925980267396189,1675292,8.302563644398475,1673493,8.73440029674099
4,0,-116.49892857051101,47.92972409468454,1671695,2.3846887453750565,1673494,2.4084943984121003,1671694,10.411677641029637,1673493,10.459276830484209
4,1,-116.49892857051101,47.938408448228216,1673494,0.31032939194129733,1671695,6.281650834858071,1673493,9.617816088402275,1673495,9.8675176758207
4,2,-116.49892857051101,47.9470928017719,1673494,0.21216438547049404,1675293,7.0079025709112575,1673495,8.51520083684459,1673493,10.776355346320342
4,3,-116.49892857051101,47.95577715531558,1673494,2.1139993789996905,1675293,2.915209232726528,1673495,9.16288399786848,1675294,9.941765001766797
5,0,-116.48600347602205,47.92972409468454,1671695,2.314004088905916,1673494,3.596513510015602,1671696,7.131220312589274,1673495,8.394315122300357
5,1,-116.48600347602205,47.938408448228216,1673494,1.4983485035447988,1673495,5.041998283324247,1671695,6.21096617838893,1671696,9.774458015836462
5,2,-116.48600347602205,47.9470928017719,1673494,1.4001834970739955,1673495,3.689681444348137,1675293,9.45568875914967,1675294,11.720856389656971
5,3,-116.48600347602205,47.95577715531558,1673494,3.302018490603192,1673495,4.337364605372027,1675293,5.362995420964941,1675294,6.373583713290515
6,0,-116.4730783815331,47.92972409468454,1671696,3.0494242618820047,1671695,4.243319432436776,1673495,5.568795729803904,1673494,6.784532621619103
6,1,-116.4730783815331,47.938408448228216,1673495,2.216478890827794,1673494,4.6863676151483,1671696,5.692661965129193,1671695,8.140281521919789
6,2,-116.4730783815331,47.9470928017719,1673495,0.8641620518516843,1673494,4.588202608677497,1675294,10.15267510118069,1671696,10.33589966837638
6,3,-116.4730783815331,47.95577715531558,1673495,1.5118452128755742,1675294,4.805402424814235,1673494,6.4900376022066935,1675293,9.810781609203353
