x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-123.87857798575483,44.004391379200165,1500568,0.2942589534091221,1500569,6.55903576786476,1502367,9.464735937537336,1498769,10.227573611139992
0,1,-123.87857798575483,44.01308172173342,1500568,1.7182592564816501,1502367,4.961643069466525,1500569,6.2369059379880865,1502368,9.445417712539378
0,2,-123.87857798575483,44.02177206426668,1502367,2.4585502013957146,1500568,5.142259559554177,1502368,5.19559413133924,1500569,7.914776108111413
0,3,-123.87857798575483,44.030462406799934,1502367,1.9554573333249041,1502368,2.945770550139102,1500568,10.566259862626705,1500569,11.592646278234739
1,0,-123.86653540991827,44.004391379200165,1500568,2.2928877916823285,1500569,2.6104889322362115,1498769,10.473939248491428,1498770,10.823321568201438
1,1,-123.86653540991827,44.01308172173342,1500569,2.288359102359538,1500568,3.7168880947548564,1502368,7.248384209988541,1502367,8.713898986989008
1,2,-123.86653540991827,44.02177206426668,1502368,2.998560628788403,1500569,3.9662292724828645,1502367,6.210806118918197,1500568,7.140888397827384
1,3,-123.86653540991827,44.030462406799934,1502368,0.7487370475882652,1502367,5.7077132508473865,1500569,7.6440994426061915,1500568,12.56488870089991
2,0,-123.8544928340817,44.004391379200165,1500569,0.6619420966076633,1500568,6.291516629955534,1498770,7.124623946031189,1498769,12.720304885842864
2,1,-123.8544928340817,44.01308172173342,1500569,0.33981226673098985,1502368,7.051350707437704,1500568,7.715516933028061,1500570,12.176497321079692
2,2,-123.8544928340817,44.02177206426668,1500569,2.0176824368543165,1502368,2.801527126237567,1500568,11.139517236100588,1502367,11.96306203644068
2,3,-123.8544928340817,44.030462406799934,1502368,0.5517035450374289,1500569,5.695552606977643,1502369,8.866014265935213,1502367,11.45996916836987
3,0,-123.84245025824514,44.004391379200165,1500569,0.7133952609791152,1498770,5.42592632386094,1500570,8.345342384613065,1500568,12.290145468228738
3,1,-123.84245025824514,44.01308172173342,1500569,0.3912654311024418,1500570,6.279412265400437,1502368,8.854317204886868,1498770,11.031957905191815
3,2,-123.84245025824514,44.02177206426668,1500569,2.069135601225768,1502368,4.60449362368673,1500570,6.2134821461878085,1502369,8.71255093447116
3,3,-123.84245025824514,44.030462406799934,1502368,2.3546700424865925,1502369,4.718327251408464,1500569,5.747005771349095,1500570,8.147552026975179
