x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-105.65926270941615,33.6444959309114,648287,0.3431459243974936,648286,6.949652411491844,650086,7.856648998304241,646488,11.903006871268449
0,1,-105.65926270941615,33.65320165270573,648287,1.9095124129638115,650086,3.2709958392552987,648286,9.063532108215366,650085,10.442958975880742
0,2,-105.65926270941615,33.66190737450006,650086,0.6853426802063559,648287,5.475878901530131,650085,8.405031444396489,650087,12.217988698554727
0,3,-105.65926270941615,33.67061309629439,650086,0.09968952115741321,651885,8.232178011320887,650085,8.367103912912235,648287,11.042245390096449
0,4,-105.65926270941615,33.679318818088724,650086,1.5140363621084705,651885,3.494286821251279,650085,10.329176381427981,650087,11.955528965155864
1,0,-105.64885176711076,33.6444959309114,648287,0.3175667230585463,648288,6.773054060848146,650086,8.380125357732725,646488,11.32875574055505
1,1,-105.64885176711076,33.65320165270573,648287,1.8839332116248642,650086,3.794472198683782,648288,7.794055430333879,650087,9.691154728859434
1,2,-105.64885176711076,33.66190737450006,650086,1.208819039634839,648287,5.4502997001911835,650087,6.559924862160002,648288,10.815056799819612
1,3,-105.64885176711076,33.67061309629439,650086,0.6231658805858964,650087,5.42869499546057,651885,9.305093964343056,648287,11.016666188757503
1,4,-105.64885176711076,33.679318818088724,650086,2.0375127215369537,651885,4.567202774273449,650087,6.2974651287611385,651886,8.812083238081728
2,0,-105.63844082480536,33.6444959309114,648287,2.291987521719599,648288,2.568078058418134,650086,10.903601717161209,650087,11.164320759164141
2,1,-105.63844082480536,33.65320165270573,648288,3.589079427903867,648287,3.858354010285917,650087,6.03309089246471,650086,6.317948558112265
2,2,-105.63844082480536,33.66190737450006,650087,2.901861025765278,650086,3.732295399063323,648288,6.6100807973896,648287,7.424720498852237
2,3,-105.63844082480536,33.67061309629439,650087,1.7706311590658466,650086,3.1466422400143803,651886,10.984993647672002,648288,11.631082166875332
2,4,-105.63844082480536,33.679318818088724,650087,2.639401292366415,650086,4.560989080965437,651886,5.701314125101214,651885,7.640118727295619
3,0,-105.62802988249996,33.6444959309114,648288,0.3631020559881221,648287,6.266408320380651,650087,9.506256922769417,646489,10.293465435390324
3,1,-105.62802988249996,33.65320165270573,648288,1.3841034254738553,650087,4.375027056069986,648287,7.832774808946969,650086,10.841424917540747
3,2,-105.62802988249996,33.66190737450006,650087,1.2437971893705546,648288,4.405104794959588,650086,8.255771758491806,648287,11.399141297513289
3,3,-105.62802988249996,33.67061309629439,650087,0.11256732267112302,650086,7.670118599442862,648288,9.42610616444532,651886,9.87422453469149
3,4,-105.62802988249996,33.679318818088724,650087,0.9813374559716914,651886,4.5905450121207,650086,9.08446544039392,650088,12.135487367005432
4,0,-105.61761894019456,33.6444959309114,648288,0.15812605355811013,648289,7.317073738058535,646489,9.54195942437216,650087,9.848193086374692
4,1,-105.61761894019456,33.65320165270573,648288,1.1791274230438433,650087,4.716963219675263,648289,7.794858300233112,650088,11.319473072354183
4,2,-105.61761894019456,33.66190737450006,650087,1.585733352975831,648288,4.200128792529576,650088,7.644815640740229,648289,10.27264286240769
4,3,-105.61761894019456,33.67061309629439,650087,0.45450348627639947,650088,5.970158209126275,648288,9.221130162015308,651886,10.763455421710974
4,4,-105.61761894019456,33.679318818088724,650087,1.3232736195769679,651886,5.4797758991401855,650088,6.295500777512321,651887,10.437155989423687
5,0,-105.60720799788916,33.6444959309114,648288,1.9531500511280981,648289,2.932318777177683,646489,10.790453413353998,646490,11.783784710510675
5,1,-105.60720799788916,33.65320165270573,648288,2.9741514206138313,648289,3.4101033393522595,650087,7.058899383280539,650088,7.479486482861072
5,2,-105.60720799788916,33.66190737450006,650088,3.8048290512471175,650087,3.9276695165811075,648289,5.887887901526836,648288,5.995152790099564
5,3,-105.60720799788916,33.67061309629439,650088,2.1301716196331633,650087,2.796439649881676,648289,10.365672463701413,648288,11.016154159585296
5,4,-105.60720799788916,33.679318818088724,650088,2.455514188019209,650087,3.6652097831822443,651887,7.142318852676604,651886,8.369006786159671
6,0,-105.59679705558376,33.6444959309114,648289,0.5475638162968317,648288,5.748174048698086,646490,8.85464206119738,650088,11.314157324981915
6,1,-105.59679705558376,33.65320165270573,648289,1.0253483784714084,650088,5.63949989336796,648288,6.769175418183819,650087,11.400835546885816
6,2,-105.59679705558376,33.66190737450006,650088,1.964842461754006,648289,3.5031329406459855,650087,8.269605680186384,648288,9.790176787669552
6,3,-105.59679705558376,33.67061309629439,650088,0.2901850301400517,650087,7.138375813486952,648289,7.980917502820563,651887,11.674799597166768
6,4,-105.59679705558376,33.679318818088724,650088,0.6155275985260975,651887,5.847481715929522,650087,8.00714594678752,650089,12.481829932634492
