x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-115.19966627723072,35.1777734424963,822508,2.5201301617581064,824307,4.850069033190602,822509,5.52806380988996,824308,7.827431971184703
0,1,-115.19966627723072,35.18647698449881,824307,2.4854541002721997,824308,4.279973042987162,822508,6.230487052213571,822509,8.056023271273913
0,2,-115.19966627723072,35.19518052650132,824307,2.120839167353797,824308,2.73251411478962,826106,11.462045189995308,822508,11.940843942669037
0,3,-115.19966627723072,35.203884068503825,824308,3.1850551865920784,824307,3.756224234435394,826107,6.417059338895862,826106,7.022381093177575
1,0,-115.18906404074355,35.1777734424963,822509,2.0808629909559757,822508,5.173758346506119,824308,5.5670109583252785,824307,8.69254022670249
1,1,-115.18906404074355,35.18647698449881,824308,2.0195520301277368,822509,4.608822452339929,824307,6.327925293784088,822508,8.884115236961584
1,2,-115.18906404074355,35.19518052650132,824308,0.47209310193019505,824307,5.963310360865686,822509,9.13678191372388,826107,10.967207524124607
1,3,-115.18906404074355,35.203884068503825,824308,0.9246341737326533,826107,5.344252798014567,824307,7.598695427947283,826106,12.054531297940951
2,0,-115.17846180425639,35.1777734424963,822509,0.6336621720219914,824308,5.306589945465853,822508,9.827386531254135,822510,10.752125926280591
2,1,-115.17846180425639,35.18647698449881,824308,1.7591310172683117,822509,3.1616216334059444,824309,10.668339516885524,822510,12.099816873077543
2,2,-115.17846180425639,35.19518052650132,824308,0.21167208907076995,822509,7.6895810947898955,824309,7.940166299876704,824307,11.805781554377575
2,3,-115.17846180425639,35.203884068503825,824308,0.6642131608732282,826107,6.271446257133272,824309,7.211993082867884,826108,12.787109346551041
3,0,-115.16785956776921,35.1777734424963,822509,1.1864613530880073,822510,5.203262306488391,824308,7.046168932606427,824309,11.032364848953048
3,1,-115.16785956776921,35.18647698449881,824308,3.4987100044088866,822509,3.71442081447196,824309,6.304191631944226,822510,6.550953253285343
3,2,-115.16785956776921,35.19518052650132,824308,1.9512510762113449,824309,3.576018414935406,822509,8.242380275855911,822510,9.898644200082295
3,3,-115.16785956776921,35.203884068503825,824308,2.403792148013803,824309,2.8478451979265853,826107,9.198639716251977,826108,9.608510524595292
