lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,x,y,sqdist
44.559200081153676,-121.53305406610622,278.8361,0.00607,5.7271395,2.5890732,0.0,0.0,88100.0,52.1463303251145,-4.9745645799907585,2026.147550423349
44.566119660802244,-121.4966807676418,279.8986,0.00623,5.4146395,1.9015732,0.0,0.0,89840.0,55.12794020498393,-4.178220516100465,1952.9874170752194
44.57302890453473,-121.46029979747661,281.2736,0.00637,5.4771395,2.4015732,0.0,0.0,92120.0,58.110178953276744,-3.383065967445705,1898.9839837637046
44.56428533786638,-121.65189028276987,280.0236,0.00652,1.4146395,5.589073,0.0,0.0,91080.0,42.4050296279196,-4.389324695172262,2104.8554848228523
44.571238304840634,-121.61552672549334,279.7111,0.00653,4.3521395,4.651573,0.0,0.0,90630.0,45.38584099835342,-3.589138230446969,1974.2167069786624
44.5781809412931,-121.5791554608513,277.2111,0.00588,9.727139,1.9015732,0.0,0.0,85250.0,48.36728416073707,-2.790140660151896,1862.7236254414684
44.585113244275114,-121.54277649775617,279.3986,0.00605,7.9771395,1.9640732,0.0,0.0,88390.0,51.34935838449705,-1.9923323236353851,1770.3818749524696
44.592035210842006,-121.50638984513381,280.0861,0.0062,5.0396395,3.2765732,0.0,0.0,90140.0,54.33206293795786,-1.1957135597870288,1697.197081494786
44.59894683805303,-121.46999551192346,280.5236,0.00624,5.0396395,2.0890732,0.0,0.0,91490.0,57.315397088349016,-0.4002847070442142,1643.1748622636637
44.56226454101014,-121.80709067343247,274.0861,0.00505,12.227139,-2.4109268,0.0,0.0,80540.0,29.682867006018117,-4.621889339634529,2582.435965285592
44.569261211745,-121.77074473389814,275.3986,0.00537,3.4771395,0.026573181,0.0,0.0,83280.0,32.6622342062384,-3.8166732008395052,2375.201099458589
44.576247560362866,-121.73439104252799,276.9611,0.00574,-1.0853605,4.026573,0.0,0.0,87030.0,35.64223684375075,-3.0126449892043237,2187.0950970682666
44.583223583897805,-121.69802960818845,278.2736,0.00619,1.9771395,3.9015732,0.0,0.0,88240.0,38.62287419175128,-2.2098050460644143,2018.123640149474
44.59018927938777,-121.66166043975937,278.5861,0.00627,2.6646395,4.901573,0.0,0.0,88620.0,41.60414552233644,-1.4081537123087275,1868.2924020935984
44.59714464387467,-121.62528354613414,279.3986,0.00644,3.2896395,6.526573,0.0,0.0,90010.0,44.58605010649371,-0.6076913283715517,1737.6070476177492
44.60408967440442,-121.5888989362195,279.7736,0.00628,7.4771395,5.526573,0.0,0.0,89570.0,47.56858721411553,0.191581765774842,1626.073232733428
44.61102436802682,-121.55250661893558,278.0236,0.00599,9.164639,2.0890732,0.0,0.0,86590.0,50.55175611399471,0.9896652306046646,1533.6966047176675
44.61794872179566,-121.51610660321606,279.6486,0.00607,3.7896395,3.7140732,0.0,0.0,89820.0,53.535556073817396,1.7865587270525107,1460.4828020815746
44.62486273276874,-121.47969889800791,279.3986,0.00586,0.7896395,0.46407318,0.0,0.0,92710.0,56.51998636017705,2.582261916511723,1406.4374545400071
44.5600572852815,-121.96228105792036,278.2736,0.00612,8.852139,2.7140732,0.0,0.0,88330.0,16.96152461518225,-4.8759127176803725,3385.6962010766174
44.56709763997119,-121.92595294064361,278.0861,0.00611,9.852139,0.026573181,0.0,0.0,87820.0,19.939430880554383,-4.065669184176984,3101.905569389857
44.57412768102402,-121.88961702720147,278.9611,0.0062,8.539639,-0.34842682,0.0,0.0,88640.0,22.917976217023664,-3.256612601891004,2837.2267362355824
44.58114740545666,-121.85327332641407,277.0861,0.00579,9.102139,-1.4109268,0.0,0.0,86560.0,25.897159901581443,-2.4487433141604935,2591.6654305487673
44.58815681028985,-121.81692184711503,274.9611,0.00524,12.289639,-2.7234268,0.0,0.0,82590.0,28.876981210114756,-1.642061663856583,2365.227372733361
44.59515589254815,-121.78056259815148,274.5236,0.00516,9.039639,-1.0359268,0.0,0.0,81210.0,31.85743941740165,-0.8365679934096473,2157.918274634407
44.60214464926009,-121.74419558838403,275.2736,0.00534,1.4771395,3.0265732,0.0,0.0,82780.0,34.83853379711586,-0.03226264479213115,1969.743839505891
44.60912307745818,-121.7078208266868,275.8361,0.00533,1.1021395,1.7765732,0.0,0.0,86930.0,37.82026362182443,0.770854040479816,1800.7097619805963
44.61609117417886,-121.6714383219473,277.2736,0.00582,3.3521395,4.214073,0.0,0.0,87440.0,40.8026281629948,1.5727817213438857,1650.8217280396605
44.62304893646254,-121.63504808306661,278.1486,0.00604,3.6646395,6.089073,0.0,0.0,88980.0,43.78562669098537,2.3735200571924295,1520.0854149824108
44.62999636135351,-121.59865011895914,279.5861,0.00633,2.2896395,2.5265732,0.0,0.0,91340.0,46.769258475057235,3.173068707867551,1408.506491395976
44.63693344590011,-121.56224443855288,278.1486,0.00602,6.5396395,4.526573,0.0,0.0,86710.0,49.753522783362484,3.9714273336741908,1316.0906171241406
44.643860187154644,-121.52583105078915,281.7111,0.00613,5.1646395,1.1515732,0.0,0.0,92470.0,52.73841888295824,4.768595595375219,1242.843443237091
44.65077658217327,-121.48940996462278,278.2111,0.00572,1.8521395,0.21407318,0.0,0.0,89800.0,55.72394603979493,5.564573154177536,1188.770612002115
44.65768262801621,-121.45298118902204,280.7111,0.00604,5.2271395,1.7140732,0.0,0.0,90460.0,58.710103518721006,6.359359671754147,1153.8777568514693
44.56474760563061,-122.08115046401676,277.3986,0.00587,8.164639,2.2140732,0.0,0.0,87060.0,7.217503297511689,-4.336124326267402,4154.29391799257
44.571821319063474,-122.0448325328152,278.1486,0.00596,7.9771395,1.2140732,0.0,0.0,88460.0,10.194574584926398,-3.522041681364143,3813.083407909974
44.578884724414166,-122.00850677003439,278.2111,0.00597,7.1646395,2.4015732,0.0,0.0,88540.0,13.172287846401904,-2.709145348414308,3490.9731760890418
44.58593781868609,-121.97217318446147,279.4611,0.00641,2.2271395,2.5265732,0.0,0.0,90520.0,16.15064236163213,-1.8974356722826602,3187.9689895501397
