x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-115.19068485746794,45.736275415259406,1515199,2.842618771631488,1515198,3.352435487600818,1516998,7.136891826568375,1516997,7.6654844988700885
0,1,-115.19068485746794,45.744963065607536,1516998,3.186519143184109,1516997,4.892114158547978,1515199,4.938451171558478,1515198,6.624861493429948
0,2,-115.19068485746794,45.75365071595567,1516998,1.2361464597998428,1516997,4.118743818225867,1515199,9.034283571485467,1515198,11.897287499259077
0,3,-115.19068485746794,45.7623383663038,1516998,1.2857737764155766,1516997,5.345373477903756,1518797,6.412791916411728,1518796,10.495940143526314
0,4,-115.19068485746794,45.77102601665194,1518797,2.416680569161194,1516998,3.3354010930313103,1518796,7.677239932017063,1516997,8.572003137581646
0,5,-115.19068485746794,45.77971366700007,1518797,0.42056922191065876,1518796,6.858539720507812,1516998,7.3850284096470435,1520596,12.425874988873504
0,6,-115.19068485746794,45.788401317348196,1518797,0.42445787466012386,1520596,6.384492894541027,1518796,8.039839508998561,1518798,11.899332897252009
0,7,-115.19068485746794,45.79708896769633,1520596,2.343110800208551,1518797,2.4283465274095892,1520595,11.16464470391707,1518796,11.22113929748931
0,8,-115.19068485746794,45.80577661804446,1520596,0.30172870587607414,1518797,6.432235180159053,1520597,9.404489672494993,1520595,10.301082593542107
0,9,-115.19068485746794,45.8144642683926,1520596,0.2603466115435976,1522395,7.053670165833827,1520597,8.187776065664185,1520595,11.437520483167145
0,10,-115.19068485746794,45.82315191874073,1520596,2.218964517211121,1522395,2.9674867388015205,1520597,8.971062458833376,1522396,9.692943650876487
1,0,-115.17826869692831,45.736275415259406,1515199,0.653633597975736,1516998,6.12657404027777,1515198,7.223989422047243,1516997,12.718090360566702
1,1,-115.17826869692831,45.744963065607536,1516998,2.1762013568935035,1515199,2.749465997902726,1516997,9.94472002024459,1515198,10.496415427876371
1,2,-115.17826869692831,45.75365071595567,1516998,0.22582867350923735,1515199,6.8452983978297155,1516997,9.171349679922479,1516999,10.352781933187892
1,3,-115.17826869692831,45.7623383663038,1516998,0.2754559901249711,1518797,6.582106012160693,1516999,9.227893684559442,1516997,10.397979339600369
1,4,-115.17826869692831,45.77102601665194,1516998,2.3250833067407046,1518797,2.5859946649101593,1516999,10.103005435930992,1518798,10.344441060855573
