x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,45.736275415259406,-115.19068485746794,281.1819869072362,0.003776940168190951,0.675712881108272,0.46986735250132783,0.0,0.0,82161.432461298,0.0
0,1,45.744963065607536,-115.19068485746794,281.60747198373036,0.0037882535608092884,1.4841507173575,0.9055520451505173,0.0,0.0,81907.26160292889,0.0
0,2,45.75365071595567,-115.19068485746794,281.8580670278627,0.003790974490742492,2.0493271802296453,1.169159013685339,0.0,0.0,81697.45672636108,0.0
0,3,45.7623383663038,-115.19068485746794,281.3305468570919,0.0038714298388823993,-1.7293588690902202,-0.18232962230171834,0.0,0.0,84286.11697490845,0.0
0,4,45.77102601665194,-115.19068485746794,281.1989426225656,0.0038814126905588613,-1.1413121775847888,-0.028024493043647347,0.0,0.0,83903.20696811963,0.0
0,5,45.77971366700007,-115.19068485746794,280.3502184189546,0.003705602026339172,-0.6071957117561031,0.22770966129545722,0.0,0.0,82689.15339849598,0.0
0,6,45.788401317348196,-115.19068485746794,280.9245776476857,0.0037714256077720186,-2.048076893627173,-0.24578116619869697,0.0,0.0,83208.7669438959,0.0
0,7,45.79708896769633,-115.19068485746794,280.6203802363753,0.0039261937909464955,-1.9060844947496234,0.20744130035629937,0.0,0.0,84235.43007504001,0.0
0,8,45.80577661804446,-115.19068485746794,280.7932946868939,0.0036305973865200687,-0.5417514685380588,0.31223817480560434,0.0,0.0,82441.02956682889,0.0
0,9,45.8144642683926,-115.19068485746794,281.12927862949203,0.0037285054844540086,0.03218108988188517,1.162948845261004,0.0,0.0,82957.53252695096,0.0
0,10,45.82315191874073,-115.19068485746794,281.30518695483374,0.0035678204993046954,0.46437027644486883,0.912417900051455,0.0,0.0,82044.04062259385,0.0
1,0,45.736275415259406,-115.17826869692831,281.7218025772847,0.0038334307087719115,0.7443508104069705,0.9473525126395237,0.0,0.0,82482.86724429863,0.0
1,1,45.744963065607536,-115.17826869692831,282.08010814657683,0.0038452094539156417,1.3740056422959663,1.3102251636758178,0.0,0.0,82303.23442270212,0.0
1,2,45.75365071595567,-115.17826869692831,280.2860376388196,0.00386215917166654,-0.2530950357113749,0.6639658133667425,0.0,0.0,82583.99055422349,0.0
1,3,45.7623383663038,-115.17826869692831,280.84551151684036,0.0038600229271663162,-1.401853272159903,0.7254177014951386,0.0,0.0,83303.70418027989,0.0
1,4,45.77102601665194,-115.17826869692831,280.3119634009538,0.0037617305693818485,-2.0604282717337825,0.07313208314358588,0.0,0.0,82273.9666469181,0.0
1,5,45.77971366700007,-115.17826869692831,279.8691432562035,0.0037599323904115326,-1.470119844760328,0.16730047887923166,0.0,0.0,81910.28679607023,0.0
1,6,45.788401317348196,-115.17826869692831,280.37191081547,0.003625616646451468,-0.7113569675324918,-0.08928986964704683,0.0,0.0,81730.26722750232,0.0
1,7,45.79708896769633,-115.17826869692831,280.96496127959085,0.003503070976704231,-0.3976865890147624,-0.11179974022250855,0.0,0.0,81623.57023282303,0.0
1,8,45.80577661804446,-115.17826869692831,281.29928110701246,0.0035887984804717716,-1.600243976249188,-0.2706609963741742,0.0,0.0,82308.43231171067,0.0
1,9,45.8144642683926,-115.17826869692831,281.9824808054167,0.0037426984359112585,-0.12915820539212608,1.730980646024273,0.0,0.0,83342.55610187273,0.0
1,10,45.82315191874073,-115.17826869692831,281.60688177266206,0.0036647519914780992,0.19006453392453593,1.450884132484683,0.0,0.0,82817.46832574668,0.0
2,0,45.736275415259406,-115.16585253638868,281.79737773467633,0.003684251806567826,1.0184489469593538,2.3526464852537754,0.0,0.0,81282.83233600357,0.0
2,1,45.744963065607536,-115.16585253638868,279.7261684729135,0.003826402475118361,-0.6272256639128779,1.3656970201637693,0.0,0.0,81842.62481065806,0.6321205588285577
2,2,45.75365071595567,-115.16585253638868,279.973751214772,0.003828060928201919,-0.2175319378139935,1.497392310803047,0.0,0.0,81856.36790718802,0.8646647167633873
