x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-116.10667938926052,48.396844488469654,1700492,0.9384687282687798,1698693,4.907648855479816,1700493,7.856562418141056,1698694,11.841705117624599
0,1,-116.10667938926052,48.40552812623485,1700492,0.37630746032737467,1700493,6.067126990430089,1702291,9.12480056739481,1698693,10.337469764729573
0,2,-116.10667938926052,48.414211764000044,1700492,1.8141461923859694,1702291,4.571277938958412,1700493,6.277691562719121,1702292,9.013982082650415
0,3,-116.10667938926052,48.42289540176524,1702291,2.0177553105220123,1702292,5.232767932185766,1700492,5.251984924444563,1700493,8.488256135008154
0,4,-116.10667938926052,48.43157903953043,1702291,1.4642326820856133,1702292,3.4515537817211173,1700492,10.689823656503158,1704090,10.946517768751555
1,0,-116.09363524195629,48.396844488469654,1700492,3.084560821435302,1700493,3.9939191382782253,1698693,5.822313435559831,1698694,6.750084500075109
1,1,-116.09363524195629,48.40552812623485,1700493,2.2044837105672577,1700492,2.522399553493897,1698694,10.95304855269018,1698693,11.252134344809589
1,2,-116.09363524195629,48.414211764000044,1700493,2.41504828285629,1700492,3.9602382855524922,1702292,6.381363250733383,1702291,7.9498465600042945
1,3,-116.09363524195629,48.42289540176524,1702292,2.600149100268734,1700493,4.625612855145322,1702291,5.3963239315678955,1700492,7.398077017611086
1,4,-116.09363524195629,48.43157903953043,1702292,0.8189349498040848,1702291,4.8428013031314965,1700493,8.836177427434354,1704091,11.506560661804714
2,0,-116.08059109465206,48.396844488469654,1700493,2.131275858415393,1698694,3.6584638825256177,1700492,7.230652914601826,1698693,8.736978015639847
2,1,-116.08059109465206,48.40552812623485,1700493,0.3418404307044256,1700492,6.668491646660421,1698694,7.861427935140689,1702292,11.529958569281
2,2,-116.08059109465206,48.414211764000044,1700493,0.552405002993458,1702292,5.74874441881635,1700492,8.106330378719015,1700494,11.807608926291982
2,3,-116.08059109465206,48.42289540176524,1702292,1.967530268351701,1700493,2.7629695752824905,1702291,10.774892552613776,1700492,11.54416911077761
2,4,-116.08059109465206,48.43157903953043,1702292,0.1863161178870522,1700493,6.973534147571521,1702293,8.972437918945632,1702291,10.221369924177377
3,0,-116.06754694734785,48.396844488469654,1700493,2.268632578552561,1698694,2.5668432649761272,1700494,9.963456118308308,1698695,10.278095770092822
3,1,-116.06754694734785,48.40552812623485,1700493,0.47919715084159376,1698694,6.769807317591199,1700494,6.949319640900971,1700492,12.814583739826944
3,2,-116.06754694734785,48.414211764000044,1700493,0.6897617231306261,1700494,5.935183163493635,1702292,7.116125586899318,1702293,12.340246620687658
3,3,-116.06754694734785,48.42289540176524,1700493,2.9003262954196587,1702292,3.334911436434669,1700494,6.9210466860862985,1702293,7.333914912380204
3,4,-116.06754694734785,48.43157903953043,1702292,1.5536972859700195,1702293,4.327583204072749,1700493,7.110890867708689,1700494,9.906910208678962
4,0,-116.05450280004362,48.396844488469654,1698694,3.475222647426637,1700493,4.40598929868973,1698695,5.179144162924268,1700494,6.091030355509961
4,1,-116.05450280004362,48.40552812623485,1700493,2.616553870978762,1700494,3.076893878102625,1698694,7.678186700041708,1698695,8.15782361492942
4,2,-116.05450280004362,48.414211764000044,1700494,2.0627574006952885,1700493,2.8271184432677945,1702293,9.695391905814775,1702292,10.483506754982287
4,3,-116.05450280004362,48.42289540176524,1700494,3.048620923287952,1702293,4.689060197507321,1700493,5.037683015556826,1702292,6.702292604517637
4,4,-116.05450280004362,48.43157903953043,1702293,1.682728489199866,1702292,4.921078454052988,1700494,6.034484445880615,1700493,9.248247587845858
5,0,-116.0414586527394,48.396844488469654,1698695,2.080192555755715,1700494,4.218604592711614,1698694,6.383602029877146,1700493,8.543346018826897
5,1,-116.0414586527394,48.40552812623485,1700494,1.204468115304278,1698695,5.0588720077608675,1700493,6.75391059111593,1698694,10.586566082492217
5,2,-116.0414586527394,48.414211764000044,1700494,0.1903316378969414,1700493,6.964475163404962,1702293,9.050537190941892,1698695,10.03755145976602
5,3,-116.0414586527394,48.42289540176524,1700494,1.1761951604896048,1702293,4.044205482634438,1700493,9.175039735693995,1700495,11.990617728468122
5,4,-116.0414586527394,48.43157903953043,1702293,1.0378737743269826,1700494,4.162058683082268,1702292,10.288459622135957,1702294,10.61003696432818
