x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-113.47590580351898,47.617422757438106,1626793,2.7935671493814476,1624994,3.8480767523719788,1626792,6.283741945079588,1624993,7.319124467529398
0,1,-113.47590580351898,47.62610758581274,1626793,0.7771616206905415,1626792,5.3267774456749,1624994,7.870351684532049,1624993,12.400476261751724
0,2,-113.47590580351898,47.634792414187366,1626793,0.7607560919996356,1626792,6.369812946270213,1628592,6.422949325444653,1628591,12.055315545493704
0,3,-113.47590580351898,47.643477242562,1628592,2.3684186289193705,1626793,2.7443505633087297,1628591,9.060590097996808,1626792,9.412848446865524
1,0,-113.46305790200947,47.617422757438106,1624994,2.3464450360866365,1626793,2.3528845736525934,1626794,11.704969037226384,1624995,11.712954730529896
1,1,-113.46305790200947,47.62610758581274,1626793,0.3364790449616872,1624994,6.368719968246707,1626794,8.631689832285065,1626792,10.942539325190364
1,2,-113.46305790200947,47.634792414187366,1626793,0.32007351627078123,1628592,7.044113292757344,1626794,7.558410627343745,1626792,11.985574825785676
1,3,-113.46305790200947,47.643477242562,1626793,2.3036679875798756,1628592,2.9895825962320615,1626794,8.485131422402427,1628593,9.1520870610814
2,0,-113.45021000049996,47.617422757438106,1624994,2.844813319801294,1626793,3.912201997923739,1624995,6.156462632324566,1626794,7.20694460407786
2,1,-113.45021000049996,47.62610758581274,1626793,1.8957964692328324,1626794,4.133665399136541,1624994,6.8670882519613645,1624995,9.12222718798495
2,2,-113.45021000049996,47.634792414187366,1626793,1.8793909405419267,1626794,3.0603861941952215,1628592,9.665277260070035,1628593,10.825193454050087
2,3,-113.45021000049996,47.643477242562,1626793,3.862985411851021,1626794,3.987106989253902,1628592,5.610746563544753,1628593,5.713425729079095
3,0,-113.43736209899046,47.617422757438106,1624995,2.599970534119238,1626794,4.708920170929336,1624994,5.343181603515951,1626793,7.471519422194884
3,1,-113.43736209899046,47.62610758581274,1626794,1.6356409659880167,1626793,5.455113893503977,1624995,5.565735089779623,1624994,9.365456535676023
3,2,-113.43736209899046,47.634792414187366,1626794,0.5623617610466972,1626793,5.438708364813071,1628593,9.386532122047782,1624995,10.531499645440007
3,3,-113.43736209899046,47.643477242562,1626794,1.489082556105378,1628593,4.274764397076791,1626793,7.4223028361221655,1628592,10.231910530857444
4,0,-113.42451419748095,47.617422757438106,1624995,1.0434784359139093,1626794,4.210895737780811,1624994,9.841549887230611,1624996,11.138306356225698
4,1,-113.42451419748095,47.62610758581274,1626794,1.1376165328394925,1624995,4.009242991574294,1626795,10.16345816934757,1626793,11.014431317775124
4,2,-113.42451419748095,47.634792414187366,1626794,0.06433732789817309,1626795,8.035873109646957,1624995,8.975007547234679,1628593,9.94787079004548
4,3,-113.42451419748095,47.643477242562,1626794,0.9910581229568537,1628593,4.836103065074488,1626795,7.908288049946346,1628594,11.734127678781533
