x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-116.06988339103609,43.973247086772155,1407223,1.2231746025216406,1409022,4.518849727608077,1407222,8.055291687119226,1409021,11.379039203471466
0,1,-116.06988339103609,43.98193748350005,1409022,1.2675102197941714,1407223,4.0262573418431815,1409021,9.367246131353442,1407222,12.097485436066442
0,2,-116.06988339103609,43.99062788022794,1409022,0.01617071198026604,1407223,8.829340081164721,1409021,9.355453059235419,1409023,9.904421342291842
1,0,-116.05784799126802,43.973247086772155,1407223,0.9419287068219544,1409022,5.479974288923376,1407224,7.251312389435364,1409023,11.765630108743679
1,1,-116.05784799126802,43.98193748350005,1409022,2.22863478110947,1407223,3.745011446143495,1409023,7.277161059649734,1407224,8.81770018181832
1,2,-116.05784799126802,43.99062788022794,1409022,0.9772952732955649,1409023,4.788692010555787,1407223,8.548094185465036,1407224,12.384087974201275
2,0,-116.04581259149995,43.973247086772155,1407223,2.6606828111222685,1407224,2.8955253859800347,1409022,8.441098850238674,1409023,8.649900777007625
2,1,-116.04581259149995,43.98193748350005,1409023,4.161431727913678,1407224,4.461913178362991,1409022,5.189759342424768,1407223,5.463765550443809
2,2,-116.04581259149995,43.99062788022794,1409023,1.672962678819732,1409022,3.9384198346108628,1407224,8.028300970745946,1407223,10.266848289765349
3,0,-116.03377719173189,43.973247086772155,1407224,0.5397383825247051,1407223,6.379436915422582,1409023,7.5341714452715705,1405425,12.644794275946523
3,1,-116.03377719173189,43.98193748350005,1407224,2.106126174907661,1409023,3.0457023961776235,1407223,9.182519654744123,1409022,10.150883903740068
3,2,-116.03377719173189,43.99062788022794,1409023,0.5572333470836774,1407224,5.672513967290616,1409022,8.899544395926164,1409024,11.44400342219524
4,0,-116.02174179196382,43.973247086772155,1407224,0.18395137906937542,1407225,7.4863091733250275,1409023,8.418442113535516,1405425,11.049934304464074
4,1,-116.02174179196382,43.98193748350005,1407224,1.7503391714523313,1409023,3.929973064441569,1407225,7.818418610954271,1409024,9.973615502221481
4,2,-116.02174179196382,43.99062788022794,1409023,1.4415040153476228,1407224,5.316726963835286,1409024,6.250434336042378,1407225,10.150528048583514
