x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-122.85750071557852,37.993821345864205,1101156,1.2249426268105892,1099357,5.791412354565667,1101155,6.257545313805842,1099356,10.785432437171986
0,1,-122.85750071557852,38.00252074276016,1101156,0.24827979243150222,1101155,6.968809494399899,1102955,8.957404049887312,1099357,10.783213414557855
0,2,-122.85750071557852,38.01122013965612,1101156,1.2716169580524155,1102955,4.0124245739356965,1101155,9.680073674993956,1101157,12.238097651736373
0,3,-122.85750071557852,38.019919536552074,1102955,1.067445097984079,1101156,4.294954123673328,1102956,10.309723464216509,1102954,11.207699897285218
0,4,-122.85750071557852,38.02861893344802,1102955,0.12246562203246233,1102956,7.678341409166854,1101156,9.31829128929424,1104754,10.172899223644972
0,5,-122.85750071557852,38.03731833034398,1102955,1.1774861460808455,1104754,5.259751761280219,1102956,7.046959354117198,1104755,11.086131832718666
0,6,-122.85750071557852,38.046017727239935,1104754,2.3466042989154676,1102955,4.232506670129229,1104755,6.485971620475547,1102956,8.415577299067541
0,7,-122.85750071557852,38.05471712413589,1104754,1.4334568365507165,1104755,3.885811408232427,1102955,9.287527194177612,1102956,11.784195244017887
1,0,-122.84650335988566,37.993821345864205,1101156,1.22866227147541,1099357,4.102328176688761,1101157,9.574556800626107,1101155,12.25222377010464
1,1,-122.84650335988566,38.00252074276016,1101156,0.25199943709632305,1101157,6.912101482372967,1099357,9.09412923668095,1102955,10.65513983803587
1,2,-122.84650335988566,38.01122013965612,1101156,1.2753366027172364,1102955,5.710160362084254,1101157,6.249646164119827,1102956,10.64469558166415
1,3,-122.84650335988566,38.019919536552074,1102955,2.7651808861326375,1101156,4.298673768338149,1102956,6.013313526614494,1101157,7.587190845866687
1,4,-122.84650335988566,38.02861893344802,1102955,1.8202014101810209,1102956,3.3819314715648385,1101156,9.322010933959062,1101157,10.924735527613546
1,5,-122.84650335988566,38.03731833034398,1102956,2.7505494165151827,1102955,2.875221934229404,1104755,8.482975864947667,1104754,8.652717281907123
1,6,-122.84650335988566,38.046017727239935,1104755,3.882815652704548,1102956,4.119167361465527,1104754,5.73956981954237,1102955,5.930242458277787
1,7,-122.84650335988566,38.05471712413589,1104755,1.2826554404614283,1104754,4.826422357177619,1102956,7.487785306415871,1102955,10.98526298232617
2,0,-122.83550600419281,37.993821345864205,1101156,3.232381916140231,1099357,4.413243998811856,1101157,5.586105313009563,1099358,6.80404207636433
2,1,-122.83550600419281,38.00252074276016,1101156,2.255719081761144,1101157,2.9236499947564223,1099357,9.405045058804044,1099358,10.110660672086391
2,2,-122.83550600419281,38.01122013965612,1101157,2.261194676503282,1101156,3.2790562473820573,1102956,8.348285644062136,1102955,9.407896150232812
2,3,-122.83550600419281,38.019919536552074,1101157,3.5987393582501417,1102956,3.71690358901248,1101156,6.30239341300297,1102955,6.462916674281196
2,4,-122.83550600419281,38.02861893344802,1102956,1.0855215339628241,1102955,5.517937198329579,1101157,6.936284039997,1101156,11.325730578623883
2,5,-122.83550600419281,38.03731833034398,1102956,0.4541394789131684,1102955,6.5729577223779625,1104755,7.879819897176668,1101157,12.273828721743861
2,6,-122.83550600419281,38.046017727239935,1102956,1.8227574238635127,1104755,3.2796596849335495,1102955,9.627978246426345,1104754,11.132535340169273
2,7,-122.83550600419281,38.05471712413589,1104755,0.6794994726904298,1102956,5.191375368813857,1104754,10.219387877804522,1104756,10.53924106279719
3,0,-122.82450864849994,37.993821345864205,1099358,3.124760191360339,1101157,3.5976538253930177,1099357,6.7241598209349505,1101156,7.23610156080505
3,1,-122.82450864849994,38.00252074276016,1101157,0.9351985071398776,1101156,6.259438726425963,1099358,6.4313787870824,1099357,11.715960880927138
3,2,-122.82450864849994,38.01122013965612,1101157,0.2727431888867373,1101156,7.282775892046876,1102956,8.051875706460121,1099358,11.737997382804462
3,3,-122.82450864849994,38.019919536552074,1101157,1.610287870633597,1102956,3.4204936514104656,1101156,10.30611305766779,1102955,12.160652462429754
3,4,-122.82450864849994,38.02861893344802,1102956,0.7891115963608099,1101157,4.947832552380455,1102957,9.74908389192407,1102955,11.215672986478138
3,5,-122.82450864849994,38.03731833034398,1102956,0.15772954131115408,1102957,7.433435218638835,1104755,9.27666392940567,1101157,10.285377234127315
3,6,-122.82450864849994,38.046017727239935,1102956,1.5263474862614983,1104755,4.676503717162551,1102957,7.117786545353602,1104756,10.223786172246937
3,7,-122.82450864849994,38.05471712413589,1104755,2.076343504919431,1102956,4.894965431211843,1104756,5.938749918195809,1102957,8.802137872068368
4,0,-122.81351129280708,37.993821345864205,1099358,1.4454783063563474,1101157,3.6092023377764733,1099357,11.035075643058045,1099359,11.22173460403533
4,1,-122.81351129280708,38.00252074276016,1101157,0.9467470195233327,1099358,4.752096902078408,1101158,9.003784297195248,1101156,12.263158371090785
