INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
11683718,11683717,1/8/2020 12:30:00 PM,1/8/2020 9:15:00 PM,I,250.000000,90,9429750,9429770,,,1/11/2020 12:00:00 PM,,100,,,9430148,9430153,,
11683732,11683717,1/9/2020 12:30:00 PM,1/10/2020 8:15:00 AM,U,250.000000,96,9429750,9429770,,,1/11/2020 12:00:00 PM,,100,,,9430148,,,
11683744,11683717,1/10/2020 8:00:00 AM,1/12/2020 8:00:00 AM,U,250.000000,100,9429750,9429770,,,1/11/2020 12:00:00 PM,,100,,,9430150,,,
11683755,11683717,1/10/2020 9:00:00 AM,1/11/2020 9:00:00 AM,F,250.000000,100,9429750,9429770,,,1/11/2020 12:00:00 PM,,100,,,9430150,,,
11683871,11683870,1/9/2020 5:00:00 PM,1/10/2020 2:00:00 PM,F,1689.000000,100,9429750,9429764,,,1/11/2020 12:00:00 PM,,100,,,9430148,9430155,,
11683919,11683918,1/10/2020 4:00:00 PM,1/10/2020 7:15:00 PM,I,6.000000,100,9429749,9429762,,,1/11/2020 12:00:00 PM,,100,,,9430150,,,
11683929,11683918,1/11/2020 8:45:00 AM,1/11/2020 9:00:00 AM,F,6.000000,100,9429749,9429762,,,1/11/2020 12:00:00 PM,,100,,,9430150,,,
11683966,11683965,1/13/2020 8:15:00 AM,1/13/2020 4:45:00 PM,I,772.000000,85,9429749,9429766,,,1/14/2020 12:00:00 PM,,100,9429762,,9430150,9430158,9430166,
11683982,11683965,1/14/2020 7:00:00 AM,1/14/2020 9:45:00 AM,F,772.000000,100,9429749,9429766,,,1/14/2020 12:00:00 PM,,100,9429762,,9430150,9430166,,
11684087,11684074,1/9/2020 1:00:00 PM,1/10/2020 5:30:00 PM,I,654.500000,80,9429750,9429764,354.5,9429890,1/11/2020 12:00:00 PM,,100,9429766,,9430148,9430155,9430156,9430157
11684075,11684074,1/10/2020 6:00:00 PM,1/11/2020 12:45:00 PM,F,654.500000,99,9429750,9429764,354.5,9429890,1/11/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11684222,11684221,1/9/2020 8:45:00 AM,1/9/2020 5:30:00 PM,I,300.000000,90,9429750,9429770,,,1/12/2020 12:00:00 PM,,100,,,9430149,9430154,,
11684234,11684221,1/10/2020 8:00:00 AM,1/12/2020 8:00:00 AM,F,300.000000,100,9429750,9429770,,,1/12/2020 12:00:00 PM,,100,,,9430150,,,
11684361,11684349,1/1/2020 2:00:00 PM,1/2/2020 9:00:00 AM,I,1344.000000,50,9429750,9429764,1400,9429890,1/5/2020 12:00:00 PM,,100,,,9430148,,,
11684350,11684349,1/2/2020 2:00:00 PM,1/3/2020 8:00:00 AM,U,1416.000000,75,9429750,9429764,1450,9429890,1/5/2020 12:00:00 PM,,100,,,9430148,,,
11684376,11684349,1/4/2020 8:00:00 AM,1/5/2020 8:00:00 AM,U,1416.000000,90,9429750,9429764,1450,9429890,1/5/2020 12:00:00 PM,,100,,,9430149,,,
11684388,11684349,1/6/2020 10:00:00 AM,1/7/2020 9:00:00 AM,U,1416.000000,95,9429750,9429764,1450,9429890,1/7/2020 12:00:00 PM,,100,,,9430149,9430158,,
11684402,11684349,1/8/2020 12:00:00 PM,1/8/2020 6:00:00 PM,F,1416.000000,100,9429750,9429764,1416,9429890,1/8/2020 12:00:00 PM,,100,,,9430150,9430158,,
11684747,11684732,1/8/2020 4:15:00 PM,1/9/2020 3:30:00 PM,I,924.000000,95,9429750,9429762,924,9429890,1/11/2020 12:00:00 PM,,100,,,9430149,,,
11684733,11684732,1/9/2020 3:30:00 PM,1/9/2020 5:00:00 PM,F,924.000000,100,9429750,9429762,924,9429890,1/11/2020 12:00:00 PM,,100,,,9430150,,,
11684794,11684760,1/9/2020 7:00:00 AM,1/9/2020 8:00:00 AM,I,128.300000,20,9429750,9429766,150,9429890,1/11/2020 12:00:00 PM,,100,9429763,,9430148,9430154,,
11684774,11684760,1/10/2020 8:00:00 AM,1/10/2020 12:00:00 PM,U,129.000000,50,9429750,9429766,150,9429890,1/11/2020 12:00:00 PM,,100,9429763,,9430148,9430155,9430154,
11684784,11684760,1/11/2020 8:00:00 AM,1/12/2020 4:30:00 PM,U,129.000000,75,9429750,9429766,150,9429890,1/11/2020 12:00:00 PM,,100,9429763,,9430148,9430155,9430154,
11684805,11684760,1/14/2020 7:00:00 AM,1/14/2020 9:00:00 AM,U,128.300000,95,9429750,9429766,150,9429890,1/11/2020 12:00:00 PM,,100,9429763,,9430149,9430157,9430158,
11684761,11684760,1/14/2020 8:00:00 AM,1/14/2020 4:30:00 PM,F,129.000000,100,9429750,9429766,150,9429890,1/11/2020 12:00:00 PM,,100,9429763,,9430150,9430166,,
11684823,11684822,1/9/2020 12:30:00 AM,1/9/2020 4:00:00 AM,F,127.000000,100,9429750,9429771,127,9429890,1/9/2020 12:00:00 PM,,100,,,9430148,,,
11684851,11684850,1/8/2020 2:30:00 PM,1/9/2020 12:00:00 PM,F,2700.000000,100,9429750,9429762,2700,9429890,1/8/2020 12:00:00 PM,,100,,,9430148,,,
11684947,11684946,1/8/2020 2:00:00 PM,1/8/2020 5:00:00 PM,I,100.000000,99,9429750,9429764,,,1/9/2020 12:00:00 PM,,100,,,9430149,9430154,9430158,9430166
11684961,11684946,1/9/2020 8:00:00 AM,1/9/2020 5:00:00 PM,F,100.000000,100,9429750,9429764,,,1/9/2020 12:00:00 PM,,100,,,9430150,,,
11685000,11684988,1/8/2020 4:00:00 PM,1/8/2020 7:45:00 PM,I,210.000000,59,9429750,9429762,210,9429890,1/10/2020 12:00:00 PM,,100,,,9430148,9430154,9430156,9430157
11685015,11684988,1/8/2020 6:00:00 PM,1/9/2020 1:15:00 PM,U,210.000000,85,9429750,9429762,210,9429890,1/10/2020 12:00:00 PM,,100,,,9430150,9430166,,
11684989,11684988,1/9/2020 4:00:00 PM,1/10/2020 1:30:00 PM,F,210.000000,100,9429750,9429762,210,9429890,1/10/2020 12:00:00 PM,,100,,,9430150,9430166,,
11685030,11685029,1/8/2020 7:50:00 PM,1/9/2020 2:40:00 AM,F,105.000000,100,9429750,9429763,105,9429890,1/9/2020 12:00:00 PM,,100,9429767,,9430148,9430154,9430153,
11685059,11685045,1/8/2020 1:00:00 PM,1/9/2020 11:00:00 AM,I,173.800000,95,9429750,9429764,173.8,9429890,1/10/2020 12:00:00 PM,,100,9429770,,9430148,9430155,,
11685046,11685045,1/9/2020 1:00:00 PM,1/10/2020 1:00:00 PM,F,173.800000,100,9429750,9429764,173.8,9429890,1/10/2020 12:00:00 PM,,100,9429770,,9430150,9430166,,
11685087,11685075,1/8/2020 12:00:00 PM,1/9/2020 3:15:00 PM,I,400.000000,75,9429750,9429764,400,9429890,1/10/2020 12:00:00 PM,,100,9429766,,9430148,9430155,9430156,9430157
11685076,11685075,1/9/2020 4:00:00 PM,1/10/2020 1:30:00 PM,F,400.000000,100,9429750,9429764,400,9429890,1/10/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11685118,11685105,1/9/2020 8:15:00 AM,1/9/2020 1:30:00 PM,I,157.000000,91,9429750,9429770,,,1/12/2020 12:00:00 PM,,100,,,9430148,9430154,,
11685106,11685105,1/10/2020 8:00:00 AM,1/12/2020 8:00:00 AM,F,157.000000,100,9429750,9429770,,,1/12/2020 12:00:00 PM,,100,,,9430150,,,
11685161,11685160,1/8/2020 12:30:00 PM,1/14/2020 5:00:00 PM,F,400.000000,100,9429750,9429764,400,9429890,1/10/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11685197,11685188,1/12/2020 1:45:00 PM,1/12/2020 2:45:00 PM,I,0.100000,97,9429749,9429762,,,1/12/2020 12:00:00 PM,,100,,,9430150,,,
11685189,11685188,1/13/2020 1:30:00 PM,1/13/2020 1:40:00 PM,F,0.100000,100,9429749,9429762,,,1/13/2020 12:00:00 PM,,100,,,9430150,,,
11687689,11687680,1/17/2020 2:30:00 PM,1/17/2020 3:00:00 PM,I,0.100000,100,9429749,9429762,,,1/17/2020 12:00:00 PM,,100,,,9430150,,,
11687681,11687680,1/27/2020 9:00:00 PM,1/27/2020 9:15:00 PM,F,0.100000,100,9429749,9429762,,,1/17/2020 12:00:00 PM,,100,,,9430150,,,
11687712,11687703,1/28/2020 8:00:00 PM,1/28/2020 8:30:00 PM,I,1.000000,100,9429749,9429768,,,1/29/2020 12:00:00 PM,,100,,,9430150,,,
11687704,11687703,1/29/2020 8:00:00 PM,1/29/2020 8:15:00 PM,F,1.000000,100,9429749,9429768,,,1/29/2020 12:00:00 PM,,100,,,9430150,,,
11687778,11687777,2/1/2020 2:45:00 PM,2/3/2020 3:00:00 PM,F,2700.000000,100,9429750,9429762,,,2/2/2020 12:00:00 PM,,100,,,9430150,9430166,,
11687789,11687788,2/1/2020 5:45:00 PM,2/3/2020 12:00:00 PM,F,110.000000,100,9429750,9429774,,,2/5/2020 12:00:00 PM,,100,9429763,,9430150,,,
11687808,11687807,2/2/2020 10:00:00 PM,2/3/2020 4:00:00 PM,F,451.000000,100,9429749,9429766,,,2/3/2020 12:00:00 PM,,100,,,9430150,,,
11687831,11687821,2/1/2020 6:15:00 PM,2/2/2020 9:00:00 AM,I,3680.000000,0,9429750,9429762,,,2/8/2020 12:00:00 PM,,100,,,9430148,9430155,9430166,
11687822,11687821,2/6/2020 9:00:00 AM,2/6/2020 2:00:00 PM,F,3680.000000,100,9429750,9429762,,,2/6/2020 12:00:00 PM,,100,,,9430150,,,
11687865,11687864,2/4/2020 3:00:00 PM,2/4/2020 3:15:00 PM,I,0.100000,41,9429749,9429768,,,2/4/2020 12:00:00 PM,,0,,,9430150,,,
11687875,11687864,2/5/2020 3:00:00 PM,2/5/2020 3:15:00 PM,F,0.100000,100,9429749,9429768,,,2/4/2020 12:00:00 PM,,100,,,9430150,,,
11687922,11687921,2/3/2020 11:33:00 AM,2/4/2020 9:52:00 AM,I,118.000000,100,9429749,9429770,118,9429890,2/5/2020 12:00:00 PM,,100,9429762,,9430150,,,
11687937,11687921,2/4/2020 11:33:00 AM,2/4/2020 3:19:00 PM,U,128.000000,100,9429749,9429770,128,9429890,2/5/2020 12:00:00 PM,,100,9429762,,9430150,,,
11687951,11687921,2/4/2020 4:00:00 PM,2/5/2020 2:30:00 PM,F,128.000000,100,9429749,9429770,128,9429890,2/5/2020 12:00:00 PM,,100,9429762,,9430150,,,
11687978,11687977,2/1/2020 11:30:00 AM,2/3/2020 4:00:00 PM,F,1041.000000,100,9429750,9429762,,,2/3/2020 12:00:00 PM,,100,,,9430150,,,
11687994,11687993,2/3/2020 12:00:00 PM,2/3/2020 5:30:00 PM,I,200.000000,30,9429750,9429764,,,2/7/2020 12:00:00 PM,,100,,,9430148,9430154,,
11688010,11687993,2/3/2020 6:00:00 PM,2/4/2020 12:00:00 PM,F,805.000000,100,9429750,9429764,,,2/7/2020 12:00:00 PM,,100,9429770,,9430150,,,
11688167,11688166,4/3/2020 11:45:00 PM,4/9/2020 9:00:00 AM,I,102.000000,100,9429749,9429766,,,4/9/2020 12:00:00 PM,,100,,,9430148,,,
11688175,11688166,4/6/2020 7:00:00 AM,4/7/2020 7:00:00 AM,F,102.000000,100,9429749,9429766,,,4/9/2020 12:00:00 PM,,100,,,9430150,,,
11688212,11688199,4/8/2020 6:30:00 PM,4/8/2020 8:00:00 PM,I,350.000000,80,9429750,9429768,350,,4/9/2020 12:00:00 PM,,100,,,9430148,,,
11688200,11688199,4/9/2020 6:00:00 AM,4/10/2020 3:00:00 PM,F,350.000000,100,9429750,9429768,350,,4/9/2020 12:00:00 PM,,100,,,9430150,,,
11688236,11688235,3/10/2020 3:38:00 PM,3/10/2020 5:54:00 PM,F,0.100000,100,9429749,9429770,0.1,9429890,3/10/2020 12:00:00 PM,,100,,,9430150,9430163,,
11688286,11688265,3/13/2020 10:33:00 AM,3/14/2020 4:30:00 PM,I,1895.000000,100,9429751,9429768,1895,9429890,3/14/2020 12:00:00 PM,,100,,,9430149,9430154,9430156,9430157
11688266,11688265,3/16/2020 6:00:00 AM,3/19/2020 4:00:00 PM,U,1858.000000,99,9429751,9429768,1895,9429890,3/14/2020 12:00:00 PM,,100,,,9430150,9430158,9430166,
11688304,11688265,3/20/2020 7:00:00 AM,3/24/2020 3:00:00 PM,F,1858.000000,99,9429750,9429768,1895,9429890,3/14/2020 12:00:00 PM,,100,,,9430150,9430166,,
11688352,11688342,2/29/2020 1:00:00 PM,2/29/2020 6:00:00 PM,I,500.000000,50,9429750,9429764,500,9429890,3/2/2020 12:00:00 PM,,100,9429766,,9430148,9430155,9430154,9430156
11688343,11688342,2/29/2020 4:00:00 PM,3/1/2020 12:00:00 PM,U,500.000000,90,9429750,9429764,500,9429890,3/2/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688364,11688342,3/1/2020 12:00:00 PM,3/2/2020 10:45:00 AM,F,486.300000,100,9429750,9429764,486.3,9429890,3/2/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688382,11688381,3/31/2020 5:00:00 PM,3/31/2020 5:45:00 PM,U,110.000000,100,9429749,9429762,110,9429890,3/31/2020 12:00:00 PM,,100,9429768,,9430148,,,
11688393,11688381,3/31/2020 7:00:00 PM,3/31/2020 8:00:00 PM,F,110.000000,100,9429749,9429762,110,9429890,3/31/2020 12:00:00 PM,,100,9429768,,9430148,9430163,,
11688405,11688404,3/31/2020 5:30:00 PM,3/31/2020 6:00:00 PM,F,0.300000,100,9429749,9429762,1,9429890,4/4/2020 12:00:00 PM,,100,,,9430150,,,
11688416,11688415,4/16/2020 4:00:00 PM,4/16/2020 4:15:00 PM,I,259.000000,100,9429750,9429770,250,9429890,4/16/2020 12:00:00 PM,,100,,,9430150,,,
11688425,11688415,4/17/2020 7:00:00 AM,4/17/2020 6:15:00 PM,F,259.000000,100,9429750,9429770,250,9429890,4/16/2020 12:00:00 PM,,100,,,9430150,,,
11688440,11688439,4/12/2020 6:00:00 AM,4/12/2020 11:00:00 AM,F,0.500000,100,9429749,9429771,0.5,9429890,4/12/2020 12:00:00 PM,,100,,,9430149,,,
11688456,11688455,4/9/2020 2:00:00 PM,4/9/2020 9:15:00 PM,F,0.100000,100,9429749,9429762,0.1,9429890,4/9/2020 12:00:00 PM,,100,,,9430150,,,
11688485,11688484,2/27/2020 3:30:00 PM,2/27/2020 6:00:00 PM,I,180.000000,0,9429750,9429764,786,9429890,2/28/2020 12:00:00 PM,,0,,,9430149,,,
11688496,11688484,2/27/2020 6:00:00 PM,2/28/2020 10:00:00 AM,F,180.000000,100,9429750,9429764,637,9429890,2/28/2020 12:00:00 PM,,100,,,9430150,,,
11688508,11688507,2/28/2020 8:00:00 AM,2/28/2020 9:00:00 AM,F,103.000000,100,9429751,9429770,103,9429890,2/27/2020 12:00:00 PM,,100,,,9430150,,,
11688518,11688517,2/29/2020 5:45:00 PM,2/29/2020 6:30:00 PM,F,20.000000,100,9429749,9429768,,,2/29/2020 12:00:00 PM,,100,,,9430150,,,
11688527,11688526,3/3/2020 9:15:00 AM,3/3/2020 5:15:00 PM,I,425.000000,100,9429749,9429763,,,3/3/2020 12:00:00 PM,,100,,,9430148,,,
11688543,11688526,3/7/2020 8:49:00 AM,3/13/2020 10:15:00 AM,F,425.000000,100,9429749,9429763,,,3/3/2020 12:00:00 PM,,100,,,9430150,,,
11688555,11688554,3/3/2020 12:45:00 PM,3/3/2020 5:45:00 PM,I,140.000000,90,9429749,,,,3/6/2020 12:00:00 PM,,100,9429768,,9430149,,,
11688566,11688554,3/4/2020 3:00:00 PM,3/4/2020 4:00:00 PM,U,140.000000,90,9429749,,,,3/6/2020 12:00:00 PM,,92,9429768,,9430150,,,
11688574,11688554,3/5/2020 11:00:00 AM,3/5/2020 2:30:00 PM,U,140.000000,100,9429749,9429768,,,3/6/2020 12:00:00 PM,,100,,,9430150,,,
11691698,11691671,3/31/2020 11:00:00 PM,4/1/2020 8:45:00 AM,F,1000.000000,100,9429750,9429771,1000,9429890,3/30/2020 12:00:00 PM,,100,,,9430150,,,
11691739,11691738,2/29/2020 3:30:00 PM,2/29/2020 3:45:00 PM,I,171.000000,0,9429749,9429763,,,2/29/2020 12:00:00 PM,,0,,,9430150,,,
11691747,11691738,3/1/2020 7:00:00 AM,3/2/2020 12:00:00 PM,U,177.500000,0,9429749,9429763,,,2/29/2020 12:00:00 PM,,1,,,9430150,,,
11691755,11691738,3/2/2020 8:00:00 AM,3/2/2020 8:15:00 AM,U,177.500000,100,9429749,9429763,,,2/29/2020 12:00:00 PM,,100,,,9430150,,,
11691767,11691738,3/10/2020 10:00:00 AM,3/10/2020 4:00:00 PM,U,177.500000,100,9429749,9429763,,,2/29/2020 12:00:00 PM,,100,,,9430150,,,
11691778,11691738,3/10/2020 4:00:00 PM,3/15/2020 10:15:00 AM,F,177.500000,100,9429749,9429763,,,2/29/2020 12:00:00 PM,,100,,,9430150,,,
11694067,11693673,4/29/2020 8:00:00 PM,5/7/2020 3:30:00 PM,U,1.000000,0,9429751,,,,6/1/2020 12:00:00 PM,,0,,,,,,
11694137,11693673,5/7/2020 8:00:00 PM,6/15/2020 8:00:00 AM,F,1.000000,0,9429751,,,,6/15/2020 12:00:00 PM,,0,,,,,,
11694172,11694148,3/30/2020 8:15:00 PM,3/30/2020 9:15:00 PM,I,105.000000,60,9429749,9429771,105,9429890,4/1/2020 12:00:00 PM,,100,9429766,,9430150,,,
11695326,11695325,3/8/2020 8:15:00 AM,3/9/2020 8:00:00 AM,F,690.000000,100,9429750,9429771,690,9429890,3/9/2020 12:00:00 PM,,100,,,9430150,,,
11695352,11695351,3/7/2020 7:00:00 PM,3/8/2020 5:00:00 AM,I,138.000000,50,9429750,9429771,,,3/10/2020 12:00:00 PM,,100,,,9430147,9430155,,
11695364,11695351,3/8/2020 5:00:00 AM,3/11/2020 9:15:00 AM,F,138.000000,100,9429750,9429771,,,3/10/2020 12:00:00 PM,,100,,,9430150,9430166,,
11695378,11695377,3/8/2020 12:30:00 PM,3/8/2020 9:15:00 PM,I,120.000000,90,9429750,9429770,,,3/12/2020 12:00:00 PM,,100,,,9430148,,,
11695390,11695377,3/9/2020 10:00:00 AM,3/11/2020 10:45:00 AM,F,120.000000,100,9429750,9429770,,,3/12/2020 12:00:00 PM,,100,,,9430150,,,
11695421,11695403,3/8/2020 11:00:00 AM,3/8/2020 11:00:00 PM,I,250.000000,85,9429750,9429771,,,3/8/2020 12:00:00 PM,,100,,,9430148,,,
11695404,11695403,3/9/2020 11:00:00 AM,3/11/2020 11:00:00 AM,F,250.000000,100,9429750,9429771,,,3/8/2020 12:00:00 PM,,100,,,9430150,,,
11695447,11695446,3/10/2020 6:00:00 PM,3/11/2020 1:45:00 AM,F,350.000000,100,9429750,9429762,350,9429890,3/11/2020 12:00:00 PM,,100,,,9430148,,,
11695483,11695460,3/11/2020 6:00:00 PM,3/12/2020 11:00:00 AM,I,160.000000,45,9429750,9429770,,,3/14/2020 12:00:00 PM,,100,,,9430149,9430158,,
11688584,11688554,3/7/2020 1:00:00 PM,3/7/2020 3:45:00 PM,U,143.000000,100,9429749,9429768,,,3/6/2020 12:00:00 PM,,100,,,9430150,,,
11688594,11688554,3/17/2020 3:15:00 PM,3/17/2020 6:30:00 PM,F,143.000000,100,9429749,9429768,,,3/17/2020 12:00:00 PM,,100,,,9430150,,,
11688606,11688605,3/5/2020 12:30:00 PM,3/5/2020 4:30:00 PM,I,190.000000,90,9429750,9429771,190,9429890,3/5/2020 12:00:00 PM,,100,,,9430148,9430154,,
11688620,11688605,3/5/2020 8:20:00 PM,3/7/2020 4:00:00 PM,F,190.000000,100,9429750,9429771,190,9429890,3/5/2020 12:00:00 PM,,100,,,9430150,,,
11688635,11688634,3/5/2020 3:45:00 PM,3/5/2020 9:45:00 PM,F,411.000000,100,9429749,9429771,,,3/5/2020 12:00:00 PM,,100,9429762,,9430149,,,
11688650,11688649,3/6/2020 1:26:00 AM,3/7/2020 11:00:00 AM,F,113.000000,100,9429750,9429763,,,3/6/2020 12:00:00 PM,,100,,,9430148,9430154,,
11688675,11688674,3/7/2020 10:00:00 AM,3/7/2020 2:45:00 PM,I,3700.000000,5,9429751,9429764,3700,9429890,3/10/2020 12:00:00 PM,,100,9429766,,9430147,9430154,9430155,9430163
11688693,11688674,3/7/2020 2:00:00 PM,3/7/2020 7:00:00 PM,U,13000.000000,10,9429751,9429764,13000,9429890,3/10/2020 12:00:00 PM,,100,9429766,,9430147,9430154,9430155,9430163
11688709,11688674,3/7/2020 7:00:00 PM,3/8/2020 2:45:00 PM,U,29120.000000,50,9429751,9429764,29120,9429890,3/10/2020 12:00:00 PM,,100,9429766,,9430149,9430158,,
11688743,11688674,3/8/2020 2:00:00 PM,3/9/2020 2:00:00 PM,U,29189.000000,76,9429750,9429764,29189,9429890,3/11/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688731,11688674,3/9/2020 3:00:00 PM,3/10/2020 1:00:00 PM,U,29189.000000,90,9429750,9429764,29189,9429890,3/11/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688764,11688674,3/10/2020 2:00:00 PM,3/11/2020 1:00:00 PM,U,29189.000000,90,9429750,9429764,29189,9429890,3/12/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688753,11688674,3/11/2020 2:00:00 PM,3/12/2020 1:30:00 PM,F,29189.000000,100,9429750,9429764,29189,9429890,3/12/2020 12:00:00 PM,,100,9429766,,9430150,9430166,,
11688777,11688776,3/7/2020 3:45:00 PM,3/7/2020 9:54:00 PM,I,477.000000,89,9429750,9429763,,,3/7/2020 12:00:00 PM,,100,,,9430148,9430154,9430155,9430156
11688789,11688776,3/7/2020 9:54:00 PM,3/9/2020 12:30:00 PM,F,477.000000,100,9429750,9429763,,,3/7/2020 12:00:00 PM,,100,,,9430150,,,
11688803,11688802,3/12/2020 4:45:00 PM,3/12/2020 8:30:00 PM,F,0.500000,100,9429749,9429768,,,3/20/2020 12:00:00 PM,,100,9429770,,9430149,,,
11688824,11688823,4/3/2020 4:45:00 PM,4/3/2020 8:30:00 PM,F,9.000000,100,9429749,9429768,9,9429890,4/3/2020 12:00:00 PM,,100,,,9430148,9430163,9430159,
11688852,11688838,4/9/2020 5:00:00 PM,4/10/2020 10:00:00 AM,I,250.000000,30,9429751,9429771,1520,9429890,4/12/2020 12:00:00 PM,,100,,,9430149,,,
11688839,11688838,4/10/2020 11:00:00 AM,4/11/2020 11:00:00 AM,F,1518.000000,100,9429750,9429771,1518,9429890,4/11/2020 12:00:00 PM,,100,,,9430150,,,
11688880,11688870,4/11/2020 4:00:00 PM,4/13/2020 11:00:00 AM,F,370.000000,100,9429750,9429763,370,9429890,4/13/2020 12:00:00 PM,,100,,,9430150,9430166,,
11688871,11688870,4/12/2020 7:00:00 AM,4/12/2020 9:30:00 AM,I,370.000000,50,9429750,9429763,400,9429890,4/13/2020 12:00:00 PM,,100,,,9430149,9430157,9430158,
11688914,11688913,3/18/2020 12:00:00 PM,3/18/2020 2:00:00 PM,F,0.300000,0,9429750,9429770,0.3,9429890,3/18/2020 12:00:00 PM,,100,,,9430150,9430158,,
11688931,11688930,3/18/2020 1:15:00 PM,3/18/2020 2:30:00 PM,F,1.000000,100,9429750,9429770,1,9429890,3/18/2020 12:00:00 PM,,100,,,9430150,9430158,,
11688975,11688962,3/22/2020 7:00:00 AM,3/22/2020 3:00:00 PM,I,570.000000,100,9429749,9429764,570,9429890,3/22/2020 12:00:00 PM,,100,,,9430150,,,
11688963,11688962,3/26/2020 6:00:00 AM,3/26/2020 11:00:00 AM,F,570.000000,98,9429749,9429764,570,9429890,3/22/2020 12:00:00 PM,,100,,,9430150,,,
11689008,11689007,2/6/2020 2:45:00 PM,2/6/2020 4:30:00 PM,F,300.000000,100,9429750,9429762,300,9429890,2/6/2020 12:00:00 PM,,100,9429764,,9430148,,,
11689042,11689041,3/7/2020 4:00:00 PM,3/8/2020 1:45:00 PM,I,164.600000,15,9429750,9429770,164.6,9429890,3/11/2020 12:00:00 PM,,100,,,9430150,9430166,,
11689056,11689041,3/8/2020 12:00:00 PM,3/9/2020 9:15:00 AM,U,164.600000,60,9429750,9429770,164.6,9429890,3/11/2020 12:00:00 PM,,100,,,9430148,9430166,,
11689069,11689041,3/9/2020 12:00:00 PM,3/10/2020 12:00:00 PM,U,164.600000,85,9429750,9429770,164.6,9429890,3/11/2020 12:00:00 PM,,100,,,9430150,9430166,,
11689079,11689041,3/10/2020 4:00:00 PM,3/11/2020 12:00:00 PM,U,164.600000,95,9429750,9429770,164.6,9429890,3/11/2020 12:00:00 PM,,100,,,9430150,9430166,,
11689092,11689041,3/11/2020 4:00:00 PM,3/12/2020 12:00:00 PM,F,164.600000,100,9429750,9429770,164.6,9429890,3/11/2020 12:00:00 PM,,100,,,9430150,9430166,,
11689109,11689108,3/7/2020 11:30:00 AM,3/7/2020 5:00:00 PM,I,40.000000,20,9429750,9429771,1000,9429890,3/9/2020 12:00:00 PM,,100,9429762,,9430148,9430156,9430157,
11689120,11689108,3/7/2020 5:00:00 PM,3/11/2020 8:00:00 AM,F,40.000000,100,9429750,9429771,1700,9429890,3/11/2020 12:00:00 PM,,100,9429762,,9430150,,,
11689146,11689145,3/7/2020 3:15:00 PM,3/7/2020 7:45:00 PM,I,100.000000,25,9429750,9429771,,,3/10/2020 12:00:00 PM,,100,,,9430147,9430155,,
11689158,11689145,3/7/2020 7:45:00 PM,3/11/2020 9:15:00 AM,F,100.000000,100,9429750,9429771,,,3/10/2020 12:00:00 PM,,100,,,9430150,9430166,,
11689173,11689172,3/7/2020 1:00:00 PM,3/8/2020 9:00:00 AM,I,553.000000,50,9429750,9429764,553,9429890,3/16/2020 12:00:00 PM,,100,9429770,,9430147,9430155,9430163,
11689202,11689172,3/8/2020 4:00:00 PM,3/9/2020 12:00:00 PM,U,553.000000,95,9429750,9429764,553,9429890,3/16/2020 12:00:00 PM,,100,9429770,,9430150,9430166,,
11689190,11689172,3/9/2020 4:00:00 PM,3/10/2020 12:00:00 PM,F,553.000000,100,9429750,9429764,553,9429890,3/16/2020 12:00:00 PM,,100,9429770,,9430150,9430166,,
11689217,11689216,3/6/2020 12:01:00 PM,3/7/2020 11:00:00 AM,F,270.000000,100,9429750,9429771,270,9429890,3/7/2020 12:00:00 PM,,100,,,9430147,9430153,9430165,9430156
11689231,11689230,3/8/2020 8:00:00 AM,3/8/2020 5:30:00 PM,I,103.000000,60,9429750,9429770,103,9429890,3/10/2020 12:00:00 PM,,100,,,9430148,9430155,9430156,
11689243,11689230,3/8/2020 5:30:00 PM,3/10/2020 12:00:00 PM,F,103.000000,100,9429750,9429770,103,9429890,3/10/2020 12:00:00 PM,,100,,,9430150,,,
11689270,11689259,2/22/2020 3:00:00 PM,2/23/2020 9:00:00 AM,I,1280.000000,50,9429751,9429764,,,2/25/2020 12:00:00 PM,,100,,,9430148,,,
11689283,11689259,2/23/2020 9:00:00 AM,2/24/2020 8:00:00 AM,U,1280.000000,95,9429750,9429764,,,2/25/2020 12:00:00 PM,,100,,,9430150,9430166,,
