x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,33.58455722957708,-111.57262020109576,298.0099912610443,0.004639214609778406,-2.893653811834691,1.0672666512663853,0.0,0.0,94053.53966906093,0.0
0,1,33.593262740958735,-111.57262020109576,298.65052481180146,0.00468035546496897,-3.434282633374381,1.3237267899036624,0.0,0.0,94458.6179090099,0.0
0,2,33.601968252340384,-111.57262020109576,299.1327231571444,0.0046747254337020355,-3.4896312955317477,1.0779637686951777,0.0,0.0,94540.63407668803,0.0
0,3,33.61067376372203,-111.57262020109576,297.86873502045773,0.004675641308268728,-3.198044097039618,1.4963268032700572,0.0,0.0,93969.39574715923,0.0
0,4,33.61937927510369,-111.57262020109576,297.1791917568302,0.004651157594467528,-3.449336243479818,0.7848770531692475,0.0,0.0,94106.68290968877,0.0
0,5,33.628084786485346,-111.57262020109576,297.922115352558,0.004649561202447708,-3.4665547509821337,1.7394407936894032,0.0,0.0,93921.19318989033,0.0
0,6,33.636790297866995,-111.57262020109576,297.7622693625394,0.004656714644852838,-3.365120581565702,1.743129744513304,0.0,0.0,93959.200324818,0.0
0,7,33.645495809248644,-111.57262020109576,297.77546015576553,0.004660548096811721,-3.3729678221500126,1.2667968273941954,0.0,0.0,94226.92989075156,0.0
0,8,33.6542013206303,-111.57262020109576,297.5338207430652,0.0046072983212181165,-3.6209723252008468,0.9301009760729606,0.0,0.0,93803.18712635068,0.0
0,9,33.662906832011956,-111.57262020109576,297.5491845757225,0.00461049784677409,-3.666049618109286,1.227004115154159,0.0,0.0,93699.50858892617,0.0
0,10,33.671612343393605,-111.57262020109576,296.4901428022587,0.0046406899201301335,-1.8721699199082538,-1.1498722647870034,0.0,0.0,93822.99481646772,0.0
0,11,33.680317854775254,-111.57262020109576,296.76757963464365,0.004635978048521152,-2.2915131345528335,-0.7359271703139447,0.0,0.0,94014.10190532575,0.0
0,12,33.68902336615691,-111.57262020109576,296.9854963560174,0.004633845148275493,-2.7934903100305233,-0.3178329692665802,0.0,0.0,94228.10014456692,0.0
0,13,33.697728877538566,-111.57262020109576,296.9496787508428,0.004669191398316539,-1.4615491408130765,-0.7208803511825281,0.0,0.0,92471.46498343242,0.0
0,14,33.706434388920215,-111.57262020109576,296.6470979008599,0.004665085891122699,-1.4772755337276355,-1.0156897508116263,0.0,0.0,92802.01106780916,0.0
