INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
4295943,4295793,08/26/2016 20:00:00,08/27/2016 20:00:00,U,4983,95,2989917,2989927,4983,2990055,09/01/2016 12:00:00,,100,2989928,2989936,2990316,2990332,,
4291308,4291307,08/19/2016 00:00:00,08/25/2016 21:00:00,U,517,0,2989916,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,,,,
4291319,4291307,07/28/2016 19:00:00,08/04/2016 12:00:00,U,92,0,2989916,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990315,2990328,2990323,2990324
4291330,4291307,07/25/2016 16:00:00,07/28/2016 19:00:00,I,70,0,2989916,2989936,1500,2990055,10/15/2016 12:00:00,,0,2989936,2989936,2990315,2990328,2990323,2990324
4292556,4292497,08/02/2016 21:30:00,08/06/2016 22:00:00,I,300,0,2989915,2989928,3200,2990055,08/14/2016 12:00:00,,100,2989927,,2990315,,,
4292569,4292497,08/08/2016 17:30:00,08/08/2016 17:45:00,U,140,90,2989915,2989928,140,2990055,08/12/2016 12:00:00,,100,2989927,,2990316,,,
4292578,4292497,08/07/2016 17:15:00,08/07/2016 17:30:00,U,140,90,2989915,2989928,140,2990055,08/09/2016 12:00:00,,100,2989927,,2990316,,,
4292587,4292497,08/05/2016 17:30:00,08/05/2016 17:45:00,U,140,70,2989915,2989928,140,2990055,08/07/2016 12:00:00,,100,2989927,,2990316,,,
4292596,4292497,08/06/2016 17:15:00,08/06/2016 17:30:00,U,140,75,2989915,2989928,140,2990055,08/07/2016 12:00:00,,100,2989927,,2990316,,,
4292605,4292497,08/10/2016 15:00:00,08/10/2016 15:15:00,F,140,100,2989915,2989928,140,2990055,08/09/2016 12:00:00,,100,2989927,,2990316,,,
4292614,4292497,08/09/2016 17:00:00,08/09/2016 17:15:00,U,140,100,2989915,2989928,140,2990055,08/09/2016 12:00:00,,100,2989927,,2990316,,,
4292626,4292625,07/29/2016 22:00:00,08/03/2016 20:00:00,I,0.5,0,2989916,2989936,2,2990055,10/15/2016 12:00:00,,1,,,2990316,2990324,2990332,
4293772,4293755,08/17/2016 16:00:00,08/18/2016 16:00:00,F,1131,100,2989915,2989931,1131,2990055,08/18/2016 12:00:00,,100,2989929,,2990316,,,
4293839,4293838,08/06/2016 20:30:00,08/06/2016 20:45:00,U,950,0,2989916,2989928,2000,2990055,08/11/2016 12:00:00,,100,2989936,,2990313,2990317,2990321,2990325
4293862,4293838,08/06/2016 12:45:00,08/06/2016 19:30:00,I,950,0,2989916,2989928,2000,2990055,,,100,2989936,,2990313,2990317,2990321,2990325
4293885,4293838,08/07/2016 21:00:00,08/08/2016 18:00:00,U,729,20,2989916,2989928,1000,2990055,08/11/2016 12:00:00,,,,,,,,
4293910,4293838,08/09/2016 19:15:00,08/10/2016 19:00:00,U,788,50,2989916,2989928,1000,2990055,08/11/2016 12:00:00,,100,2989936,,2990315,2990324,2990332,
4296007,4295998,08/19/2016 17:00:00,08/22/2016 17:00:00,I,8,0,2989915,2989931,250,2990055,10/31/2016 12:00:00,,,,,,,,
4296017,4295998,09/08/2016 17:00:00,09/15/2016 12:00:00,U,176,0,2989915,2989931,250,2990055,10/31/2016 12:00:00,,,,,,,,
4291342,4291307,08/11/2016 20:00:00,08/18/2016 22:30:00,U,102,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990315,2990322,2990325,2990324
4291357,4291307,09/15/2016 20:30:00,09/16/2016 13:00:00,U,670,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990315,2990323,2990324,2990328
4291369,4291307,09/08/2016 20:00:00,09/15/2016 20:45:00,U,536,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990315,2990324,2990319,2990328
4292635,4292625,08/19/2016 00:00:00,08/25/2016 21:30:00,U,3,0,2989916,2989936,300,2990055,10/15/2016 12:00:00,,0,,,2990315,2990327,2990324,
4292645,4292625,09/15/2016 22:00:00,10/09/2016 14:00:00,F,160,100,2989915,2989936,160,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,,
4292654,4292625,09/08/2016 20:00:00,09/15/2016 21:00:00,U,136,0,2989915,2989936,300,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,2990324,
4292663,4292625,09/01/2016 19:15:00,09/08/2016 19:15:00,U,111,0,2989915,2989936,300,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,2990324,
4292673,4292625,08/25/2016 23:00:00,09/01/2016 19:30:00,U,111,0,2989915,2989936,300,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,2990324,
4293932,4293838,08/10/2016 19:45:00,08/11/2016 19:45:00,U,788,90,2989916,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990316,2990324,2990332,
4293954,4293838,08/06/2016 21:00:00,08/07/2016 17:00:00,U,729,0,2989916,2989928,1000,2990055,08/11/2016 12:00:00,,100,2989936,,2990314,2990325,2990326,2990320
4293976,4293838,08/08/2016 20:00:00,08/09/2016 19:00:00,U,781,40,2989916,2989928,1000,2990055,08/11/2016 12:00:00,,,,,,,,
4293999,4293838,08/11/2016 19:00:00,08/12/2016 19:00:00,U,788,99,2989916,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990316,2990332,2990324,2990327
4295723,4295390,08/29/2016 20:00:00,08/30/2016 20:00:00,U,596,87,2989917,2989936,596,2990055,08/30/2016 12:00:00,,100,,,,,,
4295765,4295390,08/21/2016 16:00:00,08/23/2016 20:00:00,I,735,0,2989917,2989936,,,08/30/2016 12:00:00,,100,,,,,,
4295794,4295793,08/22/2016 20:00:00,08/23/2016 20:00:00,I,4200,20,2989917,2989927,,,,,100,2989928,2989936,2990315,2990324,2990327,2990323
4291381,4291307,09/16/2016 14:00:00,10/09/2016 13:30:00,F,825,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,100,,,2990316,2990332,,
4291393,4291307,08/25/2016 23:00:00,09/01/2016 19:00:00,U,536,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,,
4291404,4291307,10/09/2016 13:45:00,10/12/2016 16:00:00,F,536,100,2989915,2989936,825,2990055,10/15/2016 12:00:00,,100,,,2990316,2990332,,
4292682,4292625,07/29/2016 23:00:00,08/11/2016 19:45:00,U,0.5,0,2989915,2989936,2,2990055,10/15/2016 12:00:00,,1,,,2990316,,,
4292691,4292625,08/11/2016 20:00:00,08/18/2016 23:00:00,U,0.5,0,2989915,2989936,2,2990055,10/15/2016 12:00:00,,1,,,2990316,,,
4292742,4292741,01/19/2016 15:30:00,01/20/2016 17:00:00,F,1,100,2989914,2989927,,,01/19/2016 12:00:00,,100,,,2990316,,,
4292774,4292773,08/18/2016 19:00:00,08/25/2016 20:00:00,U,4,0,2989915,2989936,10,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,2990324,2990332,
4292784,4292773,08/18/2016 17:00:00,08/25/2016 17:00:00,I,2,0,2989915,2989936,10,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,2990332,2990324,2990327
4292792,4292773,09/01/2016 07:00:00,09/01/2016 23:00:00,U,4,0,2989915,2989936,10,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,,,
4292801,4292773,09/14/2016 16:00:00,09/15/2016 16:00:00,U,10,0,2989914,2989936,15,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,2990324,2990332,
4294023,4293838,08/12/2016 20:00:00,08/13/2016 18:30:00,U,788,100,2989915,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990315,2990324,2990332,2990327
4294045,4293838,08/13/2016 19:15:00,08/14/2016 18:00:00,U,788,100,2989915,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990315,2990324,2990332,2990327
4294064,4293838,08/14/2016 19:15:00,08/15/2016 18:00:00,U,788,100,2989915,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990316,2990324,2990332,
4294082,4293838,08/15/2016 18:30:00,08/17/2016 18:00:00,U,788,100,2989915,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990316,2990332,2990324,
4294098,4293838,08/16/2016 18:45:00,08/17/2016 18:00:00,F,788,100,2989914,2989928,788,2990055,08/12/2016 12:00:00,,100,2989936,,2990316,2990332,,
4295967,4295793,08/31/2016 10:00:00,09/02/2016 21:00:00,F,4983,95,2989915,2989927,4983,2990055,09/02/2016 12:00:00,,100,2989928,2989936,2990316,2990332,,
4295980,4295793,08/28/2016 10:00:00,08/30/2016 21:00:00,U,4983,95,2989915,2989927,4983,2990055,09/02/2016 12:00:00,,100,2989928,2989936,2990316,2990332,,
4295999,4295998,09/15/2016 13:00:00,09/21/2016 16:00:00,U,228,0,2989915,2989931,250,2990055,10/31/2016 12:00:00,,51,2989936,,2990315,2990319,2990322,2990332
4291417,4291307,09/01/2016 20:00:00,09/08/2016 19:00:00,U,697,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,,,,,,,
4291428,4291307,08/04/2016 13:00:00,08/11/2016 19:30:00,U,92,0,2989915,2989936,1500,2990055,10/15/2016 12:00:00,,0,,,2990316,2990332,2990324,
4291439,4291307,10/23/2016 11:00:00,10/23/2016 11:30:00,F,825,100,2989914,2989936,825,2990055,10/15/2016 12:00:00,,100,,,2990316,2990332,,
4292810,4292773,09/22/2016 17:30:00,09/29/2016 19:30:00,U,10,0,2989914,2989936,15,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,2990332,,
4292819,4292773,09/01/2016 18:00:00,09/10/2016 10:00:00,U,10,0,2989914,2989936,15,2990055,10/31/2016 12:00:00,,0,2989938,,2990316,2990332,2990324,2990328
4292828,4292773,09/29/2016 06:00:00,09/29/2016 10:00:00,F,10,100,2989914,2989936,15,2990055,10/31/2016 12:00:00,,100,2989938,,2990316,,,
4292884,4292883,08/07/2016 20:00:00,08/08/2016 08:00:00,U,2819,60,2989917,2989936,,2990055,08/10/2016 12:00:00,,,,,,,,
4294120,4294119,08/07/2016 05:00:00,08/07/2016 19:30:00,I,6000,60,2989916,2989931,6000,2990055,08/08/2016 12:00:00,,100,2989927,,2990313,2990321,,
4294135,4294119,08/08/2016 20:00:00,08/09/2016 17:00:00,U,6154,100,2989916,2989931,6154,2990055,08/08/2016 12:00:00,,100,2989927,,2990316,,,
4294150,4294119,08/09/2016 19:15:00,08/10/2016 18:30:00,F,6154,100,2989916,2989931,6154,2990055,08/08/2016 12:00:00,,100,2989927,,2990316,,,
4294158,4294119,08/07/2016 20:30:00,08/08/2016 17:00:00,U,6154,95,2989916,2989931,6154,2990055,08/08/2016 12:00:00,,100,2989927,,2990316,,,
4294182,4294181,08/06/2016 22:30:00,08/07/2016 15:00:00,I,1700,0,2989916,2989931,2500,2990055,08/11/2016 12:00:00,,,,,,,,
4294997,4294977,08/08/2016 20:00:00,08/09/2016 06:00:00,F,7680,0,2989916,2989927,,,08/13/2016 12:00:00,,100,2989931,,2990315,,,
4295033,4295032,08/08/2016 19:00:00,08/09/2016 07:00:00,I,150,30,2989916,2989928,150,,08/09/2016 12:00:00,,100,,,,,,
4295051,4295032,08/09/2016 07:00:00,08/09/2016 19:00:00,F,350.7,100,2989916,2989928,350.7,,08/09/2016 12:00:00,,100,2989931,2989927,2990316,,,
4295069,4295068,08/18/2016 19:00:00,08/24/2016 14:00:00,F,0.5,100,2989915,2989936,,,09/30/2016 12:00:00,,100,,,2990316,,,
4295080,4295068,08/18/2016 13:00:00,08/18/2016 16:00:00,U,0.5,100,2989915,2989936,,,09/30/2016 12:00:00,,100,,,2990316,,,
4295091,4295068,08/08/2016 16:00:00,08/11/2016 19:00:00,I,0.5,0,2989915,2989936,,,09/30/2016 12:00:00,,0,,,2990316,,,
4291451,4291307,10/12/2016 16:30:00,10/23/2016 11:00:00,U,825,100,2989914,2989936,825,2990055,10/15/2016 12:00:00,,100,,,2990316,2990332,,
4291502,4291501,08/07/2016 15:15:00,08/07/2016 21:00:00,I,300,25,2989915,2989931,,,08/08/2016 12:00:00,,100,2989929,,2990315,2990321,,
4291518,4291501,08/09/2016 08:00:00,08/09/2016 12:00:00,F,1458,100,2989915,2989931,,,08/08/2016 12:00:00,,100,2989929,,2990316,2990332,,
4291527,4291501,08/08/2016 18:00:00,08/09/2016 18:00:00,U,1458,100,2989914,2989931,,,08/08/2016 12:00:00,,100,2989929,,2990316,,,
4291548,4291547,08/07/2016 20:00:00,08/07/2016 22:00:00,I,300,0,2989916,2989927,,,08/09/2016 12:00:00,,100,2989931,,2990314,2990321,2990323,2990324
4291568,4291547,08/07/2016 20:15:00,08/07/2016 22:15:00,U,300,0,2989916,2989927,,,08/09/2016 12:00:00,,100,2989931,,2990314,2990321,2990323,2990324
4291589,4291547,08/08/2016 08:00:00,08/08/2016 18:00:00,U,228,80,2989916,2989927,,,08/08/2016 12:00:00,,100,2989931,,2990316,2990332,,
4291608,4291547,08/09/2016 13:00:00,08/09/2016 14:00:00,F,228,100,2989915,2989927,,,08/08/2016 12:00:00,,100,2989931,,2990316,,,
4291622,4291547,08/09/2016 08:00:00,08/09/2016 13:00:00,U,228,100,2989915,2989927,,,08/08/2016 12:00:00,,100,2989931,,2990316,,,
4292921,4292883,08/08/2016 20:00:00,08/09/2016 20:00:00,U,2819,85,2989917,2989936,2819,2990055,08/10/2016 12:00:00,,100,,,,,,
4292956,4292883,08/08/2016 08:00:00,08/08/2016 20:00:00,U,2819,85,2989917,2989936,,2990055,08/10/2016 12:00:00,,,,,,,,
4294203,4294181,08/07/2016 15:15:00,08/07/2016 20:00:00,U,1700,60,2989916,2989931,1700,2990055,08/09/2016 12:00:00,,100,,,2990316,2990332,,
4294226,4294181,08/07/2016 20:15:00,08/08/2016 20:00:00,F,1700,100,2989915,2989931,1700,2990055,08/08/2016 12:00:00,,100,,,2990316,2990332,,
4294240,4294239,08/11/2016 19:17:00,08/18/2016 18:30:00,U,5,0,2989915,2989936,,,10/09/2016 12:00:00,,0,,,2990316,2990324,,
4294249,4294239,09/08/2016 18:00:00,09/15/2016 18:00:00,U,60,0,2989915,2989936,,,10/09/2016 12:00:00,,1,,,2990316,2990332,,
4294258,4294239,09/01/2016 17:30:00,09/08/2016 17:30:00,U,60,0,2989915,2989936,,,10/09/2016 12:00:00,,1,,,2990316,2990332,,
4294267,4294239,08/25/2016 18:00:00,09/01/2016 17:30:00,U,60,0,2989915,2989936,,,10/09/2016 12:00:00,,1,,,2990316,2990332,2990324,
4295102,4295068,08/11/2016 19:00:00,08/18/2016 13:00:00,U,0.5,100,2989915,2989936,,,09/30/2016 12:00:00,,0,,,2990316,,,
4295120,4295119,08/07/2016 19:00:00,08/08/2016 01:00:00,I,200,0,2989916,2989929,1000,2990055,08/10/2016 12:00:00,,100,2989931,2989936,2990314,2990320,,
4295138,4295119,08/08/2016 22:00:00,08/09/2016 22:00:00,U,900,40,2989916,2989929,900,2990055,08/11/2016 12:00:00,,100,2989931,2989936,2990316,2990324,2990332,
4295159,4295119,08/08/2016 14:00:00,08/08/2016 22:00:00,U,900,20,2989916,2989929,900,2990055,08/10/2016 12:00:00,,100,2989931,2989936,2990315,2990325,2990323,
4295182,4295119,08/09/2016 22:00:00,08/10/2016 21:00:00,U,897,80,2989916,2989929,897,2990055,08/15/2016 12:00:00,,100,2989931,2989936,2990316,2990332,,
4295201,4295119,08/11/2016 22:00:00,08/13/2016 23:00:00,F,900,100,2989916,2989929,897,2990055,08/15/2016 12:00:00,,100,2989931,2989936,2990316,,,
4295215,4295214,08/07/2016 23:30:00,08/08/2016 10:00:00,I,1100,10,2989916,2989927,,,08/09/2016 12:00:00,,90,2989929,2989931,2990314,2990320,2990322,2990324
4295239,4295238,08/05/2016 10:45:00,08/05/2016 17:50:00,F,155,100,2989915,2989936,155,2990055,08/05/2016 12:00:00,,0,2989927,,2990314,2990319,2990322,
4295261,4295260,08/08/2016 09:00:00,08/08/2016 21:00:00,F,4033,100,2989916,2989927,4038,2990055,08/08/2016 12:00:00,,100,2989931,,2990314,,,
4295291,4295290,02/02/2016 10:45:00,02/02/2016 19:00:00,I,240,100,2989915,2989935,240,2990055,02/02/2016 12:00:00,,0,,,2990314,2990320,,
4291644,4291643,08/25/2016 18:00:00,09/01/2016 15:00:00,U,0.1,0,2989914,2989936,,,09/30/2016 12:00:00,,0,,,2990316,2990324,2990332,
4291652,4291643,09/08/2016 18:30:00,09/15/2016 18:30:00,U,0.1,0,2989914,2989936,,,10/31/2016 12:00:00,,0,,,2990316,2990332,,
4291660,4291643,08/18/2016 18:00:00,08/25/2016 15:00:00,U,0.1,0,2989914,2989936,,,09/30/2016 12:00:00,,0,,,2990316,2990332,2990324,
4291668,4291643,09/22/2016 19:00:00,09/29/2016 15:30:00,U,0.1,0,2989914,2989936,,,10/31/2016 12:00:00,,0,,,2990316,2990332,,
4291676,4291643,08/06/2016 15:30:00,08/11/2016 17:00:00,I,0.1,0,2989914,2989936,,,09/30/2016 12:00:00,,0,,,2990316,2990332,,
4291684,4291643,08/11/2016 18:00:00,08/18/2016 17:00:00,U,0.1,0,2989914,2989936,,,09/30/2016 12:00:00,,0,,,2990316,2990332,,
4292992,4292883,08/07/2016 08:00:00,08/07/2016 20:00:00,U,3030,60,2989917,2989936,3500,2990055,08/08/2016 12:00:00,,,,,,,,
4293030,4292883,08/06/2016 20:00:00,08/07/2016 08:00:00,U,3030,60,2989917,2989936,3500,2990055,08/08/2016 12:00:00,,,,,,,,
4294276,4294239,09/22/2016 17:00:00,09/29/2016 18:00:00,F,55,100,2989915,2989936,,,10/09/2016 12:00:00,,100,,,2990316,2990332,,
4294285,4294239,09/15/2016 18:00:00,09/22/2016 17:00:00,U,60,0,2989915,2989936,,,10/09/2016 12:00:00,,1,,,2990316,,,
4294294,4294239,08/18/2016 18:30:00,08/25/2016 18:00:00,U,55,0,2989915,2989936,,,10/09/2016 12:00:00,,0,,,2990316,,,
4294303,4294239,08/06/2016 18:45:00,08/07/2016 16:00:00,I,1,0,2989914,2989936,,,10/09/2016 12:00:00,,0,,,2990316,,,
4294311,4294239,08/07/2016 16:00:00,08/11/2016 16:30:00,U,0.1,0,2989914,2989936,,,10/09/2016 12:00:00,,0,,,2990316,,,
4294327,4294326,08/18/2016 08:00:00,08/18/2016 18:00:00,U,3100,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990318,2990326,
4294343,4294326,08/07/2016 17:00:00,08/07/2016 19:00:00,I,300,0,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990314,2990321,2990329,2990325
4295303,4295290,02/02/2016 19:00:00,02/18/2016 20:15:00,F,240,100,2989915,2989935,240,2990055,02/02/2016 12:00:00,,0,,,2990316,,,
4295316,4295315,02/03/2016 17:15:00,02/04/2016 13:00:00,F,1,100,2989914,2989935,,,02/03/2016 12:00:00,,100,,,2990316,,,
4295326,4295325,01/30/2016 13:00:00,02/02/2016 17:00:00,F,88,100,2989915,2989935,,,02/01/2016 12:00:00,,100,,,2990316,,,
4295338,4295337,02/02/2016 17:15:00,02/03/2016 17:00:00,F,1,100,2989914,2989929,,,02/02/2016 12:00:00,,100,,,2990316,,,
4295349,4295348,07/27/2015 23:00:00,07/30/2015 23:00:00,F,4.8,,,2989928,4.8,2990055,,,100,,,2990316,,,
4295362,4295361,02/06/2016 12:00:00,02/07/2016 13:00:00,F,2,100,2989914,2989929,,,02/06/2016 12:00:00,,100,2989935,,2990316,,,
4295391,4295390,08/27/2016 20:00:00,08/28/2016 20:00:00,U,596,70,2989917,2989936,596,2990055,08/30/2016 12:00:00,,100,2989931,2989928,2990315,2990324,2990323,2990322
4291692,4291643,09/01/2016 19:00:00,09/08/2016 17:00:00,U,0.1,0,2989914,2989936,,,10/31/2016 12:00:00,,0,,,2990316,2990332,,
4291700,4291643,09/29/2016 19:00:00,10/06/2016 19:00:00,F,0.1,0,2989914,2989936,0.1,2990055,09/30/2016 12:00:00,,0,,,2990316,,,
4291708,4291643,09/15/2016 19:00:00,09/22/2016 19:00:00,U,0.1,0,2989914,2989936,,,10/31/2016 12:00:00,,0,,,2990316,,,
4293066,4292883,08/04/2016 20:00:00,08/05/2016 08:00:00,I,200,10,2989916,2989936,,,,,,,,,,,
4293094,4292883,08/06/2016 08:00:00,08/06/2016 08:15:00,U,2828,50,2989916,2989936,3000,2990055,08/08/2016 12:00:00,,,,,,,,
4294356,4294326,08/08/2016 08:00:00,08/08/2016 19:00:00,U,300,0,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990314,2990326,2990327,2990318
4294370,4294326,08/22/2016 08:00:00,08/22/2016 17:00:00,U,4000,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990326,2990327,2990322
4294385,4294326,08/21/2016 07:00:00,08/21/2016 17:00:00,U,3770,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990326,2990327,2990324
4294400,4294326,08/09/2016 08:00:00,08/09/2016 16:00:00,U,1400,10,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990326,2990331,
4294417,4294326,08/15/2016 09:00:00,08/15/2016 18:00:00,U,2275,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990326,2990331,
4295434,4295390,08/28/2016 20:00:00,08/29/2016 20:00:00,U,596,80,2989917,2989936,596,2990055,08/30/2016 12:00:00,,100,2989931,,,,,
4295478,4295390,08/26/2016 20:00:00,08/27/2016 20:00:00,U,596,60,2989917,2989936,,,08/30/2016 12:00:00,,,,,,,,
4291734,4291733,08/16/2016 19:00:00,08/17/2016 19:00:00,U,1481,40,2989917,2989936,,,,,,,,,,,
4291779,4291733,08/13/2016 19:00:00,08/14/2016 19:00:00,U,1007,15,2989917,2989936,,,,,,,,,,,
4293123,4292883,08/05/2016 20:00:00,08/06/2016 08:00:00,U,2300,50,2989916,2989936,2500,2990055,,,,,,,,,
4293153,4292883,08/09/2016 20:00:00,08/10/2016 20:00:00,U,2819,90,2989916,2989936,,2990055,08/12/2016 12:00:00,,100,2989931,2989927,2990316,2990324,2990332,
4293184,4292883,08/06/2016 08:15:00,08/06/2016 20:00:00,U,3030,60,2989916,2989936,3500,2990055,08/08/2016 12:00:00,,,,,,,,
4294434,4294326,08/09/2016 16:00:00,08/09/2016 19:00:00,U,1164,10,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990326,2990331,
4294451,4294326,08/20/2016 08:00:00,08/20/2016 17:00:00,U,3570,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990326,2990328,
4294471,4294326,08/16/2016 08:00:00,08/16/2016 17:00:00,U,2350,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990327,2990322,2990323
4294486,4294326,08/14/2016 10:00:00,08/14/2016 18:00:00,U,2075,15,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990327,2990331,
4294502,4294326,08/13/2016 09:00:00,08/13/2016 18:00:00,U,1900,15,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990327,2990331,
4290668,4290612,05/25/2016 08:00:00,05/25/2016 20:00:00,F,156,100,2989916,2989930,156,2990055,05/25/2016 12:00:00,,100,2989929,2989927,2990316,2990332,,
4290710,4290709,05/24/2016 12:37:00,05/24/2016 15:00:00,F,6,100,2989918,2989927,5,2990055,05/24/2016 12:00:00,,100,,,2990315,,,
4290738,4290737,08/20/2016 17:30:00,08/20/2016 20:00:00,I,50,0,2989916,2989931,,2990055,,,,,,,,,
4291819,4291733,08/15/2016 19:00:00,08/16/2016 19:00:00,U,1274,40,2989917,2989936,,,,,,,,,,,
4291867,4291733,08/14/2016 19:00:00,08/15/2016 19:00:00,U,1213,30,2989917,2989936,,,08/20/2016 12:00:00,,,,,,,,
4293221,4292883,08/05/2016 08:00:00,08/05/2016 20:00:00,U,2300,20,2989916,2989936,2500,2990055,,,,,,,,,
4293253,4292883,08/11/2016 20:00:00,08/12/2016 20:00:00,F,2819,100,2989916,2989936,,2990055,08/12/2016 12:00:00,,100,2989931,2989927,2990316,2990332,,
4293275,4292883,08/10/2016 20:00:00,08/11/2016 20:00:00,U,2819,95,2989916,2989936,,2990055,08/12/2016 12:00:00,,100,2989931,2989927,2990316,2990332,,
4294518,4294326,08/24/2016 08:00:00,08/24/2016 17:00:00,U,4117,40,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990327,,
4294532,4294326,08/19/2016 08:00:00,08/19/2016 18:00:00,U,3500,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990327,2990328,
4294553,4294326,08/12/2016 08:00:00,08/12/2016 19:00:00,U,1825,10,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990327,2990328,
4294569,4294326,08/23/2016 08:00:00,08/23/2016 17:30:00,U,4105,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990327,2990328,
4294583,4294326,08/11/2016 08:00:00,08/11/2016 17:00:00,U,1800,10,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990331,2990327,
4290769,4290737,08/20/2016 20:15:00,08/22/2016 20:00:00,F,29,100,2989915,2989931,29,2990055,08/22/2016 12:00:00,,100,2989936,,2990316,2990332,,
4290782,4290781,08/23/2016 17:00:00,08/24/2016 20:00:00,F,1738,100,2989916,2989934,1800,2990055,08/25/2016 12:00:00,,100,2989929,2989931,2990316,2990324,2990332,
4290803,4290781,08/22/2016 21:00:00,08/22/2016 22:00:00,U,1766,80,2989916,2989934,1800,2990055,08/25/2016 12:00:00,,,,,,,,
4291912,4291733,08/12/2016 17:00:00,08/13/2016 19:00:00,U,970,5,2989917,2989936,,,08/20/2016 12:00:00,,100,,,,,,
4291945,4291733,08/20/2016 19:00:00,08/21/2016 19:00:00,U,1579,80,2989917,2989936,,,08/26/2016 12:00:00,,100,,,,,,
4291985,4291733,08/18/2016 17:00:00,08/19/2016 17:00:00,U,1579,80,2989917,2989936,,,08/22/2016 12:00:00,,,,,,,,
4293330,4293329,08/14/2016 21:00:00,08/19/2016 15:00:00,F,1000,0,2989916,2989936,4500,2990055,,,,,,,,,
4293339,4293329,08/13/2016 20:00:00,08/14/2016 21:00:00,U,936,0,2989915,2989936,4500,,,,0,,,,,,
4294599,4294326,08/10/2016 08:00:00,08/10/2016 17:00:00,U,1700,10,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990331,2990331,
4294615,4294326,08/17/2016 08:00:00,08/17/2016 17:00:00,U,2650,20,2989916,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990315,2990331,2990325,
4294630,4294326,08/31/2016 08:00:00,08/31/2016 18:00:00,F,4134,40,2989915,2989936,,,09/15/2016 12:00:00,,99,2989927,,2990316,2990327,2990327,
4294645,4294326,08/26/2016 08:00:00,08/26/2016 18:00:00,U,4130,40,2989915,2989936,,,09/15/2016 12:00:00,,100,2989927,,2990316,2990327,2990328,
