lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,x,y,sqdist
38.925252316470356,-120.4570832122725,276.5236,0.0038,-1.6478605,1.6515732,0.0,0.0,83360.0,0.0632552231043507,-4.81242688541883,112.9038061568504
38.93190701206741,-120.4234757089489,276.1486,0.00387,-1.7728605,1.5265732,0.0,0.0,82230.0,3.0789062800012745,-4.047340545944041,73.29247838341094
38.938552154097714,-120.38986196210101,276.1486,0.004,-2.1478605,1.0265732,0.0,0.0,83660.0,6.095117577582036,-3.2833525742775564,53.056272074800575
38.9451877398377,-120.35624197895797,276.5236,0.00401,-2.5228605,0.27657318,0.0,0.0,82900.0,9.111888467164558,-2.520463283545432,52.200291264135856
38.9447283790286,-120.49925916741753,279.3361,0.00408,-2.0853605,-2.6609268,0.0,0.0,88500.0,-3.721255708402017,-2.5732757187363204,137.7107662226673
38.95139503611305,-120.46564644144485,276.7111,0.00384,-2.7728605,0.9015732,0.0,0.0,84180.0,-0.7051360154654744,-1.8068141742694432,78.67793984038875
38.95805213899798,-120.43202745802472,276.8986,0.00393,-2.3978605,2.3390732,0.0,0.0,84950.0,2.3115451674990384,-1.0414510703596798,39.02092794623045
38.964699684954866,-120.39840222438315,276.2111,0.00399,-3.3353605,-0.34842682,0.0,0.0,83990.0,5.328787192092533,-0.27718672070328604,18.744852877259557
38.9713376712588,-120.36477074775536,276.3986,0.00402,-3.0853605,0.40157318,0.0,0.0,82340.0,8.346589409087166,0.48597856141846946,17.854828525650664
38.97086797340498,-120.50784013464872,277.6486,0.00393,-1.5228605,-2.6609268,0.0,0.0,84400.0,-4.491238609266486,0.4319776824301211,122.7968708152405
38.977537041444386,-120.47421592806614,277.5236,0.00401,1.6021395,-2.0359268,0.0,0.0,85210.0,-1.474088744198437,1.198716412934252,63.70919229131771
38.984196551924114,-120.4405854573236,275.8986,0.00409,0.28963947,-0.7234268,0.0,0.0,84900.0,1.5436232132224519,1.964356316566092,24.003139271634158
38.99084650211427,-120.40694872965307,276.2736,0.00399,-2.0853605,-2.9734268,0.0,0.0,82430.0,4.561896614061625,2.728897079471721,3.68384398322294
38.99748688928853,-120.37330575229586,274.3361,0.0033,-2.3978605,-1.3484268,0.0,0.0,82140.0,7.580730808542919,3.4923383882064907,2.7564302011655335
39.00411771072419,-120.33965653250269,274.2111,0.00334,-2.2728605,1.4015732,0.0,0.0,80880.0,10.600125146051116,4.254679929743189,21.2260132259458
39.0036783263142,-120.482791678849,275.8986,0.00398,0.47713947,0.40157318,0.0,0.0,83210.0,-2.2436035654270574,4.204164169111311,67.99868275187063
39.01034024469548,-120.44914971355206,278.0236,0.00431,1.3521395,-3.0359268,0.0,0.0,86740.0,0.775139815387314,4.970080907731906,28.240220916296867
39.01699259942541,-120.41550148461121,276.5861,0.00412,-1.1478605,-2.9109268,0.0,0.0,82250.0,3.7944452422483272,5.734898119124859,7.874343273184012
39.02363538777624,-120.38184699927388,278.9611,0.00405,-0.39786053,-4.848427,0.0,0.0,81450.0,6.814312064834051,6.4986154896821375,6.906183504213804
39.03026860702393,-120.34818626479685,275.7111,0.00385,-3.0228605,-1.3484268,0.0,0.0,79240.0,9.834739631980947,7.261232706222137,25.340866809218333
39.029818884570176,-120.49137370051531,278.0236,0.00426,-3.5853605,1.4015732,0.0,0.0,85980.0,-3.0136810823178117,7.209528386933266,91.54751912026444
39.0364832111596,-120.45772023342596,276.7736,0.00404,-2.0228605,-2.5984268,0.0,0.0,83390.0,0.00609437136781697,7.975721995792141,51.73327007277401
39.04313797073557,-120.42406049596741,278.7736,0.00432,-2.8978605,0.08907318,0.0,0.0,86790.0,3.026432474570052,8.74081569088436,31.317437243226944
