x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,45.21375633393594,-115.4848361284861,279.8598295762072,0.003465374557224475,-0.4207547855092797,0.3768689889227831,0.0,0.0,82977.41864630587,0.0
0,1,45.22244476256119,-115.4848361284861,279.96075163829556,0.0035492567892338196,-0.09546412616881456,0.3046274290985173,0.0,0.0,83850.03011462075,0.0
0,2,45.23113319118643,-115.4848361284861,281.03626864132804,0.0037559790774573565,-0.4124054744056048,-0.5145455131964607,0.0,0.0,85606.65415386709,0.0
0,3,45.23982161981168,-115.4848361284861,282.7026158949179,0.004060515626684347,-1.1693590507535252,-1.0095776921348114,0.0,0.0,88174.23925308307,0.0
0,4,45.24851004843692,-115.4848361284861,283.69937495099674,0.004251743627910995,-1.6346161023822379,-1.054225546336997,0.0,0.0,89781.17891300611,0.0
0,5,45.25719847706217,-115.4848361284861,284.0759484035683,0.004320592997015147,-1.026329363810398,-0.8685795050105641,0.0,0.0,90058.75663741867,0.0
0,6,45.26588690568741,-115.4848361284861,283.9112363574629,0.004287828740903264,-0.06303164332268862,-0.8238436001614875,0.0,0.0,89439.60068229084,0.0
0,7,45.27457533431266,-115.4848361284861,284.38575779882535,0.004407051895982746,0.9680919267905017,-1.0577262666912701,0.0,0.0,89948.32619294417,0.0
0,8,45.2832637629379,-115.4848361284861,284.714005953831,0.004563353497041255,0.911708683373402,-1.216862947262858,0.0,0.0,90264.21776728048,0.0
0,9,45.29195219156315,-115.4848361284861,284.4424674503005,0.004611304556269381,-0.6909552553593115,-1.1504458112407479,0.0,0.0,89483.68968366529,0.0
0,10,45.30064062018839,-115.4848361284861,285.18217134775256,0.004871416324818384,-2.932082454022808,-1.7832673108516455,0.0,0.0,89934.52892564185,0.0
0,11,45.30932904881364,-115.4848361284861,285.4718370545334,0.004979929756498969,-3.553923409441488,-1.9772665264667415,0.0,0.0,90168.65284855846,0.0
0,12,45.31801747743888,-115.4848361284861,283.7422351365334,0.004901027329144084,-2.481081288027044,-0.36669647158994073,0.0,0.0,88317.86420829367,0.0
0,13,45.32670590606413,-115.4848361284861,282.2445938556125,0.005058791791852142,-0.6728470962632443,1.2313634502933526,0.0,0.0,86950.01273260676,0.0
1,0,45.21375633393594,-115.4725315426642,280.26113435093794,0.0035140630782811823,-0.8181547710965913,-0.798870663664966,0.0,0.0,83339.46689920747,0.0
1,1,45.22244476256119,-115.4725315426642,280.6351185239718,0.00360793306644253,-0.3019569176127281,-1.751632130018539,0.0,0.0,84209.8952947206,0.0
1,2,45.23113319118643,-115.4725315426642,281.66343776050934,0.0038281553906939956,-0.24769249848348035,-2.291752881385894,0.0,0.0,86122.9844038006,0.0
1,3,45.23982161981168,-115.4725315426642,282.52317795906424,0.004015439566060636,-0.6622180159165789,-1.7288490506619634,0.0,0.0,87679.02769416368,0.0
1,4,45.24851004843692,-115.4725315426642,283.4918008201113,0.004230308167628378,-0.8621965310200288,-1.275135811556822,0.0,0.0,89380.90144028666,0.0
1,5,45.25719847706217,-115.4725315426642,283.8836823925584,0.004316777219021893,-0.7242173175995079,-1.2628278994143611,0.0,0.0,89985.32213474376,0.0
1,6,45.26588690568741,-115.4725315426642,284.2543722361854,0.0043872585480047134,0.024723783091584725,-1.1350975331030762,0.0,0.0,90191.33340079992,0.0
1,7,45.27457533431266,-115.4725315426642,285.1847105092666,0.004621334606743079,1.4978436006826097,-1.408984953336403,0.0,0.0,91280.84278144297,0.0
1,8,45.2832637629379,-115.4725315426642,285.6980931532283,0.004735058777035789,1.7302171440500298,-1.6909797171653622,0.0,0.0,92075.4590463926,0.0
1,9,45.29195219156315,-115.4725315426642,284.79339956569726,0.004670022946915405,-0.11524742340757604,-1.0952711629697416,0.0,0.0,90145.2433239038,0.0
1,10,45.30064062018839,-115.4725315426642,284.92027133933095,0.004811727108255012,-2.5617965861749368,-1.4414177644731552,0.0,0.0,89580.12469861544,0.0
1,11,45.30932904881364,-115.4725315426642,285.1779363784628,0.004928889070199464,-3.1921839475154354,-1.7038750865344905,0.0,0.0,89824.25381219685,0.0
1,12,45.31801747743888,-115.4725315426642,283.2609647736301,0.004719628232313193,-2.171553656428515,0.10669850453959157,0.0,0.0,86977.11447675728,0.0
1,13,45.32670590606413,-115.4725315426642,281.98760712604127,0.004693287621557801,-1.0329516203407445,1.479227604288042,0.0,0.0,85325.31182694115,0.0
2,0,45.21375633393594,-115.46022695684229,280.4847023393669,0.0035541562975558117,-1.284618346020276,-1.8869128655107459,0.0,0.0,83678.298389594,0.0
2,1,45.22244476256119,-115.46022695684229,281.35761706836854,0.0037186864861551636,-0.20802758954918987,-3.247161714591343,0.0,0.0,85146.79587013838,0.0
2,2,45.23113319118643,-115.46022695684229,281.5520224751874,0.0037622929093246095,0.05937701447074886,-3.567094716243184,0.0,0.0,85516.82797423918,0.0
2,3,45.23982161981168,-115.46022695684229,282.1314627954242,0.0038828599196997307,-0.4673562838491935,-2.140758600865372,0.0,0.0,86482.48954950784,0.0
2,4,45.24851004843692,-115.46022695684229,283.35726861240425,0.004201975784091218,-0.8460480826699084,-1.1570425826959485,0.0,0.0,88897.84865549083,0.0
2,5,45.25719847706217,-115.46022695684229,283.6339828558447,0.004268854159144333,-0.7004311442763921,-1.1043270859339602,0.0,0.0,89460.35927128649,0.0
2,6,45.26588690568741,-115.46022695684229,283.4107572389831,0.004254932117450046,-0.23037920570316187,-0.39001775551116785,0.0,0.0,88458.98553696842,0.0
2,7,45.27457533431266,-115.46022695684229,284.09362463134795,0.004419809510374054,0.7068725983777124,-0.5413980222050158,0.0,0.0,89351.54301374768,0.0
2,8,45.2832637629379,-115.46022695684229,284.74263741077186,0.004584860776888182,0.8416759911230428,-0.9573817719562185,0.0,0.0,90436.69575328067,0.0
