x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,45.21375633393594,-115.4848361284861,278.01273653069774,0.005669009258087753,0.06569358791602767,-0.3746697248651073,0.0,0.0,82727.2022891648,0.0
0,1,45.22244476256119,-115.4848361284861,278.5052814556206,0.005723897520947005,0.5115237761649523,-0.3540372883646029,0.0,0.0,83619.5349032973,0.0
0,2,45.23113319118643,-115.4848361284861,279.48716631711983,0.006062396158844568,0.7466052610872411,-0.574271964308971,0.0,0.0,85391.29782697547,0.0
0,3,45.23982161981168,-115.4848361284861,280.94010265589407,0.006604970935256395,1.1713903114633741,-0.6390325089523746,0.0,0.0,87979.27357539555,0.0
0,4,45.24851004843692,-115.4848361284861,281.8567688594345,0.0069453129250699255,1.3914575973899734,-0.5650243248218709,0.0,0.0,89600.1401193916,0.0
0,5,45.25719847706217,-115.4848361284861,282.2156523427919,0.007095218995627159,1.4969079377724968,-0.33024695997492604,0.0,0.0,89875.07886193563,0.0
0,6,45.26588690568741,-115.4848361284861,282.09866342282663,0.007025805557698175,1.5888218994177339,-0.2717940585332271,0.0,0.0,89244.55399418231,0.0
0,7,45.27457533431266,-115.4848361284861,282.6170598865747,0.0070714123302202435,1.786021865646771,-0.4195967777413061,0.0,0.0,89751.7062303415,0.0
0,8,45.2832637629379,-115.4848361284861,283.05440476014536,0.007124136121116143,1.1522745226160924,-0.2974037669010573,0.0,0.0,90064.17912445492,0.0
0,9,45.29195219156315,-115.4848361284861,282.84156288046205,0.007113917881061859,-0.4735557473616355,0.15523379136765628,0.0,0.0,89273.7031479501,0.0
0,10,45.30064062018839,-115.4848361284861,283.3568924510561,0.00726764199481075,-2.90630309702909,0.19034059915467544,0.0,0.0,89727.98525342911,0.0
0,11,45.30932904881364,-115.4848361284861,283.55594978856976,0.00732205515900034,-3.720977624819751,0.1524728588942692,0.0,0.0,89964.56619294283,0.0
0,12,45.31801747743888,-115.4848361284861,282.6001010551952,0.007079631322590383,-3.5425599482736643,1.1588253878646049,0.0,0.0,88093.00197801275,0.0
0,13,45.32670590606413,-115.4848361284861,282.06272455250667,0.006911965996412956,-3.530881671511032,2.262384704210541,0.0,0.0,86707.73963108436,0.0
1,0,45.21375633393594,-115.4725315426642,278.29016170400604,0.005802797057764479,-0.2685804697893958,-0.828609130242242,0.0,0.0,83084.39149101352,0.0
1,1,45.22244476256119,-115.4725315426642,278.6559612944004,0.005850365525998703,0.19593056151538535,-1.135677526554143,0.0,0.0,83968.90117234463,0.0
1,2,45.23113319118643,-115.4725315426642,279.64510324040674,0.006148023070818682,0.7310270603054531,-1.219835092778449,0.0,0.0,85904.65110631971,0.0
1,3,45.23982161981168,-115.4725315426642,280.54557392117823,0.006478507284432345,0.8219692489296746,-0.8822293303547608,0.0,0.0,87476.85698131988,0.0
1,4,45.24851004843692,-115.4725315426642,281.4646811765783,0.006826502060335334,0.6768277961454341,-0.518669263160263,0.0,0.0,89195.90210187552,0.0
1,5,45.25719847706217,-115.4725315426642,281.8219085089156,0.006940164892610791,0.6467660456344142,-0.459522378148026,0.0,0.0,89804.91863395914,0.0
1,6,45.26588690568741,-115.4725315426642,282.35110598801106,0.007044567754192252,1.2722343504152547,-0.4390506745033707,0.0,0.0,90005.132089624,0.0
1,7,45.27457533431266,-115.4725315426642,283.36238414323606,0.007163810739696506,1.7195770374548218,-0.6876247558512691,0.0,0.0,91094.31370635539,0.0
1,8,45.2832637629379,-115.4725315426642,283.913666930868,0.007263652454349564,1.878770818883902,-0.84737138704285,0.0,0.0,91894.03787239619,0.0
1,9,45.29195219156315,-115.4725315426642,282.87746429223296,0.007091581240906335,-0.1934770590513721,-0.2690367138084532,0.0,0.0,89945.15675768862,0.0
1,10,45.30064062018839,-115.4725315426642,282.92002190084463,0.007166426385747321,-2.725746106675143,0.0782243518245373,0.0,0.0,89372.27599433239,0.0
1,11,45.30932904881364,-115.4725315426642,283.27834327103307,0.0072582550105905995,-3.4717209683844095,0.18073948941442367,0.0,0.0,89617.12254318885,0.0
1,12,45.31801747743888,-115.4725315426642,281.5269089376974,0.006862091484484956,-3.0888728164123314,1.035486325460344,0.0,0.0,86738.98457008565,0.0
1,13,45.32670590606413,-115.4725315426642,280.6787922333069,0.006641937679358723,-2.8229934679064352,1.8477753750031518,0.0,0.0,85068.53717896825,0.0
2,0,45.21375633393594,-115.46022695684229,278.6381818206975,0.005931400346748567,-0.7198614877845507,-1.2564449076071038,0.0,0.0,83420.60592409503,0.0
2,1,45.22244476256119,-115.46022695684229,279.0843522707917,0.005983108974037969,0.41858636888758927,-1.66887437642456,0.0,0.0,84912.48671948968,0.0
2,2,45.23113319118643,-115.46022695684229,279.20953561226594,0.006009534828984657,0.6372225654680018,-1.7550127552443702,0.0,0.0,85287.32720823094,0.0
2,3,45.23982161981168,-115.46022695684229,279.7933190008628,0.006246702165870233,0.5242654309022571,-1.1092816145228281,0.0,0.0,86265.31333150479,0.0
2,4,45.24851004843692,-115.46022695684229,281.11806375861676,0.0067617483977940535,0.5388449597918872,-0.47321680932356924,0.0,0.0,88705.02534071248,0.0
2,5,45.25719847706217,-115.46022695684229,281.4636991832047,0.006853994140814582,0.49500588639604853,-0.4002050746180328,0.0,0.0,89273.93482684845,0.0
2,6,45.26588690568741,-115.46022695684229,281.0481044289973,0.006723214804784119,0.6116465458006428,-0.23842518913323033,0.0,0.0,88253.8050526631,0.0
2,7,45.27457533431266,-115.46022695684229,281.90200899264784,0.006858558796150118,1.0546779588677384,-0.36756672271875657,0.0,0.0,89148.67827497477,0.0
2,8,45.2832637629379,-115.46022695684229,282.78477750041026,0.007042656445938618,0.8758290730039701,-0.4350540034011902,0.0,0.0,90243.94209208764,0.0
2,9,45.29195219156315,-115.46022695684229,281.61688457532915,0.006825246984815347,-0.507815999583384,0.12127779648895522,0.0,0.0,88119.83618422445,0.0
2,10,45.30064062018839,-115.46022695684229,281.05240033968414,0.006749433577707333,-1.8107147422050405,0.4864474584034738,0.0,0.0,86889.55411901472,0.0
2,11,45.30932904881364,-115.46022695684229,280.3918008412653,0.006634120997022411,-2.326962417285475,0.7699374438663338,0.0,0.0,85705.78742071653,0.0
2,12,45.31801747743888,-115.46022695684229,279.4495890357138,0.006427950241318336,-2.3981461699198396,1.3797500607638298,0.0,0.0,83862.1188413584,0.0
2,13,45.32670590606413,-115.46022695684229,278.61194058735356,0.006221106461615349,-1.6555778783125805,1.6893097139441058,0.0,0.0,82467.23904014299,0.0
