lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,x,y,sqdist
42.05079764851428,-112.40225535439558,266.2736,0.00271,-1.3353605,6.964073,0.0,0.0,78920.0,1.1633077778280418,-4.661122511397016,47.74399143082705
42.055133089975904,-112.36646587990899,265.7736,0.00259,8.477139,8.401573,0.0,0.0,76890.0,4.229295777337136,-4.162409847353516,39.48646323493849
42.059458176076014,-112.33067186958687,269.8986,0.00282,12.352139,5.714073,0.0,0.0,80000.0,7.2956723496738665,-3.6648883768647567,50.543761258090015
42.07302359478329,-112.4439016499984,268.3361,0.00273,-0.6478605,7.089073,0.0,0.0,83440.0,-2.4044183308658007,-2.1044368836871192,46.05413962716952
42.07737095128239,-112.40810317524193,268.0236,0.00274,4.2896395,11.339073,0.0,0.0,81250.0,0.662340697550789,-1.604353614103707,18.456015989829787
42.081707950588594,-112.37230014943165,271.3361,0.00284,6.8521395,10.839073,0.0,0.0,82780.0,3.7294896025050335,-1.1054617487425258,10.176047753065937
42.08603459085767,-112.33649258253703,270.2111,0.00303,1.9771395,0.7140732,0.0,0.0,84720.0,6.797027529938142,-0.6077614997480162,21.217838102676172
42.09959426917001,-112.4497675779256,268.0236,0.00269,1.8521395,6.901573,0.0,0.0,83790.0,-2.906936596048186,0.9520296667535704,35.99014176909796
42.10394318740533,-112.41395554714342,268.2736,0.00273,5.2271395,10.026573,0.0,0.0,82100.0,0.16098374062388035,1.452292585314807,8.359996733103113
42.108281744772704,-112.37813896003996,269.1486,0.00282,1.9771395,0.8390732,0.0,0.0,84490.0,3.2292944050820656,1.9513636769080864,0.054941416125839374
42.11260993942696,-112.34231782659535,268.3361,0.00282,-1.9603605,-3.5359268,0.0,0.0,86070.0,6.297994542356959,2.449242729279444,11.078587031226734
42.12616387039657,-112.45563807214751,266.4611,0.00258,3.8521395,6.901573,0.0,0.0,82000.0,-3.4098460434139195,4.008372769888532,45.119687483098815
42.13051435058519,-112.41981247536751,268.6486,0.0027,4.2271395,5.901573,0.0,0.0,83810.0,-0.34076354420358324,4.508815362400042,17.45485558089414
42.134854466230365,-112.38398231699074,268.2111,0.00272,-0.21036053,-2.2859268,0.0,0.0,85010.0,2.7287097347303875,5.008065705144741,9.122057694497984
42.139184215486,-112.34814760700795,268.4611,0.00284,-0.7728605,-1.9734268,0.0,0.0,86110.0,5.798572937507964,5.50612358576241,20.12491308519141
