INC209R_IDENTIFIER,INC_IDENTIFIER,REPORT_FROM_DATE,REPORT_TO_DATE,STATUS,CURR_INCIDENT_AREA,PCT_CONTAINED_COMPLETED,COMPLEXITY_LEVEL_IDENTIFIER,FUEL_MODEL_IDENTIFIER,PROJ_INCIDENT_AREA,PROJ_INC_AREA_UOM_IDENTIFIER,ANTICIPATED_COMPLETION_DATE,EXPECTED_CONTAINMENT_DATE,PCT_PERIM_TO_BE_CONTAINED,SECNDRY_FUEL_MODEL_IDENTIFIER,ADDNTL_FUEL_MODEL_IDENTIFIER,GEN_FIRE_BEHAVIOR_IDENTIFIER,FIRE_BEHAVIOR_1_IDENTIFIER,FIRE_BEHAVIOR_2_IDENTIFIER,FIRE_BEHAVIOR_3_IDENTIFIER
7149959,7149916,2016-07-01 22:15:00,2016-07-02 08:00:00,U,1450.0,0.0,4495899.0,4495912.0,,4496037.0,2016-07-07 12:00:00,,100,4495913.0,4495918.0,4496296.0,4496301,4496311,
7151207,7151154,2017-06-12 11:00:00,2017-06-13 19:00:00,U,832.0,100.0,4495897.0,4495910.0,832,4496037.0,2017-06-16 12:00:00,,100,,,4496298.0,,,
7151221,7151154,2017-07-13 23:00:00,2017-07-19 21:00:00,F,832.0,100.0,4495897.0,4495910.0,832.4,4496037.0,2017-06-19 12:00:00,,100,,,4496298.0,,,
7151229,7151154,2017-06-10 22:15:00,2017-06-11 16:45:00,U,832.0,100.0,4495898.0,4495910.0,832,4496037.0,2017-06-15 12:00:00,,100,,,4496298.0,4496306,4496314,
7152186,7151961,2017-06-03 20:00:00,2017-06-04 20:00:00,U,300.0,0.0,4495898.0,4495918.0,16000,4496037.0,2017-07-15 12:00:00,,0,4495909.0,4495921.0,4496296.0,4496310,4496313,4496305
7152204,7151961,2017-06-01 16:15:00,2017-06-02 21:00:00,I,40.0,0.0,4495898.0,4495918.0,16000,4496037.0,2017-07-15 12:00:00,,0,4495909.0,4495921.0,4496296.0,,,
7152843,7151961,2017-06-21 20:00:00,2017-06-22 19:00:00,U,11532.0,53.0,4495899.0,4495918.0,18000,4496037.0,2017-07-15 12:00:00,,100,4495909.0,4495921.0,4496296.0,4496305,4496304,4496307
7154849,7154808,2017-02-23 17:00:00,2017-02-23 19:00:00,I,2000.0,0.0,4495896.0,4495911.0,,,2017-03-01 12:00:00,,100,,,4496295.0,4496303,,
7154862,7154808,2017-02-23 17:15:00,2017-02-23 19:15:00,U,7000.0,0.0,4495896.0,4495911.0,,,2017-03-01 12:00:00,,100,,,4496295.0,,,
7154882,7154881,2017-02-23 16:15:00,2017-02-23 20:15:00,F,749.0,100.0,4495897.0,4495909.0,749,4496037.0,2017-02-23 12:00:00,,100,4495911.0,,4496297.0,,,
7154897,7154896,2017-02-24 14:30:00,2017-02-24 20:00:00,F,200.0,100.0,4495896.0,4495911.0,200,4496037.0,2017-02-24 12:00:00,,100,4495918.0,,4496296.0,4496302,,
7154914,7154913,2017-02-25 14:00:00,2017-02-25 17:45:00,F,277.0,100.0,4495897.0,4495909.0,277,4496037.0,2017-02-25 12:00:00,,100,4495910.0,,4496297.0,,,
7154925,7154924,2017-02-28 13:00:00,2017-02-28 17:00:00,F,400.0,100.0,4495897.0,4495915.0,,,2017-02-26 12:00:00,,100,,,4496298.0,,,
7154936,7154924,2017-02-27 10:00:00,2017-02-27 16:00:00,U,400.0,100.0,4495897.0,4495915.0,,,2017-02-26 12:00:00,,100,,,4496298.0,,,
7154947,7154924,2017-02-25 22:00:00,2017-02-26 09:00:00,I,400.0,100.0,4495897.0,4495915.0,,,2017-02-26 12:00:00,,100,,,4496297.0,,,
7154959,7154958,2017-02-25 20:00:00,2017-02-28 14:30:00,F,500.0,100.0,4495897.0,4495917.0,,,2017-02-25 12:00:00,,100,,,4496298.0,,,
7154971,7154958,2017-02-25 15:30:00,2017-02-25 20:00:00,I,500.0,75.0,4495897.0,4495917.0,,,2017-02-25 12:00:00,,100,,,4496296.0,4496303,,
7156673,7156672,2017-02-25 13:48:00,2017-02-26 16:30:00,F,270.0,100.0,4495897.0,4495910.0,270,4496037.0,2017-02-25 12:00:00,,100,4495911.0,,4496296.0,4496303,,
7156685,7156684,2017-02-26 16:45:00,2017-02-28 14:30:00,F,201.0,100.0,4495897.0,4495917.0,,,2017-02-26 12:00:00,,100,,,4496298.0,,,
7156697,7156684,2017-02-26 09:56:00,2017-02-26 16:45:00,I,201.0,75.0,4495897.0,4495917.0,,,2017-02-26 12:00:00,,100,,,4496296.0,4496303,4496304,
7156723,7156722,2017-02-27 15:30:00,2017-03-02 11:00:00,F,300.0,100.0,4495897.0,4495910.0,,,2017-02-27 12:00:00,,100,,,4496298.0,,,
7156735,7156722,2017-02-27 12:20:00,2017-02-27 15:30:00,I,300.0,25.0,4495897.0,4495910.0,,,2017-02-27 12:00:00,,100,,,4496297.0,4496304,,
7156752,7156751,2017-03-04 10:00:00,2017-03-05 11:00:00,U,466.0,75.0,4495896.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496298.0,4496314,,
7156764,7156751,2017-03-05 11:00:00,2017-03-07 12:00:00,F,466.0,100.0,4495896.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496298.0,,,
7156774,7156751,2017-03-01 10:00:00,2017-03-02 10:00:00,U,466.0,35.0,4495897.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496298.0,4496314,,
7156787,7156751,2017-03-02 10:00:00,2017-03-04 10:00:00,U,466.0,55.0,4495897.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496298.0,4496314,,
7156799,7156751,2017-02-28 09:30:00,2017-03-01 10:00:00,U,466.0,25.0,4495897.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496298.0,,,
7157736,7157637,2017-02-14 08:00:00,2017-02-14 20:00:00,U,600.0,0.0,4495900.0,,,,2017-02-24 12:00:00,,0,,,,,,
7158717,7158679,2017-02-19 08:00:00,2017-02-19 20:00:00,U,4002.0,0.0,4495900.0,,,,2017-02-28 12:00:00,,0,,,,,,
7159099,7159088,2017-02-13 15:00:00,2017-02-14 11:00:00,U,897.0,90.0,4495899.0,4495911.0,897,4496037.0,2017-02-15 12:00:00,,100,4495910.0,,4496298.0,4496314,,
7159110,7159088,2017-02-12 19:30:00,2017-02-13 15:00:00,U,897.0,44.0,4495899.0,4495911.0,897,4496037.0,2017-02-15 12:00:00,,100,4495910.0,,4496297.0,4496304,,
7159122,7159088,2017-02-12 11:00:00,2017-02-12 19:30:00,I,877.0,24.0,4495899.0,4495911.0,877,4496037.0,2017-02-15 12:00:00,,100,4495910.0,,4496296.0,4496303,,
7159138,7159137,2017-02-13 08:45:00,2017-02-15 15:00:00,F,125.0,72.0,4495897.0,4495917.0,125,4496037.0,2017-02-14 12:00:00,,100,,,4496298.0,,,
7159152,7159137,2017-02-12 10:00:00,2017-02-12 17:30:00,I,125.0,72.0,4495897.0,4495918.0,125,4496037.0,2017-02-14 12:00:00,,100,,,4496296.0,4496303,,
7159170,7159169,2017-02-11 15:00:00,2017-02-11 21:00:00,F,180.0,100.0,4495897.0,4495915.0,180,4496037.0,2017-02-11 12:00:00,,100,,,4496297.0,4496302,,
7159190,7159189,2017-02-14 10:00:00,2017-02-15 10:00:00,I,15.0,100.0,4495896.0,4495910.0,,,2017-02-13 12:00:00,,100,,,4496297.0,4496306,,
7159199,7159189,2017-02-20 10:00:00,2017-02-21 11:00:00,F,15.0,100.0,4495896.0,4495910.0,,,2017-02-13 12:00:00,,100,,,4496296.0,4496303,,
7159212,7159211,2017-02-20 10:00:00,2017-02-21 11:00:00,F,1.0,100.0,4495896.0,4495911.0,,,2017-02-14 12:00:00,,100,,,4496297.0,4496303,,
7159222,7159211,2017-02-15 09:00:00,2017-02-16 10:00:00,I,1.0,100.0,4495896.0,4495911.0,,,2017-02-14 12:00:00,,100,,,4496297.0,4496306,,
7159242,7159241,2017-06-21 07:00:00,2017-06-21 10:00:00,F,110.0,100.0,4495897.0,4495917.0,125,4496037.0,2017-02-17 12:00:00,,100,,,4496298.0,,,
7160203,7160009,2017-05-01 06:00:00,2017-05-02 17:00:00,U,21866.0,75.0,4495898.0,4495911.0,66881,4496037.0,2017-06-15 12:00:00,,100,4495915.0,4495918.0,4496298.0,4496305,4496306,4496314
7153136,7153086,2017-02-22 08:00:00,2017-02-22 11:00:00,U,7200.0,100.0,4495897.0,4495909.0,,,2017-02-16 12:00:00,,100,,,4496298.0,,,
7153147,7153086,2017-02-18 12:00:00,2017-02-18 17:00:00,U,7200.0,100.0,4495897.0,4495909.0,,,2017-02-16 12:00:00,,100,,,4496297.0,,,
7153159,7153158,2017-02-17 17:00:00,2017-02-17 18:00:00,U,5475.0,75.0,4495896.0,4495915.0,,,2017-02-17 12:00:00,,100,,,4496298.0,,,
7153170,7153158,2017-02-15 11:15:00,2017-02-15 19:00:00,I,2000.0,30.0,4495896.0,4495915.0,,,2017-02-16 12:00:00,,100,,,4496297.0,,,
7153181,7153158,2017-02-25 12:00:00,2017-02-25 22:00:00,U,5550.0,100.0,4495898.0,4495915.0,,,2017-02-17 12:00:00,,100,,,4496298.0,,,
7153193,7153158,2017-02-22 11:00:00,2017-02-22 19:00:00,U,5550.0,100.0,4495898.0,4495915.0,,,2017-02-17 12:00:00,,100,,,4496298.0,,,
7155140,7155129,2017-03-03 11:45:00,2017-03-04 09:45:00,F,161.0,99.0,4495898.0,4495911.0,161,4496037.0,2017-03-04 12:00:00,,100,4495913.0,,4496298.0,4496314,,
7155151,7155129,2017-03-02 17:30:00,2017-03-03 07:00:00,U,161.0,41.0,4495898.0,4495911.0,300,4496037.0,2017-03-03 12:00:00,,100,4495913.0,,4496296.0,4496304,,
7155163,7155129,2017-03-02 15:00:00,2017-03-02 17:30:00,I,161.0,41.0,4495898.0,4495911.0,300,4496037.0,2017-03-03 12:00:00,,100,4495913.0,,4496296.0,4496304,,
7155178,7155177,2017-03-08 08:00:00,2017-03-08 19:00:00,F,100.0,100.0,4495897.0,4495911.0,,,2017-03-05 12:00:00,,100,,,4496298.0,,,
7155189,7155177,2017-03-02 14:00:00,2017-03-02 18:00:00,I,100.0,100.0,4495897.0,4495911.0,,,2017-03-05 12:00:00,,100,,,4496296.0,4496302,,
7155206,7155205,2017-03-22 13:30:00,2017-03-22 13:45:00,F,318.0,100.0,4495897.0,4495915.0,315,4496037.0,2017-03-03 12:00:00,,100,,,4496298.0,4496314,,
7149960,7149916,2016-07-03 20:00:00,2016-07-04 08:00:00,U,1634.0,0.0,4495899.0,4495912.0,,4496037.0,2016-07-15 12:00:00,,100,4495913.0,4495918.0,4496296.0,4496301,4496302,4496305
7149961,7149916,2016-07-01 09:00:00,2016-07-01 20:00:00,U,300.0,0.0,4495899.0,4495912.0,1500,4496037.0,2016-07-07 12:00:00,,0,4495913.0,4495918.0,4496296.0,4496311,4496303,
7151247,7151154,2017-06-06 00:00:00,2017-06-06 21:45:00,U,832.0,50.0,4495898.0,4495910.0,832,4496037.0,2017-06-15 12:00:00,,100,,,4496298.0,4496306,4496314,4496308
7151266,7151154,2017-06-08 21:30:00,2017-06-09 20:30:00,U,832.0,85.0,4495898.0,4495910.0,832,4496037.0,2017-06-15 12:00:00,,100,,,4496298.0,4496306,4496314,4496309
7152215,7151961,2017-06-24 20:00:00,2017-06-25 19:30:00,U,17156.0,96.0,4495899.0,4495918.0,17800,4496037.0,2017-07-15 12:00:00,,100,4495909.0,4495921.0,4496298.0,4496314,4496306,4496310
7152894,7152893,2017-06-02 16:00:00,2017-06-08 17:00:00,F,0.0,100.0,4495896.0,4495918.0,0.5,4496037.0,2017-06-06 12:00:00,,100,,,4496298.0,,,
7152902,7152893,2017-06-01 15:00:00,2017-06-02 16:00:00,I,0.0,0.0,4495898.0,4495918.0,99,4496037.0,2017-06-09 12:00:00,,0,,,4496298.0,4496306,4496314,
7152914,7152913,2017-02-20 10:00:00,2017-02-21 10:00:00,F,65.0,100.0,4495896.0,4495911.0,,,2017-01-31 12:00:00,,100,,,4496296.0,4496303,,
7152923,7152913,2017-02-06 09:00:00,2017-02-07 10:00:00,I,65.0,100.0,4495896.0,4495911.0,,,2017-01-31 12:00:00,,100,,,4496296.0,4496303,,
7152933,7152932,2017-02-20 10:00:00,2017-02-21 11:00:00,F,2.0,100.0,4495896.0,4495911.0,,,2017-02-02 12:00:00,,100,,,4496297.0,4496306,,
7152942,7152932,2017-02-06 10:00:00,2017-02-07 08:00:00,I,2.0,100.0,4495896.0,4495911.0,,,2017-02-02 12:00:00,,100,,,4496296.0,4496303,,
7152952,7152951,2017-02-20 11:00:00,2017-02-21 11:00:00,F,1.0,100.0,4495896.0,4495910.0,,,2017-02-05 12:00:00,,100,,,4496297.0,4496306,,
7152961,7152951,2017-02-06 08:00:00,2017-02-07 08:00:00,I,1.0,100.0,4495896.0,4495910.0,,,2017-02-05 12:00:00,,100,,,4496296.0,4496303,,
7152971,7152970,2017-02-20 10:00:00,2017-02-21 11:00:00,F,9.0,100.0,4495896.0,4495910.0,,,2017-02-03 12:00:00,,100,,,4496296.0,4496303,,
7152980,7152970,2017-02-06 10:00:00,2017-02-07 08:00:00,I,9.0,100.0,4495896.0,4495910.0,,,2017-02-03 12:00:00,,100,,,4496296.0,4496303,,
7152991,7152990,2017-01-30 12:00:00,2017-02-02 11:00:00,F,403.0,100.0,4495897.0,4495910.0,403,4496037.0,2017-02-01 12:00:00,,100,,,4496298.0,4496314,,
7154994,7154993,2017-02-28 11:00:00,2017-03-01 12:45:00,U,604.0,90.0,4495898.0,4495911.0,604,4496037.0,2017-03-02 12:00:00,,100,4495913.0,,4496298.0,4496314,,
7155004,7154993,2017-03-01 12:45:00,2017-03-02 13:00:00,F,604.0,100.0,4495898.0,4495911.0,604,4496037.0,2017-03-02 12:00:00,,100,4495913.0,,4496298.0,4496314,,
7155014,7154993,2017-02-27 12:00:00,2017-02-28 11:00:00,I,721.0,76.0,4495898.0,4495911.0,721,4496037.0,2017-03-02 12:00:00,,100,4495913.0,,4496297.0,4496302,,
7155029,7155028,2017-02-28 15:00:00,2017-02-28 19:30:00,I,7500.0,45.0,4495896.0,4495911.0,,,2017-03-01 12:00:00,,100,,,4496296.0,4496302,,
7155041,7155028,2017-03-02 08:00:00,2017-03-02 19:00:00,F,9299.0,100.0,4495897.0,4495911.0,9299,4496037.0,2017-03-01 12:00:00,,100,,,4496298.0,,,
7155051,7155028,2017-03-01 08:00:00,2017-03-01 19:00:00,U,9299.0,100.0,4495897.0,4495911.0,9299,4496037.0,2017-03-01 12:00:00,,100,,,4496298.0,,,
7155063,7155062,2017-02-28 14:30:00,2017-02-28 21:00:00,F,2075.0,100.0,4495896.0,4495911.0,,,2017-02-28 12:00:00,,100,4495909.0,4495913.0,4496295.0,4496302,4496303,4496306
7155079,7155078,2017-03-02 08:00:00,2017-03-02 19:00:00,F,2444.0,100.0,4495898.0,4495911.0,,,2017-03-02 12:00:00,,100,4495909.0,,4496298.0,,,
7155089,7155078,2017-03-01 08:00:00,2017-03-01 19:00:00,U,2444.0,100.0,4495898.0,4495911.0,,,2017-03-03 12:00:00,,100,4495909.0,,4496298.0,,,
7155101,7155078,2017-02-28 16:15:00,2017-02-28 20:00:00,I,2200.0,50.0,4495898.0,4495911.0,,,2017-03-03 12:00:00,,100,4495909.0,,4496295.0,4496302,4496303,
7155130,7155129,2017-03-02 18:00:00,2017-03-03 11:30:00,U,161.0,85.0,4495898.0,4495911.0,161,4496037.0,2017-03-04 12:00:00,,100,4495913.0,,4496298.0,4496314,,
7156812,7156751,2017-02-27 10:00:00,2017-02-28 09:30:00,I,466.0,20.0,4495897.0,4495917.0,466,4496037.0,2017-03-20 12:00:00,,100,4495911.0,,4496296.0,,,
7156832,7156831,2017-03-06 12:00:00,2017-03-07 14:00:00,F,2.0,100.0,4495896.0,4495910.0,,,2017-02-26 12:00:00,,100,4495911.0,,4496298.0,4496303,,
7156843,7156831,2017-02-28 15:00:00,2017-03-01 12:00:00,I,2.0,100.0,4495896.0,4495910.0,,,2017-02-26 12:00:00,,100,,,4496297.0,4496303,,
7156854,7156831,2017-03-05 13:00:00,2017-03-06 12:00:00,U,2.0,100.0,4495896.0,4495910.0,,,2017-02-26 12:00:00,,100,4495911.0,,4496297.0,4496303,,
7156883,7156882,2017-02-01 07:00:00,2017-02-01 14:00:00,U,175.0,100.0,4495896.0,4495915.0,,,2017-02-01 12:00:00,,100,,,4496298.0,,,
7156893,7156882,2017-01-29 08:00:00,2017-01-29 18:00:00,U,175.0,90.0,4495896.0,4495915.0,,,2017-01-28 12:00:00,,100,,,4496298.0,,,
7156903,7156882,2017-02-01 19:00:00,2017-02-02 19:00:00,F,175.0,100.0,4495896.0,4495915.0,,,2017-02-01 12:00:00,,100,,,4496298.0,,,
7156913,7156882,2017-01-28 10:30:00,2017-01-28 20:00:00,I,160.0,80.0,4495896.0,4495915.0,,,2017-01-28 12:00:00,,100,,,4496297.0,,,
7156957,7156956,2017-02-03 08:00:00,2017-02-03 17:00:00,F,200.0,100.0,4495897.0,4495917.0,,,2017-02-03 12:00:00,,100,,,4496298.0,,,
7156968,7156956,2017-02-01 15:00:00,2017-02-03 17:00:00,I,200.0,100.0,4495897.0,4495917.0,,,2017-02-03 12:00:00,,100,,,4496296.0,,,
7156981,7156980,2017-02-02 18:00:00,2017-02-03 18:00:00,F,171.0,100.0,4495896.0,4495915.0,171,4496037.0,2017-02-03 12:00:00,,100,,,4496298.0,,,
7156991,7156980,2017-02-01 18:00:00,2017-02-02 18:00:00,U,171.0,95.0,4495896.0,4495915.0,171,4496037.0,2017-02-03 12:00:00,,100,,,4496298.0,,,
7157001,7156980,2017-02-01 13:00:00,2017-02-01 18:00:00,I,171.0,90.0,4495896.0,4495915.0,,,2017-02-02 12:00:00,,100,,,4496297.0,,,
7157748,7157637,2017-02-19 20:00:00,2017-02-20 20:00:00,U,600.0,0.0,4495900.0,,,,2017-02-24 12:00:00,,0,,,,,,
7158871,7158679,2017-02-16 08:00:00,2017-02-16 20:00:00,U,4002.0,0.0,4495900.0,,,,2017-02-28 12:00:00,,0,,,,,,
7159254,7159241,2017-02-17 20:00:00,2017-02-17 21:30:00,U,110.0,100.0,4495897.0,4495917.0,125,4496037.0,2017-02-17 12:00:00,,100,,,4496296.0,4496303,,
7159267,7159241,2017-02-17 16:00:00,2017-02-17 21:00:00,I,306.0,100.0,4495897.0,4495917.0,306,4496037.0,2017-02-17 12:00:00,,100,,,4496296.0,4496303,,
7159289,7159288,2017-02-22 10:00:00,2017-02-23 10:00:00,I,162.0,100.0,4495896.0,4495910.0,,,2017-02-20 12:00:00,,100,,,4496296.0,4496303,,
7159298,7159288,2017-02-24 10:00:00,2017-02-25 10:00:00,F,162.0,100.0,4495896.0,4495910.0,,,2017-02-20 12:00:00,,100,,,4496296.0,4496303,,
7159311,7159310,2017-02-22 10:00:00,2017-02-23 10:00:00,I,435.0,100.0,4495896.0,4495913.0,,,2017-02-20 12:00:00,,100,,,4496296.0,4496303,,
7159321,7159310,2017-03-06 12:00:00,2017-03-07 12:00:00,F,435.0,100.0,4495896.0,4495913.0,,,2017-02-20 12:00:00,,100,4495909.0,,4496295.0,4496303,,
7159339,7159338,2017-02-17 14:15:00,2017-02-18 17:00:00,I,480.0,100.0,4495896.0,4495917.0,480,4496037.0,2017-02-19 12:00:00,,100,4495909.0,,4496296.0,4496303,4496305,
7159351,7159338,2017-02-17 18:00:00,2017-02-20 13:30:00,F,480.0,100.0,4495896.0,4495917.0,480,4496037.0,2017-02-19 12:00:00,,100,4495909.0,,4496296.0,4496303,4496306,
7159367,7159366,2017-02-19 15:00:00,2017-02-20 22:00:00,F,805.0,100.0,4495897.0,4495909.0,805,4496037.0,2017-02-20 12:00:00,,100,4495915.0,,4496298.0,,,
7159382,7159381,2017-02-22 11:00:00,2017-02-22 19:00:00,F,650.0,100.0,4495897.0,4495915.0,,,2017-02-21 12:00:00,,100,,,4496298.0,,,
7159393,7159381,2017-02-21 14:45:00,2017-02-21 20:00:00,I,650.0,80.0,4495897.0,4495915.0,,,2017-02-21 12:00:00,,100,,,4496298.0,,,
7159405,7159404,2017-02-21 14:00:00,2017-02-21 21:00:00,I,271.0,100.0,4495896.0,4495917.0,271,4496037.0,2017-02-22 12:00:00,,100,4495909.0,,4496296.0,4496303,4496305,
7160282,7160009,2017-04-27 13:30:00,2017-04-28 13:30:00,U,21840.0,75.0,4495898.0,4495911.0,66881,4496037.0,2017-04-30 12:00:00,,100,4495915.0,4495918.0,4496297.0,4496304,4496305,4496314
7149962,7149916,2016-07-01 20:00:00,2016-07-01 20:30:00,U,400.0,0.0,4495899.0,4495912.0,1500,4496037.0,2016-07-07 12:00:00,,100,4495913.0,4495918.0,4496296.0,4496311,4496303,
7149963,7149916,2016-07-01 18:00:00,2016-07-01 20:00:00,U,400.0,0.0,4495899.0,4495912.0,1500,4496037.0,2016-07-07 12:00:00,,100,4495913.0,4495918.0,4496296.0,4496311,4496303,
7151285,7151154,2017-06-05 00:15:00,2017-06-05 21:45:00,U,832.0,40.0,4495898.0,4495910.0,832,4496037.0,2017-06-15 12:00:00,,100,,,4496298.0,4496306,4496314,
7151305,7151154,2017-06-09 23:30:00,2017-06-10 18:30:00,U,832.0,95.0,4495898.0,4495910.0,832,4496037.0,2017-06-15 12:00:00,,100,,,4496298.0,4496306,4496314,
7151323,7151154,2017-06-01 13:30:00,2017-06-01 21:15:00,I,800.0,0.0,4495897.0,4495910.0,1500,4496037.0,2017-06-15 12:00:00,,100,,,4496296.0,4496303,,
7152249,7151961,2017-06-25 20:00:00,2017-06-26 19:00:00,U,17788.0,98.0,4495899.0,4495918.0,17788,4496037.0,2017-07-15 12:00:00,,100,4495909.0,4495921.0,4496298.0,4496314,4496306,
7153039,7153038,2017-02-11 14:00:00,2017-02-11 17:00:00,F,300.0,100.0,4495897.0,4495909.0,300,4496037.0,2017-02-11 12:00:00,,100,4495911.0,,4496296.0,,,
7153053,7153052,2017-02-11 16:00:00,2017-02-13 15:00:00,F,2.0,100.0,4495896.0,4495909.0,1.5,4496037.0,2017-02-11 12:00:00,,100,,,4496298.0,,,
7153067,7153066,2017-02-15 12:00:00,2017-02-16 12:00:00,I,270.0,100.0,4495896.0,4495910.0,,,2017-02-14 12:00:00,,100,,,4496297.0,4496306,,
7153076,7153066,2017-02-20 10:00:00,2017-02-21 11:00:00,F,270.0,100.0,4495896.0,4495910.0,,,2017-02-14 12:00:00,,100,,,4496296.0,4496303,,
7153087,7153086,2017-02-17 09:00:00,2017-02-17 18:00:00,U,2500.0,70.0,4495896.0,4495915.0,,,2017-02-16 12:00:00,,100,,,4496298.0,,,
7153096,7153086,2017-02-15 17:30:00,2017-02-15 20:00:00,I,2500.0,5.0,4495896.0,4495915.0,,,2017-02-16 12:00:00,,100,,,4496297.0,,,
7153105,7153086,2017-02-26 10:00:00,2017-02-26 15:00:00,F,7200.0,100.0,4495897.0,4495909.0,,,2017-02-16 12:00:00,,100,,,4496298.0,,,
7153114,7153086,2017-02-19 08:00:00,2017-02-19 15:00:00,U,7200.0,100.0,4495897.0,4495909.0,,,2017-02-16 12:00:00,,100,,,4496298.0,,,
7153125,7153086,2017-02-25 10:00:00,2017-02-25 17:00:00,U,7200.0,100.0,4495897.0,4495909.0,,,2017-02-16 12:00:00,,100,,,4496298.0,,,
7155219,7155205,2017-03-21 15:15:00,2017-03-21 15:45:00,I,318.0,100.0,4495897.0,4495915.0,315,4496037.0,2017-03-03 12:00:00,,100,,,4496296.0,4496303,4496304,4496314
7155236,7155235,2017-03-04 16:30:00,2017-03-06 15:00:00,F,2200.0,100.0,4495898.0,4495909.0,2200,,2017-03-04 12:00:00,,100,4495911.0,4495913.0,4496296.0,,,
7155256,7155255,2017-03-06 09:00:00,2017-03-08 17:00:00,F,170.0,100.0,4495897.0,4495917.0,,,2017-03-08 12:00:00,,100,,,4496298.0,,,
7155268,7155255,2017-03-04 20:30:00,2017-03-07 08:00:00,I,170.0,100.0,4495897.0,4495917.0,,,2017-03-08 12:00:00,,100,,,4496296.0,4496302,,
7155282,7155281,2017-03-07 08:00:00,2017-03-08 19:00:00,F,1400.0,100.0,4495897.0,4495918.0,,,2017-03-08 12:00:00,,100,,,4496298.0,,,
7155294,7155281,2017-03-04 17:00:00,2017-03-08 08:00:00,I,1400.0,100.0,4495897.0,4495918.0,,,2017-03-08 12:00:00,,100,,,4496296.0,4496302,,
7155308,7155307,2017-03-07 12:00:00,2017-03-08 12:00:00,F,30.0,100.0,4495896.0,4495910.0,,,2017-03-04 12:00:00,,100,4495909.0,,4496297.0,4496303,,
7157476,7157466,2017-02-20 10:00:00,2017-02-21 11:00:00,F,6.0,100.0,4495896.0,4495911.0,,,2017-02-11 12:00:00,,100,,,4496296.0,,,
7157486,7157485,2017-02-11 08:00:00,2017-02-12 08:00:00,I,120.0,100.0,4495896.0,4495910.0,,,2017-02-10 12:00:00,,100,,,4496296.0,4496303,,
7157497,7157485,2017-02-20 10:00:00,2017-02-21 11:00:00,F,120.0,100.0,4495896.0,4495910.0,,,2017-02-10 12:00:00,,100,,,4496296.0,4496303,,
7157507,7157506,2017-02-13 08:00:00,2017-02-15 08:00:00,F,3180.0,100.0,4495897.0,4495910.0,3180,4496037.0,2017-02-15 12:00:00,,25,4495915.0,,4496298.0,4496314,4496306,
7153616,7153573,2017-03-16 16:00:00,2017-03-17 16:00:00,I,575.0,5.0,4495897.0,4495918.0,4800,4496037.0,2017-03-25 12:00:00,,100,4495910.0,,4496297.0,4496309,4496305,4496304
7153635,7153573,2017-03-19 23:15:00,2017-03-20 22:45:00,U,1365.0,20.0,4495898.0,4495918.0,5538,4496037.0,2017-03-26 12:00:00,,100,4495910.0,,4496297.0,4496305,4496306,4496314
7157893,7157892,2017-01-12 04:30:00,2017-01-13 10:30:00,F,195.0,100.0,4495898.0,4495911.0,195,4496037.0,2017-01-13 12:00:00,,100,4495910.0,,4496298.0,4496314,,
7157905,7157892,2017-01-11 14:30:00,2017-01-12 14:30:00,I,195.0,75.0,4495898.0,4495911.0,195,4496037.0,2017-01-13 12:00:00,,100,4495910.0,,4496297.0,4496304,,
7155319,7155307,2017-03-05 12:00:00,2017-03-06 12:00:00,I,30.0,100.0,4495896.0,4495910.0,,,2017-03-04 12:00:00,,100,4495909.0,,4496297.0,4496303,,
7157012,7157011,2017-02-08 07:00:00,2017-02-08 13:00:00,F,200.0,100.0,4495897.0,4495915.0,,,2017-02-06 12:00:00,,100,,,4496298.0,,,
7157020,7157011,2017-02-03 18:00:00,2017-02-05 18:00:00,U,200.0,85.0,4495897.0,4495915.0,,,2017-02-06 12:00:00,,100,,,4496298.0,,,
7157032,7157011,2017-02-01 18:00:00,2017-02-02 18:00:00,U,200.0,85.0,4495897.0,4495915.0,,,2017-02-03 12:00:00,,100,,,4496298.0,,,
7157043,7157011,2017-02-02 18:00:00,2017-02-03 18:00:00,U,200.0,85.0,4495897.0,4495915.0,,,2017-02-04 12:00:00,,100,,,4496298.0,,,
7157054,7157011,2017-02-06 07:00:00,2017-02-06 15:00:00,U,200.0,100.0,4495897.0,4495915.0,,,2017-02-06 12:00:00,,100,,,4496298.0,,,
7157066,7157011,2017-02-01 10:30:00,2017-02-01 18:00:00,I,200.0,70.0,4495897.0,4495915.0,,,2017-02-02 12:00:00,,100,,,4496296.0,,,
7157093,7157092,2017-02-20 10:00:00,2017-02-21 11:00:00,F,3.0,100.0,4495896.0,4495911.0,,,2017-01-01 12:00:00,,100,,,4496297.0,4496306,,
7157102,7157092,2017-02-06 09:00:00,2017-02-07 08:00:00,I,3.0,100.0,4495896.0,4495911.0,,,2017-01-01 12:00:00,,100,,,4496296.0,4496303,,
