x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,33.119331775381625,-108.37201493880056,288.60603398482,0.0024196559445818864,-3.3741491965036747,-1.0326160560933793,0.0,0.0,78716.05325290303,0.0
0,1,33.12803818640136,-108.37201493880056,289.7157942769908,0.002341910733336531,-2.165163427192379,-1.386593727551196,0.0,0.0,79336.66894274672,0.0
0,2,33.13674459742111,-108.37201493880056,289.9879774031647,0.0023303600971078973,-1.8887126133290744,-1.3585869591485993,0.0,0.0,79620.35912335411,0.0
0,3,33.145451008440844,-108.37201493880056,290.1386994958435,0.0023247840130202696,-1.0645085352970458,-1.983290494572535,0.0,0.0,79051.60028487022,0.0
0,4,33.15415741946058,-108.37201493880056,290.807488728101,0.002312626029200358,0.9096509207884617,-3.095824557956441,0.0,0.0,78380.25373019859,0.0
0,5,33.162863830480326,-108.37201493880056,291.30996877261066,0.0023040698163386717,2.0329342110107986,-3.5621814908524887,0.0,0.0,78229.65765797828,0.0
0,6,33.17157024150006,-108.37201493880056,290.02414838012703,0.002325683189744464,1.8918352704626176,-3.1044111768174005,0.0,0.0,77687.96763505874,0.0
0,7,33.1802766525198,-108.37201493880056,288.1235003886207,0.002345394485068813,1.6443993841507305,-2.2630376971401316,0.0,0.0,76828.55828359118,0.0
0,8,33.188983063539546,-108.37201493880056,287.27588372148904,0.002347907153720704,1.486197756350217,-1.7297449952931798,0.0,0.0,76438.33188282898,0.0
0,9,33.19768947455928,-108.37201493880056,286.93495475838165,0.0023976134087398014,0.8601777653202718,-1.2882161484958825,0.0,0.0,77023.29400301084,0.0
0,10,33.20639588557902,-108.37201493880056,286.90191860305936,0.002447654172978874,-0.09255061927713218,-0.8137068649367805,0.0,0.0,77958.55458346312,0.0
0,11,33.215102296598765,-108.37201493880056,286.87230103739904,0.002470106815893145,-0.706537171170137,-0.5276049034293934,0.0,0.0,78459.39814434046,0.0
0,12,33.2238087076185,-108.37201493880056,286.77492324158385,0.0024926266554100227,-1.3763287899044303,-0.46205710539664024,0.0,0.0,78819.61731376374,0.0
1,0,33.119331775381625,-108.36166234404334,288.7088102004156,0.0024246161581288664,-3.2388138628942653,-1.1574003326105935,0.0,0.0,78680.93661183797,0.0
1,1,33.12803818640136,-108.36166234404334,289.3455490885814,0.002372815144737124,-2.6411567942938334,-1.44676573496856,0.0,0.0,78917.88342555291,0.0
1,2,33.13674459742111,-108.36166234404334,290.00973828398025,0.0023345401156435433,-2.009643103407366,-1.7602709743125233,0.0,0.0,79015.02249666663,0.0
1,3,33.145451008440844,-108.36166234404334,289.96103572765145,0.0023236814511553754,-1.1052214111808691,-2.288348594622944,0.0,0.0,78525.822023636,0.0
1,4,33.15415741946058,-108.36166234404334,289.88247470090744,0.0023246266995530485,0.07245046732890326,-2.8120787307543353,0.0,0.0,78050.5562849581,0.0
1,5,33.162863830480326,-108.36166234404334,289.666896855233,0.002328159949953861,0.8155352654554879,-3.086053240824552,0.0,0.0,77735.38938708864,0.0
1,6,33.17157024150006,-108.36166234404334,288.6738602812998,0.002355123214736056,1.4567798630629363,-2.764190415917438,0.0,0.0,77267.81836102749,0.0
1,7,33.1802766525198,-108.36166234404334,287.9799202596863,0.0023844092390212846,1.4305301108451847,-2.1728716379317876,0.0,0.0,77187.8266977994,0.0
1,8,33.188983063539546,-108.36166234404334,287.45761670146715,0.0024220794379033357,1.378534190866272,-1.6431635783540064,0.0,0.0,77299.91472233349,0.0
1,9,33.19768947455928,-108.36166234404334,286.99583981055747,0.002462879953711985,0.7753081228527634,-1.0965045543631649,0.0,0.0,77743.96306426989,0.0
1,10,33.20639588557902,-108.36166234404334,286.8817008571732,0.002491223658694863,-0.0030769109940257666,-0.9053476375562068,0.0,0.0,78346.72466004646,0.0
