x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-120.73307286320477,47.98275345475635,1720165,2.7634317123784378,1720164,3.862601288580967,1718366,6.262236954757833,1718365,7.3376027853165615
0,1,-120.73307286320477,47.9914377211282,1720165,1.2252982219769526,1720164,3.8543092861595754,1721964,10.552728812319511,1718366,10.654547081589017
0,2,-120.73307286320477,48.00012198750005,1720165,1.6871647315754672,1721964,5.084796532356118,1720164,5.846017283738185,1721963,9.273293506869482
0,3,-120.73307286320477,48.0088062538719,1721964,1.6168642523927266,1720165,4.149031241173981,1721963,7.335718428314785,1720164,9.837725281316793
0,4,-120.73307286320477,48.017490520243754,1721964,0.14893197242933434,1721963,7.398143349760088,1720165,8.610897750772498,1723763,10.442789072616105
1,0,-120.72013344472285,47.98275345475635,1720165,1.6159668734541486,1718366,3.582402743488264,1720164,8.661779145983397,1718365,10.602091810479862
1,1,-120.72013344472285,47.9914377211282,1720165,0.07783338305266305,1718366,7.974712870319448,1720164,8.653487143562005,1720166,10.354978014294137
1,2,-120.72013344472285,48.00012198750005,1720165,0.5396998926511777,1721964,5.470982821947497,1720166,9.289514035343364,1720164,10.645195141140615
1,3,-120.72013344472285,48.0088062538719,1721964,2.0030505419841056,1720165,3.001566402249692,1721965,9.199222671469848,1720166,10.224050056392592
1,4,-120.72013344472285,48.017490520243754,1721964,0.5351182620207131,1721965,6.203445004503614,1720165,7.463432911848209,1723763,12.363909820068516
2,0,-120.70719402624091,47.98275345475635,1720165,2.468502034529859,1718366,2.902568532218695,1720166,8.325052702245245,1718367,8.781404545139338
2,1,-120.70719402624091,47.9914377211282,1720165,0.9303685441283737,1720166,5.259588723294472,1718366,7.294878659049879,1718367,11.646899015825142
2,2,-120.70719402624091,48.00012198750005,1720165,1.3922350537268882,1720166,4.1941247443437,1721964,7.857169111538877,1721965,10.630939479721194
2,3,-120.70719402624091,48.0088062538719,1720165,3.8541015633254028,1721964,4.389236831575484,1720166,5.128660765392928,1721965,5.63516181275496
2,4,-120.70719402624091,48.017490520243754,1721965,2.639384145788727,1721964,2.921304551612092,1720166,8.063196786442155,1720165,8.31596807292392
3,0,-120.69425460775899,47.98275345475635,1718367,4.155966912350397,1718366,4.222734320949126,1720166,5.22966341124558,1720165,5.3210371956055695
3,1,-120.69425460775899,47.9914377211282,1720166,2.164199432294808,1720165,3.782903705204084,1718367,7.021461383036201,1718366,8.61504444778031
3,2,-120.69425460775899,48.00012198750005,1720166,1.0987354533440359,1720165,4.244770214802599,1721965,9.066878621006307,1718367,11.886955853722004
3,3,-120.69425460775899,48.0088062538719,1720166,2.0332714743932634,1721965,4.071100954040073,1720165,6.706636724401113,1721964,8.775423121166863
3,4,-120.69425460775899,48.017490520243754,1721965,1.0753232870738398,1720166,4.967807495442491,1721964,7.30749084120347,1720165,11.16850323399963
4,0,-120.68131518927706,47.98275345475635,1718367,1.530529279561456,1720166,4.134274120245916,1718366,7.542900109679557,1720165,10.17357235668128
4,1,-120.68131518927706,47.9914377211282,1720166,1.0688101412951438,1718367,4.39602375024726,1720165,8.635438866279795,1718366,11.935210236510741
4,2,-120.68131518927706,48.00012198750005,1720166,0.0033461623443714486,1720165,9.09730537587831,1718367,9.261518220933064,1721965,9.50281776229142
4,3,-120.68131518927706,48.0088062538719,1720166,0.9378821833935992,1721965,4.507040095325186,1720167,9.176245698122306,1720165,11.559171885476824
4,4,-120.68131518927706,48.017490520243754,1721965,1.5112624283589526,1720166,3.872418204442827,1721966,8.197192425825788,1720167,10.585962899065304
5,0,-120.66837577079514,47.98275345475635,1718367,0.905091646772515,1720166,5.038884829246252,1718368,7.791788959641879,1720167,11.902500262144502
5,1,-120.66837577079514,47.9914377211282,1720166,1.9734208502954795,1718367,3.7705861174583193,1720167,7.3122174630874985,1718368,9.132978627318126
5,2,-120.66837577079514,48.00012198750005,1720166,0.9079568713447072,1720167,4.7219346640304956,1718367,8.636080588144123,1721965,11.938756903576532
5,3,-120.66837577079514,48.0088062538719,1720166,1.8424928923939348,1720167,4.131651864973493,1721965,6.942979236610299,1721966,9.202713327303805
5,4,-120.66837577079514,48.017490520243754,1721965,3.947201569644065,1721966,4.681602757137384,1720166,4.7770289134431625,1720167,5.54136906591649
