x,y,lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,on_fire
0,0,47.98275345475635,-120.73307286320477,286.33454414163754,0.005115189179105541,0.9485752934755474,-3.478391318295695,0.0,0.0,86308.08903492181,0.0
0,1,47.9914377211282,-120.73307286320477,285.66135583327286,0.004664308781704608,2.141746861914436,-4.358969607575066,0.0,0.0,83906.58195969145,0.0
0,2,48.00012198750005,-120.73307286320477,285.30297305455133,0.004859204007547808,-0.27856727392745106,-1.5202750469113726,0.0,0.0,86282.10599403817,0.0
0,3,48.0088062538719,-120.73307286320477,285.53668986425964,0.005023688221601949,-0.277157193936347,-0.21904447160708607,0.0,0.0,87153.97800222867,0.0
0,4,48.017490520243754,-120.73307286320477,284.9376391264475,0.004499679708511551,1.7471142931119903,-4.111023594102791,0.0,0.0,83457.15878351594,0.0
1,0,47.98275345475635,-120.72013344472285,285.93632852335065,0.005305876020532481,0.31350646328136356,-2.3108327697972184,0.0,0.0,86812.25839795763,0.0
1,1,47.9914377211282,-120.72013344472285,286.1639617686066,0.004824762467459705,2.2348613957547636,-1.8058398367003468,0.0,0.0,85884.03524418909,0.0
1,2,48.00012198750005,-120.72013344472285,285.43717869518855,0.00473310906962935,1.8018818280706106,-1.9648074080244302,0.0,0.0,84686.21233895473,0.0
1,3,48.0088062538719,-120.72013344472285,287.5863525388083,0.004179877213988937,3.29587459887416,-5.203813599180661,0.0,0.0,84278.69329825939,0.0
1,4,48.017490520243754,-120.72013344472285,285.55615185134684,0.004317562786692425,3.4637496352057426,-5.377500021651257,0.0,0.0,82288.2598835039,0.0
2,0,47.98275345475635,-120.70719402624091,285.2492095837822,0.004336169130124951,2.226265683278179,-4.566273275688642,0.0,0.0,83190.76074651796,0.0
2,1,47.9914377211282,-120.70719402624091,285.0296213912587,0.004466629562936407,2.017148975483134,-4.324224794346509,0.0,0.0,83559.44867944928,0.0
2,2,48.00012198750005,-120.70719402624091,287.23359821657385,0.004177272243987638,3.0665579075357936,-5.885051431890082,0.0,0.0,83586.63110236912,0.0
2,3,48.0088062538719,-120.70719402624091,287.06447723844246,0.004183058068150678,2.932026543777586,-5.686161096636362,0.0,0.0,83515.64728364475,0.0
2,4,48.017490520243754,-120.70719402624091,286.82085081515265,0.0041901148995085475,2.7420666126700484,-5.498123687883987,0.0,0.0,83364.59449923957,0.0
3,0,47.98275345475635,-120.69425460775899,286.0021556696795,0.004388761489849237,2.304173508379736,-4.692238748080457,0.0,0.0,83794.43715211576,0.0
3,1,47.9914377211282,-120.69425460775899,285.65387716211825,0.004534200837199163,2.051099558371935,-4.394909569238218,0.0,0.0,84149.49756852997,0.0
3,2,48.00012198750005,-120.69425460775899,286.0725656553916,0.0042813351420402474,1.984158526111702,-4.817218721184693,0.0,0.0,83834.07635613481,0.0
3,3,48.0088062538719,-120.69425460775899,286.4149052068309,0.004187377297886731,2.47725189511497,-6.262699042846068,0.0,0.0,82577.79975646075,0.0
3,4,48.017490520243754,-120.69425460775899,286.27460113848423,0.00419317517502864,2.3616695141286117,-6.025483326377659,0.0,0.0,82554.81127359967,0.0
4,0,47.98275345475635,-120.68131518927706,286.6875035874999,0.004447443269589899,2.3617014889124643,-4.791482137911902,0.0,0.0,84384.38168977006,0.0
4,1,47.9914377211282,-120.68131518927706,286.328909800319,0.00456203121114551,2.146036569069938,-4.534876595192788,0.0,0.0,84618.58706987671,0.0
4,2,48.00012198750005,-120.68131518927706,286.57994116794237,0.004272906483905854,2.0033686732917717,-5.005345507065412,0.0,0.0,84056.9765116841,0.0
4,3,48.0088062538719,-120.68131518927706,287.3886094337411,0.004256698430489486,2.5100878815337593,-4.433057810066464,0.0,0.0,85705.72584367788,0.0
4,4,48.017490520243754,-120.68131518927706,287.96435043042464,0.004194111787570624,2.5009772128377286,-5.013629509312433,0.0,0.0,86313.72481087115,0.0
5,0,47.98275345475635,-120.66837577079514,286.9418197927111,0.004240280867562974,3.539596044378111,-2.5793137071710803,0.0,0.0,86160.4672737721,0.0
5,1,47.9914377211282,-120.66837577079514,286.5833304039096,0.004254806394365603,3.3461197894945425,-2.4045414315504186,0.0,0.0,85567.41162745847,0.0
5,2,48.00012198750005,-120.66837577079514,286.8093685960803,0.004273226377697628,2.5172687839455743,-4.3736199842092045,0.0,0.0,85166.52967633228,0.0
5,3,48.0088062538719,-120.66837577079514,288.94635169910356,0.004166894802744955,2.4610712684938254,-5.89505019541819,0.0,0.0,86088.47885700237,0.0
5,4,48.017490520243754,-120.66837577079514,288.07270202240244,0.004186551792038675,2.827938525164738,-5.046164581537274,0.0,0.0,85896.82820357464,0.0
