lat,lon,TMP:2 m,SPFH:2 m,UGRD:10 m,VGRD:10 m,LTNG,PRATE,PRES:surface,x,y,sqdist
40.41614072316952,-105.52008903147086,272.6486,0.00296,12.164639,2.1515732,0.0,0.0,72510.0,33.74111441050414,-4.932810020577716,2556.92517098208
40.418482134685505,-105.48480716120002,273.3361,0.00299,7.7896395,8.464073,0.0,0.0,74000.0,36.83288554260407,-4.663543253381425,2369.2344865380524
40.420813245471486,-105.44952293820023,271.4611,0.00298,6.1021395,10.401573,0.0,0.0,72610.0,39.9248628457321,-4.395461089681369,2200.8958792070634
40.42313405453843,-105.41423637260829,272.1486,0.00288,9.289639,9.089073,0.0,0.0,73320.0,43.0170454315943,-4.128563643218202,2051.9113115004047
40.42544456090161,-105.37894747456514,275.3361,0.00253,13.352139,9.089073,0.0,0.0,76530.0,46.10943241153314,-3.8628510272373937,1922.28273235783
40.42774476358066,-105.34365625421572,277.5236,0.00243,13.477139,8.464073,0.0,0.0,78950.0,49.20202289654238,-3.5983233544826927,1812.0120771357604
40.43003466159953,-105.30836272170916,276.6486,0.00301,14.914639,7.901573,0.0,0.0,77970.0,52.294815997247206,-3.3349807372026583,1721.1012675977981
40.4323142539865,-105.27306688719852,279.1486,0.0026,17.539639,5.776573,0.0,0.0,79610.0,55.387810823929044,-3.072823287145767,1649.552211902962
40.43458353977416,-105.23776876084096,277.0861,0.00273,5.6646395,-0.9109268,0.0,0.0,80670.0,58.48100648651072,-2.8118511155661214,1597.366804595983
40.43684251799947,-105.20246835279764,275.7736,0.00275,-6.3353605,-1.6609268,0.0,0.0,82360.0,61.57440209456386,-2.552064333215289,1564.546926595913
40.43909118770372,-105.16716567323371,275.7111,0.00268,-4.3353605,-2.4734268,0.0,0.0,82110.0,64.66799675730893,-2.2934630503480147,1551.0944451860757
40.416556823571405,-105.91126221081427,263.6486,0.00251,10.539639,1.7765732,0.0,0.0,66000.0,-0.5376223532157886,-4.88495768480511,5665.30388985135
40.419012378426764,-105.87599349177634,264.0861,0.00246,4.4146395,2.6515732,0.0,0.0,67000.0,2.552996328576411,-4.602564216992367,5264.7195949392235
40.42145763995016,-105.84072230595419,264.8361,0.00245,-1.7728605,2.8390732,0.0,0.0,67520.0,5.643831176127238,-4.321354501886868,4883.472102375455
40.423892607104506,-105.80544866344974,265.2736,0.00246,0.7896395,5.401573,0.0,0.0,67020.0,8.734881304198757,-4.041328658756386,4521.563527753853
40.426317278857034,-105.77017257436913,263.7111,0.00244,5.7271395,3.7140732,0.0,0.0,65160.0,11.826145827184426,-3.762486806370242,4178.995973194471
40.42873165417929,-105.73489404882287,265.0861,0.00244,6.9146395,-0.6609268,0.0,0.0,66820.0,14.917623859094146,-3.4848290630033874,3855.7715273343447
40.43113573204707,-105.69961309692567,263.2736,0.00239,8.664639,-4.285927,0.0,0.0,65240.0,18.00931451356921,-3.2083555464404925,3551.892265315045
40.43352951144059,-105.66432972879653,266.0861,0.0025,14.039639,-7.285927,0.0,0.0,67220.0,21.101216903877315,-2.9330663739587823,3267.360248770688
40.43591299134429,-105.62904395455863,267.5861,0.00261,15.477139,-6.473427,0.0,0.0,68180.0,24.19333014291755,-2.658961662350105,3002.1775258181824
40.43828617074703,-105.59375578433938,267.1486,0.00258,16.977139,-6.910927,0.0,0.0,67130.0,27.285653343217902,-2.3860415278972305,2756.3461310444836
40.44064904864193,-105.55846522827039,270.0236,0.00301,17.602139,-3.8484268,0.0,0.0,69160.0,30.378185616940243,-2.1143060863926464,2529.868085496698
40.443001624026444,-105.52317229648747,273.6486,0.00261,14.477139,-3.4734268,0.0,0.0,72610.0,33.470926075877834,-1.8437554531320208,2322.745396670751
40.44534389590237,-105.48787699913055,274.3986,0.00252,6.9146395,1.3390732,0.0,0.0,74320.0,36.563873831462786,-1.5743897429101166,2134.980058499673
40.44767586327579,-105.45257934634367,274.5861,0.00266,3.0396395,9.464073,0.0,0.0,75920.0,39.65702799476608,-1.3062090700289621,1966.5740513434357
40.44999752515717,-105.41727934827509,274.7736,0.00257,4.7896395,10.526573,0.0,0.0,76330.0,42.75038767649009,-1.0392135482872293,1817.529341977623
40.45230888056129,-105.3819770150771,274.3361,0.00303,10.289639,7.589073,0.0,0.0,75270.0,45.84395198698352,-0.7734032909875874,1687.8478835824858
40.454609928507196,-105.34667235690608,274.7736,0.00268,15.477139,7.526573,0.0,0.0,75680.0,48.93772003623643,-0.5087784109407891,1577.5316157327973
40.45690066801837,-105.31136538392258,276.3986,0.00284,16.477139,7.901573,0.0,0.0,77680.0,52.03169093387523,-0.24533902044851,1486.5824643859298
40.45918109812253,-105.27605610629112,278.2736,0.00271,12.477139,6.464073,0.0,0.0,79070.0,55.125863789175185,0.016914768674588188,1415.0023418724527
40.461451217851774,-105.24074453418024,274.3361,0.00291,-0.08536053,-2.9734268,0.0,0.0,80520.0,58.22023771106286,0.2779828451188348,1362.7931468842578
40.46371102624255,-105.20543067776256,277.0236,0.00253,-6.8978605,-2.1609268,0.0,0.0,81870.0,61.31481180810366,0.5378650980730131,1329.9567644646363
40.46596052233558,-105.17011454721472,271.9611,0.00244,-2.7103605,-2.0984268,0.0,0.0,80330.0,64.40958518851436,0.7965614172186404,1316.4950659979297
40.4409407455294,-105.94977511518161,263.8361,0.00253,4.4146395,4.089073,0.0,0.0,66740.0,-3.912530911696721,-2.0807603908347283,5871.767563911211
40.443407498398045,-105.91449546914404,263.6486,0.00253,10.039639,0.026573181,0.0,0.0,66450.0,-0.820954690472087,-1.797079130246084,5451.685697260923
40.44586395520971,-105.87921334338319,263.1486,0.00247,8.727139,0.40157318,0.0,0.0,65790.0,2.2708388303693887,-1.5145819357467694,5050.945715713061
40.44831011492236,-105.84392874800795,266.2111,0.0025,-2.7728605,4.776573,0.0,0.0,69270.0,5.362848764977081,-1.2332689271732866,4669.549752876413
40.450745976498375,-105.80864169313159,262.1486,0.00229,1.4771395,6.964073,0.0,0.0,64270.0,8.455074227121793,-0.9531402238530606,4307.49992887449
40.45317153890438,-105.77335218887163,265.5861,0.00253,6.1021395,4.901573,0.0,0.0,67240.0,11.547514330198249,-0.6741959446273198,3964.7983503357254
40.4555868011114,-105.73806024534986,263.2111,0.00222,-0.14786053,-1.9734268,0.0,0.0,67910.0,14.640168187227571,-0.3964362078290326,3641.447110380317
40.457991762094714,-105.70276587269237,262.3361,0.00225,5.7896395,-2.6609268,0.0,0.0,64670.0,17.733034910854816,-0.11986113130415352,3337.4482886109035
40.46038642083395,-105.66746908102951,261.7736,0.00224,15.352139,-2.2859268,0.0,0.0,63220.0,20.826113613351428,0.15552916760308536,3052.803951099992
40.462770776313086,-105.63216988049584,264.4611,0.00247,18.477139,-5.160927,0.0,0.0,65320.0,23.919403406620255,0.42973457204854026,2787.516150378547
40.46514482752032,-105.59686828123014,266.1486,0.00253,19.477139,-4.848427,0.0,0.0,66280.0,27.012903402193043,0.70275496567263,2541.5869254262775
40.467508573448306,-105.5615642933754,269.7736,0.00274,18.039639,-4.598427,0.0,0.0,69440.0,30.106612711235417,0.9745902326289356,2315.018301658125
40.46986201309395,-105.5262579270788,271.0861,0.00277,15.477139,-5.285927,0.0,0.0,70270.0,33.200530444541904,1.2452402575596868,2107.812290915388
40.47220514545854,-105.49094919249168,274.2111,0.00328,11.914639,-5.348427,0.0,0.0,72770.0,36.294655712545875,1.51470492561047,1919.9708914530438
40.4745379695476,-105.45563809976952,272.9611,0.00318,0.039639473,0.026573181,0.0,0.0,74740.0,39.38898762531709,1.7829841224155196,1751.496087930101
40.47686048437107,-105.42032465907195,272.9611,0.00281,-3.3978605,5.589073,0.0,0.0,73560.0,42.483525292559186,2.050077734116513,1602.3898513974755
40.479172688943216,-105.38500888056274,270.3986,0.0028,6.2271395,9.714073,0.0,0.0,71050.0,45.57826782361715,2.315985647350312,1472.6541392876575
40.481474582282544,-105.34969077440965,274.8361,0.00257,14.414639,8.901573,0.0,0.0,74570.0,48.673214327482306,2.5807077492448793,1362.2908954041143
40.48376616341202,-105.31437035078469,276.3986,0.00272,13.477139,6.464073,0.0,0.0,77160.0,51.76836391277736,2.844243927438889,1271.3020499096517
40.48604743135883,-105.27904761986377,276.1486,0.00283,7.3521395,1.7140732,0.0,0.0,77360.0,54.86371568777883,3.106594070056392,1199.6895193167907
40.48831838515458,-105.24372259182698,274.7736,0.00285,-2.5228605,-2.4109268,0.0,0.0,81240.0,57.95926876040208,3.3677580657313366,1147.455206475842
40.49057902383518,-105.20839527685834,275.7111,0.00267,-6.5228605,0.026573181,0.0,0.0,81540.0,61.055022238213816,3.6277358035912206,1114.6010005651776
40.492829346440864,-105.17306568514599,272.0236,0.00253,-2.3353605,0.9640732,0.0,0.0,80410.0,64.15097522842207,3.886527173260362,1101.1287770805097
40.467789995107175,-105.95302426722142,265.3986,0.00276,2.9146395,5.089073,0.0,0.0,68940.0,-4.19725602415211,1.00695425740002,5677.576046956038
40.47025765383378,-105.91773120719779,261.9611,0.00223,9.039639,3.7140732,0.0,0.0,64810.0,-1.1045043274050013,1.2907396933728623,5257.329738053933
40.472715012736366,-105.88243566460511,263.3361,0.00251,13.039639,1.6515732,0.0,0.0,65780.0,1.988464918333884,1.573340630040238,4856.432536973201
40.475162070772384,-105.84713764956359,264.0236,0.00255,5.1021395,3.2140732,0.0,0.0,66780.0,5.081650826225149,1.8547569475059937,4474.886581886634
40.4775988269036,-105.81183717219778,265.3361,0.00259,1.4771395,8.026573,0.0,0.0,67740.0,8.175052509048333,2.1349885263716146,4112.693997459943
40.48002528009613,-105.77653424263664,264.6486,0.0025,-1.3978605,3.2140732,0.0,0.0,68050.0,11.268669079196934,2.4140352477378544,3769.8568948407487
40.48244142932042,-105.74122887101328,265.3986,0.00244,-3.2103605,1.7140732,0.0,0.0,69190.0,14.362499648700815,2.69189699320474,3446.377371644903
40.484847273551196,-105.70592106746517,263.4611,0.00241,8.164639,3.0265732,0.0,0.0,65460.0,17.45654332920629,2.9685736448642137,3142.257511947907
40.487242811767565,-105.67061084213401,264.2736,0.00253,13.727139,1.9640732,0.0,0.0,66010.0,20.550799231991054,3.2440650853107593,2857.49938627145
40.489628042952916,-105.63529820516575,261.5236,0.00223,16.352139,0.9015732,0.0,0.0,62890.0,23.645266467959228,3.51837119763241,2592.105051573383
40.492002966095015,-105.59998316671062,264.0861,0.00248,20.477139,-0.03592682,0.0,0.0,65400.0,26.739944147641317,3.7914918654205554,2346.076551235883
40.49436758018586,-105.56466573692296,267.8361,0.00312,20.414639,-2.5359268,0.0,0.0,68230.0,29.83483138120422,4.063426972752785,2119.415915054753
40.49672188422192,-105.52934592596134,270.2736,0.00282,16.164639,-3.1609268,0.0,0.0,70090.0,32.9299272784487,4.3341764042214805,1912.1251592268013
40.49906587720382,-105.49402374398855,271.0236,0.00282,12.602139,-5.473427,0.0,0.0,70160.0,36.02523094880193,4.603740044896237,1724.2062863417368
40.5013995581367,-105.45869920117147,272.4611,0.00311,12.352139,-5.410927,0.0,0.0,70580.0,39.12074150133495,4.872117780366344,1555.6612853673894
40.50372292602988,-105.4233723076812,273.2111,0.00309,12.039639,-0.16092682,0.0,0.0,69540.0,42.21645804474766,5.13930949670239,1406.4921316421483
40.506035979897085,-105.38804307369287,277.0861,0.00298,10.602139,4.339073,0.0,0.0,73340.0,45.312379687388805,5.405315080479951,1276.7007868616213
40.50833871875637,-105.35271150938581,278.3361,0.00276,7.9146395,3.5890732,0.0,0.0,75290.0,48.408505537236024,5.670134418773873,1166.2891990690414
40.51063114163015,-105.31737762494336,275.2736,0.00293,1.4771395,4.901573,0.0,0.0,76310.0,51.504834701918284,5.9337673991599145,1075.259302643558
40.51291324754508,-105.282041430553,275.0861,0.00314,-4.3353605,2.1515732,0.0,0.0,79310.0,54.6013662887009,6.196213909701656,1003.6130182908292
40.51518503553226,-105.24670293640622,276.4611,0.00316,-6.2728605,-2.3484268,0.0,0.0,80740.0,57.698099404495544,6.457473838974213,951.3522530305462
40.51744650462706,-105.21136215269854,275.2111,0.00261,-5.9603605,0.7765732,0.0,0.0,81170.0,60.79503315586518,6.7175470760421625,918.4789001871868
40.519697653869194,-105.17601908962956,274.2111,0.00263,-2.5853605,1.9015732,0.0,0.0,81170.0,63.89216664901164,6.976433510471806,904.9948393787522
40.5219384823028,-105.14067375740285,272.6486,0.00265,0.7896395,1.2765732,0.0,0.0,82090.0,66.98949898979058,7.234133032336887,910.9019365057393
40.49463871900697,-105.95627591194696,265.9611,0.00257,2.5396395,4.089073,0.0,0.0,71010.0,-4.4821995721298356,4.094608451670069,5502.647652897403
40.497107283726706,-105.92096942782138,266.0861,0.00273,6.0396395,5.714073,0.0,0.0,69930.0,-1.388271513399429,4.378498078572336,5082.235353066155
40.49956554485485,-105.88566045827656,265.8361,0.00281,8.602139,4.151573,0.0,0.0,69290.0,1.705874344086225,4.661202772890896,4681.179394707199
40.50201350134829,-105.85034901344417,262.2736,0.00229,9.102139,3.0890732,0.0,0.0,65040.0,4.800237112484014,4.942722414664226,4299.481920571323
40.50445115216824,-105.81503510346008,264.0861,0.00261,3.5396395,3.6515732,0.0,0.0,67100.0,7.894815903582213,5.223056884431709,3937.1450598773235
40.506878496280265,-105.77971873846457,262.8361,0.00229,-3.5853605,2.0265732,0.0,0.0,68700.0,10.989609828780566,5.502206063231179,3594.170928303191
40.50929553265427,-105.74439992860215,265.7111,0.0025,-2.2728605,3.4015732,0.0,0.0,69760.0,14.0846179991102,5.780169832598925,3270.5616279725605
40.51170226026444,-105.7090786840217,265.5861,0.00257,3.5396395,3.5265732,0.0,0.0,68520.0,17.179839525218696,6.056948074564788,2966.319247445328
40.51409867808932,-105.67375501487629,262.7736,0.00237,11.352139,3.0265732,0.0,0.0,65710.0,20.275273517387507,6.332540671658698,2681.445861704293
40.51648478511179,-105.63842893132332,263.0861,0.00245,16.789639,7.214073,0.0,0.0,65930.0,23.37091908551703,6.606947506911488,2415.943532145306
40.518860580319014,-105.60310044352431,263.2111,0.00246,18.914639,7.339073,0.0,0.0,65920.0,26.466775339146515,6.880168463843458,2169.8143065651366
40.52122606270251,-105.56776956164512,265.7736,0.00278,19.664639,5.589073,0.0,0.0,67030.0,29.562841387436652,7.152203426478263,1943.0602191509288
40.52358123125814,-105.53243629585575,268.9611,0.00284,15.789639,2.0265732,0.0,0.0,69040.0,32.659116339184486,7.423052279338015,1735.6832904682828
40.5259260849861,-105.49710065633036,269.3361,0.0029,11.477139,0.46407318,0.0,0.0,68730.0,35.75559930282095,7.6927149074424594,1547.6855274505378
40.52826062289091,-105.46176265324732,270.5236,0.00343,13.852139,0.7765732,0.0,0.0,68690.0,38.85228938641085,7.961191196311434,1379.0689233876483
40.530584843981394,-105.42642229678916,275.9611,0.00293,14.852139,-0.47342682,0.0,0.0,71830.0,41.9491856976529,8.228481031955873,1229.8354579157299
40.53289874727079,-105.39107959714246,277.4611,0.003,13.102139,-1.4109268,0.0,0.0,73230.0,45.04628734388962,8.494584300897419,1099.9870970046013
40.53520233177654,-105.35573456449802,279.7736,0.00277,10.602139,-0.6609268,0.0,0.0,75230.0,48.143593432097425,8.759500890139018,989.5257929490726
40.53749559652055,-105.32038720905066,273.1486,0.00314,-0.39786053,-0.03592682,0.0,0.0,77610.0,51.24110306889658,9.02323068719922,898.4534843557781
40.53977854052902,-105.28503754099933,275.5236,0.00328,-2.4603605,-2.0984268,0.0,0.0,79740.0,54.33881536054869,9.285773580088497,826.7720961338855
40.54205116283251,-105.249685570547,274.5236,0.00352,1.0396395,-0.7859268,0.0,0.0,77240.0,57.43672941295921,9.547129457319041,774.4835394837515
40.54431346246584,-105.21433130790072,275.2736,0.00281,-2.7103605,1.0890732,0.0,0.0,79900.0,60.53484433167994,9.80729820789415,741.5897118868072
40.54656543846827,-105.17897476327155,273.0236,0.00262,-1.7728605,2.4640732,0.0,0.0,80710.0,63.633159221908976,10.066279721327003,728.0924970939074
40.548807089883375,-105.14361594687458,273.7111,0.0028,1.1021395,2.7140732,0.0,0.0,82600.0,66.73167318849328,10.32407388762598,733.9937651155443
40.52148691107505,-105.95953005221963,264.0236,0.00231,3.7271395,0.9640732,0.0,0.0,70320.0,-4.767361806377161,7.1822014842835715,5346.981710907533
40.523956381923036,-105.92421013386488,263.4611,0.00243,5.6646395,1.7140732,0.0,0.0,68270.0,-1.6722564982088792,7.466195317653949,4926.401866588669
