x,y,lon,lat,nearest_1,sqdist_1,nearest_2,sqdist_2,nearest_3,sqdist_3,nearest_4,sqdist_4
0,0,-121.0850761125423,41.71173834151817,1317121,3.479195761621879,1315322,3.5529801631262288,1317120,6.594089108856174,1315321,6.633462446418127
0,1,-121.0850761125423,41.72043217683942,1317121,0.9682368932100617,1317120,5.654304247513672,1315322,7.036372083221787,1315321,11.68747366623158
0,2,-121.0850761125423,41.729126012160656,1317121,0.4572780247982446,1317120,6.714519386171171,1318920,7.601154329934922,1315322,12.519764003317345
0,3,-121.0850761125423,41.7378198474819,1317121,1.9463191563864275,1318920,3.0961579682199547,1317120,9.77473452482867,1318919,10.964520978655964
1,0,-121.07347121602115,41.71173834151817,1315322,1.7166647322002162,1317121,3.2182632214723563,1315321,10.811330098681061,1315323,11.945755610025762
1,1,-121.07347121602115,41.72043217683942,1317121,0.7073043530605388,1315322,5.200056652295774,1317122,9.336837223690905,1317120,11.409679219808828
1,2,-121.07347121602115,41.729126012160656,1317121,0.19634548464872176,1317122,7.256988887503452,1318920,8.916800298140853,1315322,10.683448572391333
1,3,-121.07347121602115,41.7378198474819,1317121,1.6853866162369047,1318920,4.411803936425886,1317122,7.177140551315999,1318921,9.867359792367438
2,0,-121.06186631949998,41.71173834151817,1315322,1.8803493012742036,1317121,4.9573306813228335,1315323,6.094062807157176,1317122,9.13824989001868
2,1,-121.06186631949998,41.72043217683942,1317121,2.446371812911016,1317122,5.058401553831226,1315322,5.363741221369762,1315323,8.009119185322952
2,2,-121.06186631949998,41.729126012160656,1317121,1.935412944499199,1317122,2.978553217643773,1315322,10.84713314146532,1315323,11.92417556348873
2,3,-121.06186631949998,41.7378198474819,1317122,2.89870488145632,1317121,3.4244540760873816,1318921,7.1633754969974985,1318920,7.7274499046318175
3,0,-121.05026142297882,41.71173834151817,1315323,2.2423700042885897,1315322,4.044033870348191,1317122,6.859814220159,1317121,8.696398141173312
3,1,-121.05026142297882,41.72043217683942,1317122,2.7799658839715473,1315323,4.157426382454366,1317121,6.185439272761493,1315322,7.527425790443749
3,2,-121.05026142297882,41.729126012160656,1317122,0.7001175477840942,1317121,5.674480404349676,1315323,8.072482760620144,1318921,12.533831023826915
3,3,-121.05026142297882,41.7378198474819,1317122,0.6202692115966411,1318921,6.45939120162756,1317121,7.163521535937859,1318920,13.04309587283775
4,0,-121.03865652645767,41.71173834151817,1315323,0.3906772014200041,1317122,6.581378550299322,1315322,8.20771843942218,1315324,11.899208005675204
4,1,-121.03865652645767,41.72043217683942,1315323,2.3057335795857807,1317122,2.5015302141118685,1315322,11.691110359517737,1317121,11.92450673261197
4,2,-121.03865652645767,41.729126012160656,1317122,0.42168187792441525,1315323,6.220789957751558,1317123,8.765832468371878,1317121,11.413547864200153
4,3,-121.03865652645767,41.7378198474819,1317122,0.3418335417369621,1317123,7.119379857361859,1318921,7.755406906257622,1315323,12.135846335917334
